event_id,selection_group,origin_time_utc,event_lat,event_lon,event_depth_km,source_x_km,source_y_km,source_z_km,magnitude,rms_s,phases,network,station,location,channel,station_lat,station_lon,receiver_x_km,receiver_y_km,pick_time_utc,travel_time_s,xml_file,n_picks,gap_deg,error_depth_km,quality_score
SGC2025vyades,domain_20_120,2025-11-07T12:34:42.329999Z,6.589333333,-73.53366667,117.64,-58.964957167880996,-45.71541337044001,117.64,1.975898272,0.3,27,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-11-07T12:34:58.148170Z,15.818171,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025vyades.xml,5,,,15.927694815999999
SGC2025vqovyv,domain_20_120,2025-11-03T11:23:01.690000Z,6.350833333,-73.65683333,113.08,-72.5736706957666,-72.26523337044003,113.08,1.895402127,0.3,27,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-11-03T11:23:17.778795Z,16.088795,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025vqovyv.xml,4,,,15.686206380999998
SGC2025syikfr,domain_20_120,2025-09-26T04:55:09.880000Z,6.959666667,-73.4395,112.88,-48.56045942551239,-4.489906629560046,112.88,1.891126776,0.8,32,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-09-26T04:55:25.536723Z,15.656723,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025syikfr.xml,5,,,15.673380328
SGC2023soaoza,domain_20_120,2023-09-20T14:14:31.969999Z,8.045166667,-74.13983333,65.04,-125.94045545691093,116.34795337044001,65.04,1.881763253,0.9,33,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-09-20T14:14:50.263241Z,18.293242,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023soaoza.xml,4,,,15.645289759
SGC2025kfkqev,domain_20_120,2025-05-25T14:06:30.519999Z,7.126166667,-73.311,52.33,-34.362463893822195,14.044873370439964,52.33,1.8790211,0.5,29,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2025-05-25T14:06:40.514933Z,9.994934,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025kfkqev.xml,5,,,15.637063300000001
SGC2023akggpf,domain_20_120,2023-01-06T13:53:26.230000Z,6.78,-73.9155,25.47,-101.15381252345118,-24.49039999999997,25.47,1.877883228,0.6,30,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-01-06T13:53:31.436143Z,5.206143,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023akggpf.xml,5,,,15.633649683999998
SGC2025emewkq,domain_20_120,2025-03-05T07:05:50.689999Z,6.614,-73.5135,113.66,-56.73673700796486,-42.96952000000001,113.66,1.870424807,0.3,27,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2025-03-05T07:06:06.978625Z,16.288626,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025emewkq.xml,4,,,15.611274420999997
SGC2026bddnen,domain_20_120,2026-01-16T20:55:35.350000Z,7.7015,-73.5265,109.59,-58.17311009677469,78.09098000000002,109.59,1.855575429,0.3,27,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2026-01-16T20:55:53.843606Z,18.493606,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2026bddnen.xml,6,,,15.566726287000002
SGC2023ajhiqw,domain_20_120,2023-01-06T01:21:32.530000Z,6.494166667,-73.956,36.14,-105.62866714628097,-56.309366629559996,36.14,1.792374081,0.3,27,CM,PTB,00,HHZ,6.54,-74.46,-161.31574689703876,-51.20719999999999,2023-01-06T01:21:42.165922Z,9.635922,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023ajhiqw.xml,5,,,15.377122243000002
SGC2024tdicgw,domain_20_120,2024-09-27T22:08:18.559999Z,7.176166667,-73.94216667,96.16,-104.10021922777223,19.610873370440043,96.16,1.775657771,0.3,27,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-09-27T22:08:32.178343Z,13.618344,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024tdicgw.xml,5,,,15.326973312999996
SGC2023vgzpgp,domain_20_120,2023-10-29T06:02:28.190000Z,7.752,-74.00916667,72.09,-111.50306514701917,83.71263999999996,72.09,1.760262516,0.8,32,CM,PTB,00,HHZ,6.54,-74.46,-161.31574689703876,-51.20719999999999,2023-10-29T06:02:47.849073Z,19.659073,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023vgzpgp.xml,5,,,15.280787548
SGC2022yfinto,domain_20_120,2022-12-09T20:12:26.820000Z,7.1655,-73.99233333,27.77,-109.64314541080503,18.423459999999974,27.77,1.735815211,0.4,28,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2022-12-09T20:12:33.115579Z,6.295579,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022yfinto.xml,4,,,15.207445632999999
SGC2025uxpuyq,domain_20_120,2025-10-24T03:27:03.960000Z,6.557333333,-73.5395,113.91,-59.60948318558452,-49.277653370440014,113.91,1.709192375,0.9,33,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-10-24T03:27:19.594914Z,15.634914,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025uxpuyq.xml,5,,,15.127577125000002
SGC2024rjeiks,domain_20_120,2024-09-02T18:48:53.020000Z,6.5605,-73.50683333,115.32,-56.00013505566074,-48.92513999999997,115.32,1.704648394,0.6,30,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-09-02T18:49:08.774346Z,15.754346,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024rjeiks.xml,5,,,15.113945182000002
SGC2025adgawm,domain_20_120,2025-01-02T18:15:27.480000Z,7.434666667,-73.418,114.62,-46.184919317098306,48.38709337044001,114.62,1.703507781,0.4,28,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2025-01-02T18:15:44.622197Z,17.142197,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025adgawm.xml,4,,,15.110523342999997
SGC2024qkmnda,domain_20_120,2024-08-20T08:03:49.880000Z,7.172666667,-74.05533333,84.8,-116.60403037965015,19.22125337043996,84.8,1.684103429,0.6,30,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-08-20T08:04:02.667795Z,12.787795,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024qkmnda.xml,6,,,15.052310286999997
SGC2024nikoap,domain_20_120,2024-07-07T17:06:30.089999Z,7.418,-73.4435,108.89,-49.00242037591578,46.53176000000001,108.89,1.668302406,0.7,31,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-07-07T17:06:46.414648Z,16.324649,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024nikoap.xml,5,,,15.004907218
SGC2023yegipy,domain_20_120,2023-12-09T06:01:37.219999Z,6.740833333,-73.4985,112.66,-55.07938344395569,-28.850433370439962,112.66,1.653882289,0.6,30,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2023-12-09T06:01:52.556603Z,15.336604,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023yegipy.xml,4,,,14.961646866999999
SGC2022zkwwgd,domain_20_120,2022-12-27T00:43:26.359999Z,7.251166667,-73.76816667,27.0,-84.87491788524763,27.95987337043996,27.0,1.628586253,0.5,29,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2022-12-27T00:43:32.040061Z,5.680062,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022zkwwgd.xml,6,,,14.885758758999998
SGC2023ixnvfh,domain_20_120,2023-05-07T03:10:41.990000Z,7.699666667,-73.75516667,45.58,-83.4385447964378,77.88689337043998,45.58,1.582611489,0.7,31,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-05-07T03:10:54.878127Z,12.888127,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023ixnvfh.xml,5,,,14.747834467000004
SGC2025xmbslf,domain_20_120,2025-11-29T08:21:35.479999Z,6.369666667,-73.61016667,117.66,-67.417460344335,-70.16870662956002,117.66,1.55644091,0.8,32,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2025-11-29T08:21:52.921614Z,17.441615,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025xmbslf.xml,4,,,14.669322729999998
SGC2024tlkoar,domain_20_120,2024-10-02T07:58:06.790000Z,7.216833333,-73.833,28.53,-92.03836792139289,24.137886629560033,28.53,1.538038973,0.2,26,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-10-02T07:58:12.948215Z,6.158215,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024tlkoar.xml,7,,,14.614116918999997
SGC2023wqbzer,domain_20_120,2023-11-17T08:50:59.240000Z,6.283,-73.94,34.64,-103.86082334466899,-79.81643999999996,34.64,1.505686498,0.4,28,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2023-11-17T08:51:09.925728Z,10.685728,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023wqbzer.xml,5,,,14.517059494000002
SGC2025xemfbk,domain_20_120,2025-11-25T05:02:09.289999Z,7.4715,-73.47283333,119.09,-52.243466977235876,52.48737999999997,119.09,1.492945972,0.6,30,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2025-11-25T05:02:26.873959Z,17.58396,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025xemfbk.xml,6,,,14.478837916000003
SGC2023hubsum,domain_20_120,2023-04-21T01:56:00.880000Z,7.538166667,-73.80316667,90.38,-88.74207620127217,59.908713370439955,90.38,1.476280279,0.6,30,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-04-21T01:56:15.018799Z,14.138799,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023hubsum.xml,4,,,14.428840837000003
SGC2024ntrnpl,domain_20_120,2024-07-13T20:26:26.559999Z,6.5495,-73.57166667,112.14,-63.16358619670769,-50.14965999999998,112.14,2.019133246,0.7,30,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-07-13T20:26:42.040323Z,15.480324,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024ntrnpl.xml,4,,,14.057399738
SGC2023pszvnl,domain_20_120,2023-08-11T19:25:15.460000Z,7.4585,-73.472,116.86,-52.151392147535404,51.040219999999984,116.86,1.990162564,0.3,26,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-08-11T19:25:33.421835Z,17.961835,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023pszvnl.xml,5,,,13.970487691999999
SGC2023baskzy,domain_20_120,2023-01-15T13:12:13.570000Z,6.485166667,-73.53783333,112.67,-59.4253324212819,-57.31124662956003,112.67,1.97394882,0.9,32,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-01-15T13:12:29.948732Z,16.378732,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023baskzy.xml,5,,,13.921846459999998
SGC2024euduyo,domain_20_120,2024-03-08T15:09:46.820000Z,6.606166667,-73.60766667,108.6,-67.14123475033347,-43.841526629559986,108.6,1.905805694,0.6,29,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-03-08T15:10:01.243590Z,14.42359,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024euduyo.xml,4,,,13.717417081999997
SGC2023dcdodo,domain_20_120,2023-02-13T15:44:55.280000Z,6.556,-73.55483333,111.82,-61.30366646049355,-49.42607999999999,111.82,1.888008157,0.8,31,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-02-13T15:45:11.249536Z,15.969536,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023dcdodo.xml,4,,,13.664024470999998
SGC2024wjpela,domain_20_120,2024-11-12T19:57:55.700000Z,6.218833333,-73.7495,105.49,-82.81243308173336,-86.95947337043998,105.49,1.817617527,0.5,28,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-11-12T19:58:11.776603Z,16.076603,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024wjpela.xml,4,,,13.452852581000002
SGC2023quebrm,domain_20_120,2023-08-26T14:33:55.960000Z,7.100833333,-73.46366667,115.29,-51.23064053583035,11.224766629559971,115.29,1.814832009,0.4,27,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-08-26T14:34:12.018878Z,16.058878,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023quebrm.xml,6,,,13.444496027
SGC2022xogzqt,domain_20_120,2022-11-30T13:09:47.380000Z,6.366833333,-73.62783333,110.59,-69.36945380534635,-70.48411337044003,110.59,1.806497777,0.5,28,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2022-11-30T13:10:02.858127Z,15.478127,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022xogzqt.xml,5,,,13.419493330999998
SGC2025cytqmz,domain_20_120,2025-02-11T19:32:32.969999Z,7.686666667,-74.25433333,59.59,-138.5915876621916,76.43973337043998,59.59,1.798917413,0.5,28,CM,VMM07,00,HHZ,7.36,-73.85,-93.91670196060453,40.07520000000003,2025-02-11T19:32:44.598183Z,11.628184,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025cytqmz.xml,5,,,13.396752239000001
SGC2024ltrkkx,domain_20_120,2024-06-15T12:29:54.179999Z,6.7425,-74.0535,86.05,-116.40146531235001,-28.66490000000003,86.05,1.789176126,0.6,29,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-06-15T12:30:06.806643Z,12.626644,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024ltrkkx.xml,4,,,13.367528378000003
SGC2024tvrton,domain_20_120,2024-10-07T22:20:29.140000Z,6.572666667,-73.5165,111.89,-57.06820772076701,-47.57074662956,111.89,1.788812637,0.4,27,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-10-07T22:20:44.374626Z,15.234626,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024tvrton.xml,4,,,13.366437910999998
SGC2023anyqdm,domain_20_120,2023-01-08T14:21:01.629999Z,6.770833333,-73.439,114.26,-48.50521430671177,-25.510833370440036,114.26,1.740618739,0.5,28,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-01-08T14:21:17.726336Z,16.096337,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023anyqdm.xml,5,,,13.221856217000003
SGC2025khnfpp,domain_20_120,2025-05-26T17:33:40.979999Z,6.679,-73.97416667,81.76,-107.63590683099463,-35.73371999999997,81.76,1.736709414,0.8,31,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-05-26T17:33:52.554237Z,11.574238,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025khnfpp.xml,5,,,13.210128241999996
SGC2026efgvnz,domain_20_120,2026-03-01T12:33:51.570000Z,7.099666667,-73.45716667,28.29,-50.512453991427,11.094893370440017,28.29,1.068001153,0.5,29,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2026-03-01T12:33:58.042660Z,6.47266,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2026efgvnz.xml,7,,,13.204003458999999
SGC2024nxbcqc,domain_20_120,2024-07-15T16:28:51.329999Z,7.1535,-73.87083333,94.21,-96.21858154231882,17.08762000000002,94.21,1.70848478,0.6,29,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-07-15T16:29:03.839538Z,12.509539,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024nxbcqc.xml,5,,,13.125454339999997
SGC2024olfafs,domain_20_120,2024-07-23T09:29:24.899999Z,8.046833333,-73.56266667,102.96,-62.16917405830124,116.53348662956003,102.96,1.660325774,0.6,29,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2024-07-23T09:29:46.889732Z,21.989733,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024olfafs.xml,4,,,12.980977322000001
SGC2023twvcky,domain_20_120,2023-10-09T13:05:41.119999Z,6.6145,-74.1385,71.05,-125.79313550840983,-42.91386000000004,71.05,1.650797923,0.5,28,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2023-10-09T13:05:51.440000Z,10.320001,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023twvcky.xml,4,,,12.952393768999997
SGC2023bgydgw,domain_20_120,2023-01-18T22:31:09.230000Z,6.887333333,-74.12116667,79.07,-123.87797175829833,-12.542053370440005,79.07,1.636621734,0.7,30,CM,PTB,00,HHZ,6.54,-74.46,-161.31574689703876,-51.20719999999999,2023-01-18T22:31:21.190928Z,11.960928,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023bgydgw.xml,5,,,12.909865201999999
SGC2023swhscy,domain_20_120,2023-09-25T02:25:09.359999Z,6.432666667,-73.7115,98.83,-78.61380405290666,-63.15554662955996,98.83,1.610353152,0.5,28,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-09-25T02:25:25.238347Z,15.878348,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023swhscy.xml,4,,,12.831059455999998
SGC2023tmuvoa,domain_20_120,2023-10-04T02:13:01.449999Z,6.224,-73.7395,99.23,-81.70753070572724,-86.38431999999997,99.23,1.607288678,0.4,27,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-10-04T02:13:16.370857Z,14.920858,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023tmuvoa.xml,5,,,12.821866034000003
SGC2024bxylqj,domain_20_120,2024-01-28T04:56:55.280000Z,7.638,-73.36116667,116.21,-39.90539118175825,71.02215999999999,116.21,1.586961106,0.4,27,CM,PDSC,10,HNZ,6.99,-73.06,-6.629414256042969,-1.1131999999999762,2024-01-28T04:57:13.586231Z,18.306231,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024bxylqj.xml,4,,,12.760883317999998
SGC2024ncgdah,domain_20_120,2024-07-04T08:26:10.929999Z,6.778,-73.48,116.02,-53.03531404834218,-24.713040000000046,116.02,1.585300883,0.6,29,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-07-04T08:26:26.734730Z,15.804731,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024ncgdah.xml,5,,,12.755902649
SGC2024tvwcgn,domain_20_120,2024-10-08T00:31:15.570000Z,7.863166667,-73.38916667,111.68,-42.999117834577255,96.08771337043997,111.68,1.58527921,0.2,25,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2024-10-08T00:31:35.674807Z,20.104807,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024tvwcgn.xml,5,,,12.755837630000002
SGC2023wmgznr,domain_20_120,2023-11-15T07:04:19.239999Z,6.314166667,-73.63766667,114.74,-70.45594187835496,-76.34696662955996,114.74,1.551936189,0.3,26,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-11-15T07:04:36.723942Z,17.483943,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023wmgznr.xml,4,,,12.655808567000001
SGC2023rwscaf,domain_20_120,2023-09-11T03:42:03.990000Z,7.031833333,-73.273,38.07,-30.163834864993937,3.543686629559977,38.07,1.53456691,0.7,30,CM,PDSC,10,HNZ,6.99,-73.06,-6.629414256042969,-1.1131999999999762,2023-09-11T03:42:10.195000Z,6.205,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023rwscaf.xml,7,,,12.60370073
SGC2022wmbjxm,domain_20_120,2022-11-15T04:15:19.589999Z,6.305666667,-73.56416667,116.21,-62.3349094147031,-77.29318662956003,116.21,1.523151651,0.7,30,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2022-11-15T04:15:36.965693Z,17.375694,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022wmbjxm.xml,4,,,12.569454952999997
SGC2026dfnxfz,domain_20_120,2026-02-15T12:10:39.469999Z,6.527833333,-73.73333333,53.64,-81.0261738722206,-52.56159337043997,53.64,1.509866516,0.4,27,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2026-02-15T12:10:48.177219Z,8.70722,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2026dfnxfz.xml,5,,,12.529599548
