lon,lat,x_km,y_km,slab_depth_km,nearest_control_event_km,confidence,vp_final_km_s,dvp_percent_on_surface,vp_active_surface,hit_count_surface,tomography_supported_slab,support_class,slab2_nearest_deg,slab2_depth_km,local_minus_slab2_km,mc_depth_std_km,mc_depth_p05_km,mc_depth_p95_km
-73.5360187473918,6.370467665089727,-59.22483875775579,-70.0795395222116,116.87499799554726,4.84332935655656,high,9.096737793534585,-0.2290188968429109,False,16.0,False,C_interpolated_or_no_active_tomography,0.024787108317035407,114.14176178,2.733236215547265,6.699893,107.50031,128.66208
-73.52449983550513,6.370467665089727,-57.95211144649622,-70.0795395222116,115.62288644050884,4.203892391551703,high,9.102718740766605,-0.2375564782814077,False,16.0,False,C_interpolated_or_no_active_tomography,0.03192439903904423,117.441986084,-1.819099643491171,7.659948,104.57026,128.50851
-73.51298092361846,6.370467665089727,-56.679384135236646,-70.0795395222116,114.38763776243836,3.889376921958331,high,9.10916521816768,-0.1974241569020156,True,20.0,False,B_geometric_and_tomographic_coverage_no_positive_vp,0.024236948904783555,117.441986084,-3.0543483215616476,8.567934,102.373665,129.31262
-73.50146201173179,6.370467665089727,-55.40665682397707,-70.0795395222116,113.19831787599526,3.977620401701231,high,9.055844031852327,-0.0866272880318968,True,20.0,False,B_geometric_and_tomographic_coverage_no_positive_vp,0.02051981463193983,117.441986084,-4.243668208004749,9.336582,100.17159,129.74854
-73.48994309984512,6.370467665089727,-54.13392951271752,-70.0795395222116,112.10570821183792,4.444698515833177,high,8.948240858946603,0.0088078036595223,True,20.0,True,A_geometric_and_positive_vp_support,0.022804967769122934,117.441986084,-5.336277872162086,9.963522,98.34166,130.16783
-73.47842418795847,6.370467665089727,-52.86120220145794,-70.0795395222116,111.1733928277188,5.1893058640748375,high,8.81102787151305,0.0668873789742684,True,20.0,True,A_geometric_and_positive_vp_support,0.029739552442442765,117.441986084,-6.268593256281207,10.50331,95.904076,130.79778
-73.4669052760718,6.370467665089727,-51.58847489019837,-70.0795395222116,110.44837117855818,6.110819537741675,high,8.653570752176256,0.0911634355895196,True,20.0,True,A_geometric_and_positive_vp_support,0.026546443703223246,120.900512695,-10.452141516441827,11.018738,93.45215,130.62479
-73.85854828021849,6.386331458179994,-94.86120347302368,-68.31358207540309,93.55582610064626,2.559795930793794,high,8.76787485452708,-0.381396239648795,True,67.0,False,B_geometric_and_tomographic_coverage_no_positive_vp,0.01612148039662098,96.51927948,-2.963453379353737,10.442295,78.763824,111.31971
-73.84702936833182,6.386331458179994,-93.58847616176412,-68.31358207540309,95.17880011498028,3.445993689434137,high,8.751414607728387,-0.7076461097539942,True,111.0,False,B_geometric_and_tomographic_coverage_no_positive_vp,0.013987626245837626,96.51927948,-1.3404793650197178,9.472757,81.98434,112.00332
-73.83551045644515,6.386331458179994,-92.31574885050456,-68.31358207540309,96.91922467837784,4.5207144817587634,high,8.822211419009943,-0.7863210853164612,True,111.0,False,B_geometric_and_tomographic_coverage_no_positive_vp,0.019919234621687685,96.51927948,0.3999451983778499,8.681698,83.18967,112.837425
