event_id,round,n_picks,catalog_x_km,catalog_y_km,catalog_z_km,relocated_x_km,relocated_y_km,relocated_z_km,relocated_lat,relocated_lon,origin_time_shift_s,rms_before_s,rms_after_s,horizontal_shift_km,vertical_shift_km,total_shift_km
SGC2022yzdtke,1,5,-69.86665987454879,-67.47847337044001,111.74,-76.31575012207031,-56.20719909667969,120.0,6.495084449365076,-73.69070129433389,-0.7801263856490195,0.4281268510619627,0.17547811767286325,12.985853409576462,8.260000000000005,15.390256293350307
SGC2022yfcina,1,4,-53.90082054124662,-52.28329337044003,119.66,-56.31574630737305,-46.20719909667969,130.0,6.584915566864178,-73.5096897927841,-1.1575368502228667,0.6394992604786288,0.19031377006956784,6.538408680980757,10.340000000000003,12.233821483065894
SGC2023yrtdmq,1,5,-73.64174336087443,-67.84953999999996,101.48,-66.31575012207031,-76.20719909667969,90.0,6.315422214366873,-73.60019556082159,-1.1525580086289828,0.6559909139899556,0.0970684286490494,11.11398409713263,-11.480000000000004,15.978455573406245
SGC2023qylyeu,1,7,-74.30468478647873,-68.18349999999998,110.35,-66.31575012207031,-66.20719909667969,120.0,6.405253331865975,-73.60019556082159,-0.9132352350557653,0.6518455403910111,0.23602955768202918,8.229753479458,9.650000000000006,12.6827182548794
SGC2024pkfxmx,1,6,-70.51118699715558,-81.85730662955997,111.89,-66.31575012207031,-76.20719909667969,120.0,6.315422214366873,-73.60019556082159,-1.3094313248846277,0.28442819101402217,0.2802292146788624,7.037428913028943,8.11,10.737667610144008
SGC2024aqxgtc,1,7,-54.37961230745154,-45.64120000000001,116.34,-56.31574630737305,-36.20719909667969,120.0,6.67474668436328,-73.5096897927841,-0.2683581361899705,0.46907315717448067,0.26494701027052225,9.630627596865157,3.6599999999999966,10.302649557735172
SGC2023yteipo,1,7,-42.59398659507372,-11.428853370440029,117.96,-36.31574630737305,-26.207199096679688,130.0,6.764577801862382,-73.32867832575951,-2.3068892934959138,0.4507984271988955,0.21076657882585023,16.056643594299956,12.040000000000006,20.069314973719806
SGC2025dpitar,1,6,-100.93283204825026,-20.612753370439982,88.93,-96.31575012207031,-26.207199096679688,90.0,6.764577801862382,-73.87171276135847,-0.6014202997917586,0.5404579266457837,0.21412780415990487,7.253638293773633,1.0699999999999932,7.332132602244673
SGC2023ymlbqd,1,6,-67.43587464733409,-72.00548662956,113.11,-66.31575012207031,-66.20719909667969,100.0,6.405253331865975,-73.60019556082159,0.8072455759718231,0.37995418150979926,0.2807259664568007,5.905490433998909,-13.11,14.378696646986214
SGC2023aquzjv,1,6,-69.38786921324711,-69.64921337044,110.82,-76.31575012207031,-56.20719909667969,120.0,6.495084449365076,-73.69070129433389,-0.7150028856490191,0.3632807339629529,0.13644834266587993,15.122277659890152,9.180000000000007,17.690553457221537
SGC2023tagwzz,1,7,-67.27013929093222,-84.21358,107.8,-66.31575012207031,-76.20719909667969,120.0,6.315422214366873,-73.60019556082159,-0.792705470323277,0.24491108282360735,0.16528189992806086,8.063063552688456,12.200000000000003,14.623713408525656
SGC2022zdncla,1,4,-152.93690424728615,-51.281413370439985,39.85,-146.3157501220703,-46.20719909667969,50.0,6.584915566864178,-74.32424142891993,-9.998253090111573,4.548390831715075,2.837210491273543,8.34190220788373,10.149999999999999,13.13810612097099
SGC2024pyionv,1,7,-73.25502752927167,-67.36715337043996,110.38,-76.31575012207031,-56.20719909667969,120.0,6.495084449365076,-73.69070129433389,-0.6515667505804537,0.654107189651323,0.28585906161027463,11.572061276302001,9.620000000000005,15.048488368686352
SGC2023wlnqql,1,8,-36.0014020499306,26.401393370440037,34.34,-36.31574630737305,23.792800903320312,40.0,7.21373338935789,-73.32867832575951,-1.2299645035424334,0.5038068279154654,0.30026662261728904,2.6274639810472786,5.659999999999997,6.240125557366676
SGC2023vqhrub,1,6,-73.08929217287138,-67.01464000000003,106.22,-76.31575012207031,-56.20719909667969,120.0,6.495084449365076,-73.69070129433389,-1.0262435681147366,0.5777178736746947,0.2194727758385381,11.278776962805434,13.780000000000001,17.80727968491287
SGC2023mvchuq,1,4,-58.7623909956776,-49.98267999999998,113.84,-56.31574630737305,-36.20719909667969,120.0,6.67474668436328,-73.5096897927841,-0.35863933210777255,0.5359179374037368,0.10721687926988768,13.991066590812546,6.159999999999997,15.287103857452887
SGC2024ujupvr,1,7,-90.49150459498338,33.34034000000001,84.84,-96.31575012207031,23.792800903320312,90.0,7.21373338935789,-73.87171276135847,-1.0813967263791735,1.0820755814991652,0.6574652822829432,11.183798047283378,5.159999999999997,12.31677468992672
SGC2025wvcvfj,1,7,-114.28373539003512,70.00172662956003,67.64,-116.31575012207031,63.79280090332031,60.0,7.5730578593542965,-74.05272422838306,-0.7175363859515365,0.786718658986834,0.5526936592128856,6.532981137671331,-7.640000000000001,10.05233517871193
SGC2023xinscn,1,5,-56.1842858199618,-49.03646000000001,117.78,-56.31574630737305,-46.20719909667969,120.0,6.584915566864178,-73.5096897927841,-0.5341477968711033,0.08811496470861618,0.08811496470861618,2.832313386404715,2.219999999999999,3.5986662972283687
SGC2025wthywj,1,5,-57.30760360387026,-47.38521337043997,118.43,-56.31574630737305,-36.20719909667969,130.0,6.67474668436328,-73.5096897927841,-0.9814811357874511,0.45938806343963473,0.2256516303965442,11.221933166839099,11.569999999999993,16.118209702104114
SGC2023ywaauj,1,5,-80.03176173381416,-78.40638662956,104.87,-76.31575012207031,-76.20719909667969,110.0,6.315422214366873,-73.69070129433389,-0.8985739421203025,0.34347180834660107,0.17136897089400158,4.318005106920481,5.1299999999999955,6.7053760598039025
SGC2024wrxjva,1,4,-159.84254409733063,-82.13560662956002,34.36,-146.3157501220703,-76.20719909667969,40.0,6.315422214366873,-74.32424142891993,0.9592136826134148,0.4355433318783382,0.19651272692270966,14.768892007359627,5.640000000000001,15.809167312829954
