event_id,selection_group,origin_time_utc,event_lat,event_lon,event_depth_km,source_x_km,source_y_km,source_z_km,magnitude,catalog_rms_s,catalog_phases,network,station,location,channel,station_lat,station_lon,receiver_x_km,receiver_y_km,pick_time_utc,travel_time_s,xml_file
SGC2025dlrwqj,domain_20_120,2025-02-18T20:37:30.410000Z,6.934833333,-73.57066667,24.45,-63.05309595910645,-7.25435337043997,24.45,1.153730671,0.4,19,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-02-18T20:37:35.425502Z,5.015502,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025dlrwqj.xml
SGC2025dlrwqj,domain_20_120,2025-02-18T20:37:30.410000Z,6.934833333,-73.57066667,24.45,-63.05309595910645,-7.25435337043997,24.45,1.153730671,0.4,19,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2025-02-18T20:37:39.886820Z,9.47682,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025dlrwqj.xml
SGC2025dlrwqj,domain_20_120,2025-02-18T20:37:30.410000Z,6.934833333,-73.57066667,24.45,-63.05309595910645,-7.25435337043997,24.45,1.153730671,0.4,19,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2025-02-18T20:37:46.965630Z,16.55563,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025dlrwqj.xml
SGC2025xarvbk,domain_20_120,2025-11-23T03:33:41.229999Z,6.5275,-73.56683333,110.65,-62.62954931170215,-52.598700000000015,110.65,1.604587853,0.6,19,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-11-23T03:33:55.807598Z,14.577599,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025xarvbk.xml
SGC2025xarvbk,domain_20_120,2025-11-23T03:33:41.229999Z,6.5275,-73.56683333,110.65,-62.62954931170215,-52.598700000000015,110.65,1.604587853,0.6,19,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2025-11-23T03:33:57.156615Z,15.926616,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025xarvbk.xml
SGC2025xarvbk,domain_20_120,2025-11-23T03:33:41.229999Z,6.5275,-73.56683333,110.65,-62.62954931170215,-52.598700000000015,110.65,1.604587853,0.6,19,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2025-11-23T03:34:00.048157Z,18.818158,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025xarvbk.xml
SGC2025xarvbk,domain_20_120,2025-11-23T03:33:41.229999Z,6.5275,-73.56683333,110.65,-62.62954931170215,-52.598700000000015,110.65,1.604587853,0.6,19,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2025-11-23T03:34:04.724750Z,23.494751,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025xarvbk.xml
SGC2023umyhhm,domain_20_120,2023-10-18T07:53:32.159999Z,6.640166667,-73.62216667,110.18,-68.74334319554359,-40.05664662956001,110.18,1.644453985,0.1,16,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-10-18T07:53:48.380324Z,16.220325,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023umyhhm.xml
SGC2023umyhhm,domain_20_120,2023-10-18T07:53:32.159999Z,6.640166667,-73.62216667,110.18,-68.74334319554359,-40.05664662956001,110.18,1.644453985,0.1,16,CM,PDSC,10,HNZ,6.99,-73.06,-6.629414256042969,-1.1131999999999762,2023-10-18T07:53:49.672877Z,17.512878,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023umyhhm.xml
SGC2023umyhhm,domain_20_120,2023-10-18T07:53:32.159999Z,6.640166667,-73.62216667,110.18,-68.74334319554359,-40.05664662956001,110.18,1.644453985,0.1,16,CM,PTB,00,HHZ,6.54,-74.46,-161.31574689703876,-51.20719999999999,2023-10-18T07:53:51.348409Z,19.18841,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023umyhhm.xml
SGC2023umyhhm,domain_20_120,2023-10-18T07:53:32.159999Z,6.640166667,-73.62216667,110.18,-68.74334319554359,-40.05664662956001,110.18,1.644453985,0.1,16,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2023-10-18T07:53:51.348409Z,19.18841,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023umyhhm.xml
SGC2025rlquib,domain_20_120,2025-09-05T03:13:41.301583Z,7.8669243,-74.49843529,49.609375,-165.5624712213921,96.50601307599999,49.609375,1.954810401,0.9,23,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2025-09-05T03:14:02.092743Z,20.79116,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025rlquib.xml
SGC2025rlquib,domain_20_120,2025-09-05T03:13:41.301583Z,7.8669243,-74.49843529,49.609375,-165.5624712213921,96.50601307599999,49.609375,1.954810401,0.9,23,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-09-05T03:14:04.965724Z,23.664141,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025rlquib.xml
SGC2025rlquib,domain_20_120,2025-09-05T03:13:41.301583Z,7.8669243,-74.49843529,49.609375,-165.5624712213921,96.50601307599999,49.609375,1.954810401,0.9,23,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2025-09-05T03:14:12.956122Z,31.654539,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025rlquib.xml
SGC2025rlquib,domain_20_120,2025-09-05T03:13:41.301583Z,7.8669243,-74.49843529,49.609375,-165.5624712213921,96.50601307599999,49.609375,1.954810401,0.9,23,CM,CPAM3,20,EHZ,7.36444,-72.66475,37.04185215563891,40.56946080000001,2025-09-05T03:14:13.273680Z,31.972097,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025rlquib.xml
SGC2024ubfhjk,domain_20_120,2024-10-10T22:31:07.269999Z,6.207333333,-73.93616667,35.95,-103.43727780216794,-88.23965337043997,35.95,1.356767654,0.4,18,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2024-10-10T22:31:18.340014Z,11.070015,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024ubfhjk.xml
SGC2024ubfhjk,domain_20_120,2024-10-10T22:31:07.269999Z,6.207333333,-73.93616667,35.95,-103.43727780216794,-88.23965337043997,35.95,1.356767654,0.4,18,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-10-10T22:31:19.518964Z,12.248965,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024ubfhjk.xml
SGC2024ubfhjk,domain_20_120,2024-10-10T22:31:07.269999Z,6.207333333,-73.93616667,35.95,-103.43727780216794,-88.23965337043997,35.95,1.356767654,0.4,18,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-10-10T22:31:21.750892Z,14.480893,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024ubfhjk.xml
SGC2024ubfhjk,domain_20_120,2024-10-10T22:31:07.269999Z,6.207333333,-73.93616667,35.95,-103.43727780216794,-88.23965337043997,35.95,1.356767654,0.4,18,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2024-10-10T22:31:22.858651Z,15.588652,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024ubfhjk.xml
SGC2024tcjkzg,domain_20_120,2024-09-27T09:44:06.719999Z,7.210166667,-73.81733333,29.72,-90.30735383068075,23.39575337044002,29.72,1.226605088,0.4,20,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-09-27T09:44:12.515763Z,5.795764,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024tcjkzg.xml
SGC2024tcjkzg,domain_20_120,2024-09-27T09:44:06.719999Z,7.210166667,-73.81733333,29.72,-90.30735383068075,23.39575337044002,29.72,1.226605088,0.4,20,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-09-27T09:44:15.378227Z,8.658228,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024tcjkzg.xml
SGC2024tcjkzg,domain_20_120,2024-09-27T09:44:06.719999Z,7.210166667,-73.81733333,29.72,-90.30735383068075,23.39575337044002,29.72,1.226605088,0.4,20,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2024-09-27T09:44:22.366765Z,15.646766,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024tcjkzg.xml
SGC2024tcjkzg,domain_20_120,2024-09-27T09:44:06.719999Z,7.210166667,-73.81733333,29.72,-90.30735383068075,23.39575337044002,29.72,1.226605088,0.4,20,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2024-09-27T09:44:22.598856Z,15.878857,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024tcjkzg.xml
SGC2024tcjkzg,domain_20_120,2024-09-27T09:44:06.719999Z,7.210166667,-73.81733333,29.72,-90.30735383068075,23.39575337044002,29.72,1.226605088,0.4,20,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2024-09-27T09:44:25.693411Z,18.973412,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024tcjkzg.xml
SGC2023bjhhmw,domain_20_120,2023-01-20T05:16:13.130000Z,6.396833333,-74.0715,86.38,-118.3902895891629,-67.14451337044,86.38,1.168136644,0.4,20,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2023-01-20T05:16:25.968969Z,12.838969,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023bjhhmw.xml
SGC2023bjhhmw,domain_20_120,2023-01-20T05:16:13.130000Z,6.396833333,-74.0715,86.38,-118.3902895891629,-67.14451337044,86.38,1.168136644,0.4,20,CM,PTB,00,HHZ,6.54,-74.46,-161.31574689703876,-51.20719999999999,2023-01-20T05:16:25.983200Z,12.8532,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023bjhhmw.xml
SGC2023bjhhmw,domain_20_120,2023-01-20T05:16:13.130000Z,6.396833333,-74.0715,86.38,-118.3902895891629,-67.14451337044,86.38,1.168136644,0.4,20,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-01-20T05:16:27.952683Z,14.822683,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023bjhhmw.xml
SGC2023bjhhmw,domain_20_120,2023-01-20T05:16:13.130000Z,6.396833333,-74.0715,86.38,-118.3902895891629,-67.14451337044,86.38,1.168136644,0.4,20,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-01-20T05:16:30.752178Z,17.622178,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023bjhhmw.xml
SGC2023afqhyw,domain_20_120,2023-01-04T01:34:21.859999Z,6.722666667,-73.52616667,115.01,-58.13628038587484,-30.872746629559956,115.01,1.585530566,0.3,18,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-01-04T01:34:38.194735Z,16.334736,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023afqhyw.xml
SGC2023afqhyw,domain_20_120,2023-01-04T01:34:21.859999Z,6.722666667,-73.52616667,115.01,-58.13628038587484,-30.872746629559956,115.01,1.585530566,0.3,18,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-01-04T01:34:38.236460Z,16.376461,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023afqhyw.xml
SGC2023afqhyw,domain_20_120,2023-01-04T01:34:21.859999Z,6.722666667,-73.52616667,115.01,-58.13628038587484,-30.872746629559956,115.01,1.585530566,0.3,18,CM,PTB,00,HHZ,6.54,-74.46,-161.31574689703876,-51.20719999999999,2023-01-04T01:34:42.318033Z,20.458034,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023afqhyw.xml
SGC2023afqhyw,domain_20_120,2023-01-04T01:34:21.859999Z,6.722666667,-73.52616667,115.01,-58.13628038587484,-30.872746629559956,115.01,1.585530566,0.3,18,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2023-01-04T01:34:42.382212Z,20.522213,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023afqhyw.xml
SGC2023afqhyw,domain_20_120,2023-01-04T01:34:21.859999Z,6.722666667,-73.52616667,115.01,-58.13628038587484,-30.872746629559956,115.01,1.585530566,0.3,18,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2023-01-04T01:34:44.076447Z,22.216448,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023afqhyw.xml
SGC2022wzzmkc,domain_20_120,2022-11-22T18:20:32.399999Z,6.517166667,-73.58833333,111.96,-65.00508942011781,-53.74900662956003,111.96,1.675815927,0.5,20,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2022-11-22T18:20:46.409639Z,14.00964,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022wzzmkc.xml
SGC2022wzzmkc,domain_20_120,2022-11-22T18:20:32.399999Z,6.517166667,-73.58833333,111.96,-65.00508942011781,-53.74900662956003,111.96,1.675815927,0.5,20,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2022-11-22T18:20:48.418329Z,16.01833,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022wzzmkc.xml
SGC2022wzzmkc,domain_20_120,2022-11-22T18:20:32.399999Z,6.517166667,-73.58833333,111.96,-65.00508942011781,-53.74900662956003,111.96,1.675815927,0.5,20,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2022-11-22T18:20:48.782911Z,16.382912,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022wzzmkc.xml
SGC2022wzzmkc,domain_20_120,2022-11-22T18:20:32.399999Z,6.517166667,-73.58833333,111.96,-65.00508942011781,-53.74900662956003,111.96,1.675815927,0.5,20,CM,PTB,00,HHZ,6.54,-74.46,-161.31574689703876,-51.20719999999999,2022-11-22T18:20:51.157781Z,18.757782,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022wzzmkc.xml
SGC2022wzzmkc,domain_20_120,2022-11-22T18:20:32.399999Z,6.517166667,-73.58833333,111.96,-65.00508942011781,-53.74900662956003,111.96,1.675815927,0.5,20,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2022-11-22T18:20:51.482763Z,19.082764,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022wzzmkc.xml
SGC2023bmveut,domain_20_120,2023-01-22T03:29:15.679999Z,6.624,-74.13133333,29.81,-125.0012884373051,-41.85632000000003,29.81,1.115348359,0.3,18,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2023-01-22T03:29:22.641327Z,6.961328,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023bmveut.xml
SGC2023bmveut,domain_20_120,2023-01-22T03:29:15.679999Z,6.624,-74.13133333,29.81,-125.0012884373051,-41.85632000000003,29.81,1.115348359,0.3,18,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-01-22T03:29:24.761031Z,9.081032,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023bmveut.xml
SGC2023bmveut,domain_20_120,2023-01-22T03:29:15.679999Z,6.624,-74.13133333,29.81,-125.0012884373051,-41.85632000000003,29.81,1.115348359,0.3,18,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-01-22T03:29:31.941715Z,16.261716,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023bmveut.xml
SGC2023bmveut,domain_20_120,2023-01-22T03:29:15.679999Z,6.624,-74.13133333,29.81,-125.0012884373051,-41.85632000000003,29.81,1.115348359,0.3,18,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2023-01-22T03:29:42.280017Z,26.600018,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023bmveut.xml
SGC2025zeadrs,domain_20_120,2025-12-23T06:51:14.130000Z,6.293,-73.681,111.74,-75.24385180608455,-78.70323999999998,111.74,1.652707019,0.6,20,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-12-23T06:51:29.736487Z,15.606487,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025zeadrs.xml
SGC2025zeadrs,domain_20_120,2025-12-23T06:51:14.130000Z,6.293,-73.681,111.74,-75.24385180608455,-78.70323999999998,111.74,1.652707019,0.6,20,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2025-12-23T06:51:31.760747Z,17.630747,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025zeadrs.xml
SGC2025zeadrs,domain_20_120,2025-12-23T06:51:14.130000Z,6.293,-73.681,111.74,-75.24385180608455,-78.70323999999998,111.74,1.652707019,0.6,20,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2025-12-23T06:51:33.431589Z,19.301589,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025zeadrs.xml
SGC2025zeadrs,domain_20_120,2025-12-23T06:51:14.130000Z,6.293,-73.681,111.74,-75.24385180608455,-78.70323999999998,111.74,1.652707019,0.6,20,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2025-12-23T06:51:40.998653Z,26.868653,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025zeadrs.xml
SGC2024ogkpvz,domain_20_120,2024-07-20T18:56:01.540000Z,6.959,-74.10066667,78.8,-121.6129218874839,-4.564120000000041,78.8,1.653485818,0.7,24,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-07-20T18:56:13.545486Z,12.005486,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024ogkpvz.xml
SGC2024ogkpvz,domain_20_120,2024-07-20T18:56:01.540000Z,6.959,-74.10066667,78.8,-121.6129218874839,-4.564120000000041,78.8,1.653485818,0.7,24,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-07-20T18:56:14.037344Z,12.497344,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024ogkpvz.xml
SGC2024ogkpvz,domain_20_120,2024-07-20T18:56:01.540000Z,6.959,-74.10066667,78.8,-121.6129218874839,-4.564120000000041,78.8,1.653485818,0.7,24,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2024-07-20T18:56:14.529774Z,12.989774,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024ogkpvz.xml
SGC2024ogkpvz,domain_20_120,2024-07-20T18:56:01.540000Z,6.959,-74.10066667,78.8,-121.6129218874839,-4.564120000000041,78.8,1.653485818,0.7,24,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2024-07-20T18:56:20.953388Z,19.413388,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024ogkpvz.xml
SGC2023azklpd,domain_20_120,2023-01-14T20:07:04.330000Z,6.640666667,-74.1105,25.55,-122.69940885559083,-40.00098662956004,25.55,1.689545031,0.2,19,CM,PTB,00,HHZ,6.54,-74.46,-161.31574689703876,-51.20719999999999,2023-01-14T20:07:11.538159Z,7.208159,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023azklpd.xml
SGC2023azklpd,domain_20_120,2023-01-14T20:07:04.330000Z,6.640666667,-74.1105,25.55,-122.69940885559083,-40.00098662956004,25.55,1.689545031,0.2,19,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2023-01-14T20:07:11.579343Z,7.249343,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023azklpd.xml
SGC2023azklpd,domain_20_120,2023-01-14T20:07:04.330000Z,6.640666667,-74.1105,25.55,-122.69940885559083,-40.00098662956004,25.55,1.689545031,0.2,19,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-01-14T20:07:13.249828Z,8.919828,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023azklpd.xml
SGC2023azklpd,domain_20_120,2023-01-14T20:07:04.330000Z,6.640666667,-74.1105,25.55,-122.69940885559083,-40.00098662956004,25.55,1.689545031,0.2,19,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-01-14T20:07:20.328827Z,15.998827,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023azklpd.xml
