event_id,round,n_picks,catalog_x_km,catalog_y_km,catalog_z_km,relocated_x_km,relocated_y_km,relocated_z_km,relocated_lat,relocated_lon,origin_time_shift_s,rms_before_s,rms_after_s,horizontal_shift_km,vertical_shift_km,total_shift_km
SGC2025eyrfhq,2,4,-56.31574630737305,-56.20719909667969,130.0,-66.31575012207031,-56.20719909667969,140.0,6.495084449365076,-73.60019556082159,-1.2714359170200904,0.3331613319699561,0.14916570648102292,10.000003814697266,10.0,14.142138321129513
SGC2023pxypgd,2,4,-56.31574630737305,-66.20719909667969,130.0,-66.31575012207031,-56.20719909667969,120.0,6.495084449365076,-73.60019556082159,1.439094710720438,0.30576599558802503,0.05937307324728521,14.142138321129513,-10.0,17.320510278105544
SGC2024ttfxap,2,5,-66.31575012207031,-66.20719909667969,110.0,-66.31575012207031,-66.20719909667969,120.0,6.405253331865975,-73.60019556082159,-0.7706907371323126,0.5579077566160943,0.43862856390046057,0.0,10.0,10.0
SGC2023lkxjhi,2,4,-96.31575012207031,-36.20719909667969,80.0,-106.31575012207031,-36.20719909667969,90.0,6.67474668436328,-73.96221849487077,-1.1500521590825237,0.253361399556018,0.16380218444434688,10.0,10.0,14.142135623730951
SGC2025tpmfpc,2,5,-56.31574630737305,-36.20719909667969,120.0,-56.31574630737305,-36.20719909667969,130.0,6.67474668436328,-73.5096897927841,-0.9252112712160958,0.6037867271321238,0.47551448839472854,0.0,10.0,10.0
SGC2024jfamll,2,4,-56.31574630737305,-36.20719909667969,130.0,-66.31575012207031,-36.20719909667969,140.0,6.67474668436328,-73.60019556082159,-1.1241436833521998,0.40873328973680095,0.3026632275989507,10.000003814697266,10.0,14.142138321129513
SGC2024nfugmp,2,5,-56.31574630737305,-76.20719909667969,120.0,-56.31574630737305,-66.20719909667969,130.0,6.405253331865975,-73.5096897927841,-0.11443202169801481,0.5867863901011469,0.5004651298624929,10.0,10.0,14.142135623730951
SGC2026boggwn,2,8,-86.31575012207031,73.79280090332031,50.0,-86.31575012207031,63.79280090332031,60.0,7.5730578593542965,-73.78120702784618,0.5353304905884775,0.5084408494169258,0.19519699176611352,10.0,10.0,14.142135623730951
SGC2024qzsggs,2,7,-66.31575012207031,-36.20719909667969,120.0,-66.31575012207031,-36.20719909667969,120.0,6.67474668436328,-73.60019556082159,0.07025841611080885,0.5182920114147802,0.5182920114147802,0.0,0.0,0.0
SGC2024ziqmow,2,5,-56.31574630737305,-36.20719909667969,100.0,-56.31574630737305,-26.207199096679688,90.0,6.764577801862382,-73.5096897927841,1.2960622589513378,0.2903705329146562,0.15019118848902996,10.0,-10.0,14.142135623730951
SGC2023jlaadh,2,5,-56.31574630737305,-56.20719909667969,130.0,-66.31575012207031,-46.20719909667969,140.0,6.584915566864178,-73.60019556082159,-0.5093212167213004,0.29912976323384255,0.20949084953886968,14.142138321129513,10.0,17.320510278105544
SGC2025zkhpfn,2,8,-126.31575012207031,-26.207199096679688,90.0,-126.31575012207031,-26.207199096679688,80.0,6.764577801862382,-74.14322996189536,0.8056206971349091,0.22757580182004444,0.10650688434822704,0.0,-10.0,10.0
SGC2025vrvdwd,2,5,-76.31575012207031,-46.20719909667969,100.0,-86.31575012207031,-56.20719909667969,110.0,6.495084449365076,-73.78120702784618,-1.5565018850991539,0.22354314921711466,0.21097791861084167,14.142135623730951,10.0,17.320508075688775
SGC2026decsct,2,6,-56.31574630737305,43.79280090332031,110.0,-56.31574630737305,33.79280090332031,110.0,7.303564506856992,-73.5096897927841,0.5671024304735965,0.24807036883877948,0.18123274821919805,10.0,0.0,10.0
SGC2023mmdzfg,2,4,-56.31574630737305,-36.20719909667969,110.0,-66.31575012207031,-36.20719909667969,120.0,6.67474668436328,-73.60019556082159,-1.035631318014902,0.3547605813509257,0.1311912676636175,10.000003814697266,10.0,14.142138321129513
SGC2022ztphvc,2,5,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-36.20719909667969,120.0,6.67474668436328,-73.60019556082159,0.37039258191171953,0.40963259565120164,0.2007383442237609,14.142138321129513,0.0,14.142138321129513
SGC2023qlzcry,2,5,-56.31574630737305,-26.207199096679688,130.0,-56.31574630737305,-36.20719909667969,140.0,6.67474668436328,-73.5096897927841,-0.9394726766878421,0.3008695068907948,0.24228019115086288,10.0,10.0,14.142135623730951
SGC2024syefqh,2,5,-66.31575012207031,-26.207199096679688,110.0,-66.31575012207031,-26.207199096679688,120.0,6.764577801862382,-73.60019556082159,-0.6076919856358547,0.3179373137529601,0.1988527267862524,0.0,10.0,10.0
SGC2024lywexf,2,7,-56.31574630737305,-66.20719909667969,130.0,-66.31575012207031,-66.20719909667969,140.0,6.405253331865975,-73.60019556082159,-0.8413678663249833,0.4689987590374447,0.3235633552858994,10.000003814697266,10.0,14.142138321129513
SGC2024absgdd,2,5,-46.31574630737305,-36.20719909667969,120.0,-46.31574630737305,-36.20719909667969,130.0,6.67474668436328,-73.41918405927181,-0.747725041612405,0.279636097478568,0.26033814969778274,0.0,10.0,10.0
SGC2025ywgkqr,2,6,-56.31574630737305,-46.20719909667969,120.0,-56.31574630737305,-46.20719909667969,130.0,6.584915566864178,-73.5096897927841,-0.7820118888628382,0.36564430085178246,0.29056672553656765,0.0,10.0,10.0
SGC2023sansnk,2,6,-56.31574630737305,-46.20719909667969,130.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,0.23460583739594654,0.2708377276412607,0.24193797427183186,14.142138321129513,0.0,14.142138321129513
SGC2025dfwezb,2,4,-86.31575012207031,53.79280090332031,110.0,-86.31575012207031,43.79280090332031,120.0,7.393395624356093,-73.78120702784618,-0.09785242565114594,0.2685051515536275,0.21376516906096354,10.0,10.0,14.142135623730951
SGC2026bfgwsv,2,7,-76.31575012207031,-56.20719909667969,120.0,-76.31575012207031,-56.20719909667969,120.0,6.495084449365076,-73.69070129433389,0.07546953876238405,0.15142131522746458,0.15142131522746458,0.0,0.0,0.0
SGC2024nnqpmk,2,5,-56.31574630737305,-76.20719909667969,120.0,-56.31574630737305,-76.20719909667969,130.0,6.315422214366873,-73.5096897927841,-0.3862549069192944,1.4132300595490603,1.3870927941823976,0.0,10.0,10.0
SGC2024nxcose,2,5,-46.31574630737305,-6.207200050354004,120.0,-46.31574630737305,-6.207200050354004,130.0,6.944240028293622,-73.41918405927181,-1.0514204912507665,0.29922031856595305,0.262110561222414,0.0,10.0,10.0
SGC2024zkuynn,2,5,-56.31574630737305,-36.20719909667969,110.0,-56.31574630737305,-26.207199096679688,100.0,6.764577801862382,-73.5096897927841,1.2500706864255182,0.22305790371175108,0.12640624364107328,10.0,-10.0,14.142135623730951
SGC2023wyuzqp,2,5,-66.31575012207031,-76.20719909667969,50.0,-66.31575012207031,-76.20719909667969,60.0,6.315422214366873,-73.60019556082159,-0.03565232600866963,0.7740973320773072,0.645597429214543,0.0,10.0,10.0
SGC2025jnpzkk,2,5,-66.31575012207031,83.79280090332031,100.0,-66.31575012207031,73.79280090332031,90.0,7.662888976853399,-73.60019556082159,1.5601518923964903,0.3639777747751524,0.2934043148860443,10.0,-10.0,14.142135623730951
SGC2023rdxgtm,2,6,-76.31575012207031,-46.20719909667969,100.0,-76.31575012207031,-56.20719909667969,110.0,6.495084449365076,-73.69070129433389,-1.1626838054394302,0.41550350979881806,0.39038474557590713,10.0,10.0,14.142135623730951
SGC2023xqgvth,2,4,-56.31574630737305,-66.20719909667969,130.0,-46.31574630737305,-76.20719909667969,140.0,6.315422214366873,-73.41918405927181,-1.967283260517748,0.6843574850038304,0.2701519727248381,14.142135623730951,10.0,17.320508075688775
SGC2022ynjdqd,2,5,-56.31574630737305,-26.207199096679688,120.0,-56.31574630737305,-26.207199096679688,130.0,6.764577801862382,-73.5096897927841,-0.8788813516235408,0.4210354870535852,0.29853067590702514,0.0,10.0,10.0
SGC2022mkdbmg,2,5,-56.31574630737305,-36.20719909667969,120.0,-56.31574630737305,-36.20719909667969,130.0,6.67474668436328,-73.5096897927841,-0.5444417330991094,0.31536455525565715,0.29485667639540103,0.0,10.0,10.0
SGC2024oebzla,2,5,-86.31575012207031,-46.20719909667969,110.0,-86.31575012207031,-36.20719909667969,100.0,6.67474668436328,-73.78120702784618,1.1825611215518776,0.5574686798498555,0.4747854583527943,10.0,-10.0,14.142135623730951
SGC2024rdrkno,2,5,-66.31575012207031,-66.20719909667969,120.0,-66.31575012207031,-56.20719909667969,120.0,6.495084449365076,-73.60019556082159,0.7153195640179746,0.37463848271580374,0.23101916586902568,10.0,0.0,10.0
SGC2023mpvgdo,2,5,-46.31574630737305,3.792799949645996,120.0,-46.31574630737305,3.792799949645996,130.0,7.034071145792724,-73.41918405927181,-0.7976146625892788,0.2540764340246716,0.24786590767786684,0.0,10.0,10.0
SGC2024omvbup,2,5,-66.31575012207031,-66.20719909667969,120.0,-66.31575012207031,-66.20719909667969,120.0,6.405253331865975,-73.60019556082159,0.059708906814865514,0.1789132686334075,0.1789132686334075,0.0,0.0,0.0
SGC2024dhfgxv,2,5,-46.31574630737305,43.79280090332031,120.0,-56.31574630737305,43.79280090332031,130.0,7.393395624356093,-73.5096897927841,-0.8862431943443418,0.38179375610132665,0.11439471955933278,10.0,10.0,14.142135623730951
SGC2024wplmyp,2,5,-66.31575012207031,63.79280090332031,110.0,-66.31575012207031,63.79280090332031,120.0,7.5730578593542965,-73.60019556082159,-0.700708441797186,0.21991617986264664,0.21858342664465924,0.0,10.0,10.0
SGC2024alqnlz,2,4,-56.31574630737305,-46.20719909667969,120.0,-56.31574630737305,-46.20719909667969,120.0,6.584915566864178,-73.5096897927841,0.13697220630955798,0.08305483644746757,0.08305483644746757,0.0,0.0,0.0
SGC2024oyksqs,2,5,-56.31574630737305,33.79280090332031,120.0,-56.31574630737305,33.79280090332031,120.0,7.303564506856992,-73.5096897927841,0.10340710153241872,0.11137116127710915,0.11137116127710915,0.0,0.0,0.0
SGC2025jzscqm,2,5,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,-0.587210956817021,0.361381536846474,0.19462586936005316,14.142138321129513,10.0,17.320510278105544
SGC2024vljyjt,2,5,-76.31575012207031,-56.20719909667969,100.0,-76.31575012207031,-56.20719909667969,100.0,6.495084449365076,-73.69070129433389,0.17647936474351766,0.17274858085594677,0.17274858085594677,0.0,0.0,0.0
SGC2024wybguj,2,4,-66.31575012207031,83.79280090332031,120.0,-66.31575012207031,73.79280090332031,130.0,7.662888976853399,-73.60019556082159,-0.08674670991261912,0.3836978928839221,0.3030776039609607,10.0,10.0,14.142135623730951
SGC2023awsjjn,2,5,-86.31575012207031,-46.20719909667969,100.0,-86.31575012207031,-46.20719909667969,100.0,6.584915566864178,-73.78120702784618,0.12092134846154501,0.18731110795592565,0.18731110795592565,0.0,0.0,0.0
SGC2025mhawpx,2,5,-96.31575012207031,-56.20719909667969,30.0,-96.31575012207031,-56.20719909667969,30.0,6.495084449365076,-73.87171276135847,0.0073499346737690985,0.20431019289998967,0.20431019289998967,0.0,0.0,0.0
SGC2023ignvdy,2,6,-46.31574630737305,3.792799949645996,120.0,-46.31574630737305,3.792799949645996,120.0,7.034071145792724,-73.41918405927181,0.05286900363005209,0.24019986721772468,0.24019986721772468,0.0,0.0,0.0
SGC2024achgdc,2,4,-56.31574630737305,-46.20719909667969,130.0,-56.31574630737305,-46.20719909667969,120.0,6.584915566864178,-73.5096897927841,0.9946629844252719,0.18874438110709904,0.14583379566532428,0.0,-10.0,10.0
SGC2023terbvp,2,5,-46.31574630737305,-26.207199096679688,120.0,-46.31574630737305,-26.207199096679688,130.0,6.764577801862382,-73.41918405927181,-0.7493259030434878,0.36395020855806864,0.24270417005187922,0.0,10.0,10.0
SGC2026awqomw,2,7,-56.31574630737305,-36.20719909667969,120.0,-56.31574630737305,-46.20719909667969,130.0,6.584915566864178,-73.5096897927841,-1.1971955974012474,0.34901972654340274,0.23027673698590342,10.0,10.0,14.142135623730951
SGC2025vunyhb,2,4,-76.31575012207031,-66.20719909667969,110.0,-76.31575012207031,-56.20719909667969,110.0,6.495084449365076,-73.69070129433389,0.504116697366376,0.11759507685073185,0.11461836557583378,10.0,0.0,10.0
SGC2025anadio,2,5,-96.31575012207031,3.792799949645996,100.0,-106.31575012207031,3.792799949645996,110.0,7.034071145792724,-73.96221849487077,-1.3806894409615005,0.180714763560173,0.1681972298748118,10.0,10.0,14.142135623730951
SGC2023btrmae,2,4,-76.31575012207031,-56.20719909667969,120.0,-76.31575012207031,-56.20719909667969,130.0,6.495084449365076,-73.69070129433389,-0.9801089399782956,0.07590434980093799,0.052204831222610056,0.0,10.0,10.0
SGC2026cavpjt,2,7,-46.31574630737305,-16.207199096679688,130.0,-46.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.41918405927181,-0.8879742563835897,0.2806242107024084,0.19803908827998107,0.0,10.0,10.0
SGC2023tandfz,2,7,-46.31574630737305,-16.207199096679688,130.0,-46.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.41918405927181,-0.88744375253615,0.24798860656167906,0.21032503224982507,0.0,10.0,10.0
SGC2024rvaceu,2,5,-86.31575012207031,-46.20719909667969,100.0,-86.31575012207031,-46.20719909667969,110.0,6.584915566864178,-73.78120702784618,-0.7724703040829795,0.2887574211193948,0.24867766060652396,0.0,10.0,10.0
SGC2026bcogic,2,7,-76.31575012207031,83.79280090332031,110.0,-76.31575012207031,83.79280090332031,110.0,7.7527200943525,-73.69070129433389,-0.08467387729416487,0.7473680947048145,0.7473680947048145,0.0,0.0,0.0
SGC2023jptken,2,4,-46.31574630737305,93.79280090332031,130.0,-46.31574630737305,93.79280090332031,130.0,7.842551211851601,-73.41918405927181,0.1282751916181084,0.16624081353298364,0.16624081353298364,0.0,0.0,0.0
SGC2023xrivks,2,6,-56.31574630737305,73.79280090332031,100.0,-56.31574630737305,73.79280090332031,100.0,7.662888976853399,-73.5096897927841,0.05562004561066125,0.17471999706199812,0.17471999706199812,0.0,0.0,0.0
SGC2023ahkqrx,2,5,-66.31575012207031,-66.20719909667969,110.0,-76.31575012207031,-56.20719909667969,110.0,6.495084449365076,-73.69070129433389,0.43898121824948433,0.8610539108225896,0.5716089849816504,14.142135623730951,0.0,14.142135623730951
SGC2025ftidkq,2,5,-46.31574630737305,-16.207199096679688,100.0,-46.31574630737305,-16.207199096679688,90.0,6.854408919361483,-73.41918405927181,0.9419742056154199,0.4638573517350229,0.41964320075882394,0.0,-10.0,10.0
SGC2025xrsixd,2,6,-56.31574630737305,-26.207199096679688,120.0,-56.31574630737305,-26.207199096679688,130.0,6.764577801862382,-73.5096897927841,-0.8606714123346535,0.15324507251443095,0.06643047495301256,0.0,10.0,10.0
SGC2023xrbnbl,2,5,-56.31574630737305,-46.20719909667969,110.0,-66.31575012207031,-36.20719909667969,120.0,6.67474668436328,-73.60019556082159,-0.39751483024442535,0.3225497843186962,0.09210398089624114,14.142138321129513,10.0,17.320510278105544
SGC2022xvoqcl,2,4,-56.31574630737305,63.79280090332031,100.0,-56.31574630737305,73.79280090332031,100.0,7.662888976853399,-73.5096897927841,-0.904500285442813,0.07144047392642326,0.06408745454595381,10.0,0.0,10.0
SGC2025ycdrkg,2,6,-96.31575012207031,-46.20719909667969,100.0,-96.31575012207031,-46.20719909667969,90.0,6.584915566864178,-73.87171276135847,0.7746227194775566,0.13702496160224634,0.13686968065441693,0.0,-10.0,10.0
SGC2025czxsgi,2,5,-46.31574630737305,43.79280090332031,130.0,-46.31574630737305,33.79280090332031,120.0,7.303564506856992,-73.41918405927181,1.0749115874378958,0.49988080895671083,0.25285961175384547,10.0,-10.0,14.142135623730951
SGC2024exegqt,2,5,-86.31575012207031,83.79280090332031,30.0,-96.31575012207031,93.79280090332031,30.0,7.842551211851601,-73.87171276135847,-1.543567586247896,0.28306729115712687,0.26706375804090626,14.142135623730951,0.0,14.142135623730951
SGC2024pizdol,2,5,-86.31575012207031,-56.20719909667969,110.0,-86.31575012207031,-56.20719909667969,110.0,6.495084449365076,-73.78120702784618,0.1303636523381222,0.21776357293915952,0.21776357293915952,0.0,0.0,0.0
SGC2023hqtcfg,2,5,-56.31574630737305,-36.20719909667969,120.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,-1.0916475685778124,0.535316859272449,0.23049977072829442,10.000003814697266,10.0,14.142138321129513
SGC2022xokzlt,2,5,-46.31574630737305,-26.207199096679688,120.0,-46.31574630737305,-16.207199096679688,130.0,6.854408919361483,-73.41918405927181,-0.7714930799772439,0.12859362116623627,0.11710663427304228,10.0,10.0,14.142135623730951
SGC2022zjmjin,2,4,-56.31574630737305,-46.20719909667969,130.0,-56.31574630737305,-46.20719909667969,140.0,6.584915566864178,-73.5096897927841,-0.9153430094293267,0.2870585144655924,0.18714597895181923,0.0,10.0,10.0
SGC2024nyveya,2,5,-66.31575012207031,-66.20719909667969,120.0,-66.31575012207031,-66.20719909667969,120.0,6.405253331865975,-73.60019556082159,0.16029590681486283,0.295835204309984,0.295835204309984,0.0,0.0,0.0
SGC2023ubfkwc,2,5,-76.31575012207031,-66.20719909667969,110.0,-86.31575012207031,-56.20719909667969,120.0,6.495084449365076,-73.78120702784618,-0.47101405786773753,0.37326103359891866,0.19903875642864574,14.142135623730951,10.0,17.320508075688775
SGC2024vbnxfq,2,7,-56.31574630737305,-26.207199096679688,120.0,-56.31574630737305,-26.207199096679688,130.0,6.764577801862382,-73.5096897927841,-0.8129463684904081,0.28149144589130237,0.26729035025232556,0.0,10.0,10.0
SGC2023bvylye,2,5,-86.31575012207031,-46.20719909667969,80.0,-86.31575012207031,-36.20719909667969,70.0,6.67474668436328,-73.78120702784618,1.045521914771232,0.6870114378031954,0.43936969980109064,10.0,-10.0,14.142135623730951
SGC2025ftxwmj,2,5,-56.31574630737305,3.792799949645996,120.0,-56.31574630737305,3.792799949645996,120.0,7.034071145792724,-73.5096897927841,0.16461017126972166,0.12060150636956046,0.12060150636956046,0.0,0.0,0.0
SGC2023lrxsdt,2,4,-76.31575012207031,-36.20719909667969,90.0,-76.31575012207031,-36.20719909667969,80.0,6.67474668436328,-73.69070129433389,1.327727069533485,0.57104881953406,0.46832022095330217,0.0,-10.0,10.0
SGC2026cgzmgj,2,7,-56.31574630737305,-76.20719909667969,130.0,-56.31574630737305,-76.20719909667969,120.0,6.315422214366873,-73.5096897927841,0.7396372569408349,0.5918969555398215,0.5701106819764599,0.0,-10.0,10.0
SGC2023jxlwtr,2,6,-76.31575012207031,83.79280090332031,90.0,-76.31575012207031,83.79280090332031,80.0,7.7527200943525,-73.69070129433389,0.663580267832625,0.3478291538564373,0.2924364169671304,0.0,-10.0,10.0
SGC2025iwejce,2,5,-56.31574630737305,-26.207199096679688,130.0,-56.31574630737305,-26.207199096679688,140.0,6.764577801862382,-73.5096897927841,-0.9969919244861778,0.17801340815481784,0.06473423276994807,0.0,10.0,10.0
SGC2024lseohb,2,6,-86.31575012207031,73.79280090332031,50.0,-86.31575012207031,73.79280090332031,50.0,7.662888976853399,-73.78120702784618,0.05967651307359745,0.20886123370744372,0.20886123370744372,0.0,0.0,0.0
SGC2023iahrzj,2,4,-106.31575012207031,-46.20719909667969,90.0,-106.31575012207031,-46.20719909667969,90.0,6.584915566864178,-73.96221849487077,-0.08161250655861263,0.2379036580248974,0.2379036580248974,0.0,0.0,0.0
SGC2026adcjhr,2,7,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-46.20719909667969,130.0,6.584915566864178,-73.60019556082159,-0.6350747381099318,0.35535141780206353,0.3170029431405317,10.000003814697266,10.0,14.142138321129513
SGC2024obkbmm,2,5,-36.31574630737305,-26.207199096679688,130.0,-46.31574630737305,-26.207199096679688,140.0,6.764577801862382,-73.41918405927181,-0.42606909137971627,0.4268838864225899,0.19529292869380643,10.0,10.0,14.142135623730951
SGC2024qurdyi,2,6,-126.31575012207031,-36.20719909667969,20.0,-126.31575012207031,-36.20719909667969,20.0,6.67474668436328,-74.14322996189536,0.031977816298289774,0.6636095143621241,0.6636095143621241,0.0,0.0,0.0
SGC2023jrgeuv,2,6,-46.31574630737305,13.792799949645996,120.0,-56.31574630737305,23.792800903320312,120.0,7.21373338935789,-73.5096897927841,-0.26700162991914134,0.334625287052581,0.19824485698628772,14.142136298080542,0.0,14.142136298080542
SGC2025lepnch,2,4,-66.31575012207031,-26.207199096679688,90.0,-66.31575012207031,-26.207199096679688,90.0,6.764577801862382,-73.60019556082159,0.03989053105306706,0.06303387102834247,0.06303387102834247,0.0,0.0,0.0
SGC2023zsiaqk,2,5,-56.31574630737305,-36.20719909667969,100.0,-66.31575012207031,-26.207199096679688,110.0,6.764577801862382,-73.60019556082159,-0.28685807043017064,0.2724073812634712,0.15883833972006445,14.142138321129513,10.0,17.320510278105544
SGC2024sthslh,2,4,-86.31575012207031,-56.20719909667969,90.0,-86.31575012207031,-56.20719909667969,90.0,6.495084449365076,-73.78120702784618,0.005829866454286403,0.2876176937650677,0.2876176937650677,0.0,0.0,0.0
SGC2026czhcbm,2,6,-56.31574630737305,-26.207199096679688,120.0,-56.31574630737305,-26.207199096679688,130.0,6.764577801862382,-73.5096897927841,-1.0564292856381936,0.37251662891523823,0.2604544316142832,0.0,10.0,10.0
SGC2025syipcu,2,5,-106.31575012207031,13.792799949645996,100.0,-96.31575012207031,3.792799949645996,100.0,7.034071145792724,-73.87171276135847,0.7348543063578123,0.2897791181469019,0.13919834182291085,14.142135623730951,0.0,14.142135623730951
SGC2022ylrmph,2,5,-76.31575012207031,-36.20719909667969,120.0,-76.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.69070129433389,-1.0386402341108294,0.24350081840795154,0.13181976324245817,0.0,10.0,10.0
SGC2024uvabea,2,5,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,-0.6356073166107947,0.36973102755634657,0.20585255062163388,14.142138321129513,10.0,17.320510278105544
SGC2024eultal,2,4,-76.31575012207031,-46.20719909667969,110.0,-86.31575012207031,-46.20719909667969,120.0,6.584915566864178,-73.78120702784618,-1.2871673268643224,0.47237668633414825,0.43477811397669586,10.0,10.0,14.142135623730951
SGC2024uneati,2,4,-66.31575012207031,-46.20719909667969,120.0,-66.31575012207031,-46.20719909667969,130.0,6.584915566864178,-73.60019556082159,-0.7917664975393208,0.28620081640254397,0.2755827679232934,0.0,10.0,10.0
SGC2023zahumm,2,5,-86.31575012207031,-66.20719909667969,30.0,-96.31575012207031,-56.20719909667969,20.0,6.495084449365076,-73.87171276135847,0.8367871475795408,0.5719519818367654,0.36400836785961094,14.142135623730951,-10.0,17.320508075688775
SGC2022zswjfn,2,5,-76.31575012207031,-56.20719909667969,120.0,-76.31575012207031,-56.20719909667969,120.0,6.495084449365076,-73.69070129433389,0.07611395983609981,0.1335057432110594,0.1335057432110594,0.0,0.0,0.0
SGC2024blcbyz,2,6,-56.31574630737305,-36.20719909667969,120.0,-56.31574630737305,-26.207199096679688,110.0,6.764577801862382,-73.5096897927841,1.5728104363034863,0.25661203207186667,0.1940650348390602,10.0,-10.0,14.142135623730951
SGC2022wjlbzn,2,6,-116.31575012207031,53.79280090332031,80.0,-116.31575012207031,43.79280090332031,80.0,7.393395624356093,-74.05272422838306,0.6570754314703446,0.4261419116259028,0.2851592119966208,10.0,0.0,10.0
SGC2024vkuqeh,2,4,-66.31575012207031,-46.20719909667969,100.0,-66.31575012207031,-46.20719909667969,100.0,6.584915566864178,-73.60019556082159,0.017894773763004856,0.16693313015312022,0.16693313015312022,0.0,0.0,0.0
SGC2025nvjpiv,2,5,-56.31574630737305,-36.20719909667969,120.0,-56.31574630737305,-26.207199096679688,110.0,6.764577801862382,-73.5096897927841,1.4104578490897417,0.2734637879684107,0.20632550053535306,10.0,-10.0,14.142135623730951
SGC2025poesqw,2,5,-66.31575012207031,-66.20719909667969,120.0,-66.31575012207031,-56.20719909667969,130.0,6.495084449365076,-73.60019556082159,-0.29749405132302087,0.2970287604427087,0.18169271902445244,10.0,10.0,14.142135623730951
SGC2024pfjkou,2,6,-46.31574630737305,63.79280090332031,110.0,-46.31574630737305,63.79280090332031,100.0,7.5730578593542965,-73.41918405927181,0.6467361942572847,0.2611888208373907,0.15483614809390223,0.0,-10.0,10.0
SGC2024ayeftn,2,6,-66.31575012207031,93.79280090332031,90.0,-66.31575012207031,93.79280090332031,90.0,7.842551211851601,-73.60019556082159,0.11654043377908074,0.2015041737017975,0.2015041737017975,0.0,0.0,0.0
SGC2023ulrxxg,2,5,-56.31574630737305,53.79280090332031,110.0,-56.31574630737305,53.79280090332031,110.0,7.483226741855195,-73.5096897927841,0.031976346006995726,0.0917978691271512,0.0917978691271512,0.0,0.0,0.0
SGC2023acscto,2,6,-56.31574630737305,-26.207199096679688,120.0,-56.31574630737305,-26.207199096679688,130.0,6.764577801862382,-73.5096897927841,-0.843961903086397,0.2919376089565231,0.23838533620255928,0.0,10.0,10.0
SGC2025unxqel,2,6,-126.31575012207031,83.79280090332031,20.0,-126.31575012207031,83.79280090332031,20.0,7.7527200943525,-74.14322996189536,0.002262000026366451,0.41888507588639307,0.41888507588639307,0.0,0.0,0.0
SGC2023tvxfqs,2,5,-76.31575012207031,-46.20719909667969,110.0,-76.31575012207031,-56.20719909667969,120.0,6.495084449365076,-73.69070129433389,-1.2563906875120239,0.31953369147888183,0.2901410629944993,10.0,10.0,14.142135623730951
SGC2024vtxzqp,2,5,-76.31575012207031,-36.20719909667969,110.0,-76.31575012207031,-36.20719909667969,110.0,6.67474668436328,-73.69070129433389,0.11244996831155163,0.11717806954678622,0.11717806954678622,0.0,0.0,0.0
SGC2025ojfccx,2,4,-76.31575012207031,-56.20719909667969,120.0,-76.31575012207031,-46.20719909667969,120.0,6.584915566864178,-73.69070129433389,0.5755524247481301,0.15490992231039521,0.12788303679732776,10.0,0.0,10.0
SGC2026cilirw,2,6,-56.31574630737305,-26.207199096679688,120.0,-56.31574630737305,-26.207199096679688,130.0,6.764577801862382,-73.5096897927841,-0.9196984525625282,0.2852979218175026,0.2542497125492547,0.0,10.0,10.0
SGC2024rlxyrh,2,5,-56.31574630737305,-46.20719909667969,130.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,0.2309302563351281,0.3302070671816429,0.20360213165189117,14.142138321129513,0.0,14.142138321129513
SGC2024vegrky,2,5,-56.31574630737305,-66.20719909667969,130.0,-66.31575012207031,-56.20719909667969,140.0,6.495084449365076,-73.60019556082159,-0.3685580496166132,0.3574966353008267,0.19689394968141333,14.142138321129513,10.0,17.320510278105544
SGC2025uleamn,2,5,-76.31575012207031,-76.20719909667969,120.0,-76.31575012207031,-76.20719909667969,120.0,6.315422214366873,-73.69070129433389,0.061567971880791106,0.19862989782187399,0.19862989782187399,0.0,0.0,0.0
SGC2025wxxakp,2,7,-86.31575012207031,-56.20719909667969,40.0,-86.31575012207031,-56.20719909667969,40.0,6.495084449365076,-73.78120702784618,0.1546249596652629,0.34471266692307717,0.34471266692307717,0.0,0.0,0.0
SGC2023ijfomb,2,5,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,-0.6389209568170209,0.3733410093672881,0.25433070009947967,14.142138321129513,10.0,17.320510278105544
SGC2023votnyx,2,6,-56.31574630737305,33.79280090332031,110.0,-56.31574630737305,33.79280090332031,110.0,7.303564506856992,-73.5096897927841,0.11049170843821621,0.11848400221118625,0.11848400221118625,0.0,0.0,0.0
SGC2025ptvimd,2,4,-86.31575012207031,43.79280090332031,90.0,-86.31575012207031,33.79280090332031,80.0,7.303564506856992,-73.78120702784618,1.3616622823586262,0.5852515676865138,0.3248617484352006,10.0,-10.0,14.142135623730951
