event_id,n_picks,depth_km,azimuthal_gap_deg,min_local_rms_s,candidate_nodes,accepted_nodes_delta_0p20s,accepted_nodes_delta_0p10s,horizontal_uncertainty_0p20_km,depth_uncertainty_0p20_km,origin_time_uncertainty_0p20_s,horizontal_uncertainty_0p10_km,depth_uncertainty_0p10_km,origin_time_uncertainty_0p10_s
SGC2024vugkde,4,140.0,207.21000000000004,0.17383933788438358,125,12,6,14.142138321129513,40.0,1.7677958306497448,14.142135623730951,30.0,1.348460671622735
SGC2024raxrkz,6,120.0,266.283,0.561247006468492,75,28,19,22.360681480982638,40.0,1.250925758646633,20.0,40.0,1.0613888593888197
SGC2026czgcvh,5,60.0,203.344,0.13018794419130028,125,2,2,0.0,10.0,0.3178925967561739,0.0,10.0,0.3178925967561739
SGC2022yjuevm,4,40.0,200.34199999999996,0.12620890076417238,125,2,2,22.360680627990142,20.0,0.3868099873513442,22.360680627990142,20.0,0.3868099873513442
SGC2022ycfyzh,5,130.0,138.122,0.11242553347122748,125,3,2,0.0,20.0,0.8293040600229287,0.0,10.0,0.4936620013329396
SGC2023yrmofd,4,40.0,200.76099999999997,0.16926903661950127,125,5,1,22.360680627990142,30.0,0.3907145599106607,0.0,0.0,0.0
SGC2025uxswrv,5,70.0,235.718,0.12035016120064757,125,3,1,0.0,20.0,0.41084207481745894,0.0,0.0,0.0
SGC2023tmuazc,4,130.0,156.80699999999996,0.13354710726663407,125,10,6,14.142135623730951,40.0,1.4465264322920388,10.0,40.0,1.3736865886763705
SGC2025cqrwap,5,30.0,260.34999999999997,0.12197132285657535,100,7,4,20.0,20.0,1.4188106186033915,20.0,20.0,1.1076678352753695
SGC2026aodwcx,4,70.0,192.28200000000004,0.12910908478883948,125,6,2,10.0,30.0,0.7386054096340062,0.0,10.0,0.37693232586178116
SGC2023hrwvis,4,110.0,176.695,0.2740602901211341,125,13,7,20.0,30.0,0.9423378189019501,10.0,30.0,0.9100105589292606
SGC2022xndkre,4,40.0,320.85100000000006,0.06354127057132156,125,22,8,22.360679774997898,40.0,1.6173298502888034,22.360679774997898,10.0,1.7201739869195352
SGC2025pckcqe,5,120.0,207.422,0.3392923695400821,125,25,13,22.360679774997898,40.0,1.3765536826499474,22.360679774997898,40.0,1.4824646618462605
SGC2023scytrc,7,40.0,261.227,0.17003101286016098,125,11,5,22.360680627990142,40.0,0.7680334904362629,10.000000953674316,30.0,0.4209691086904779
SGC2022vukpun,4,130.0,126.976,0.2483592072445164,125,12,8,14.142138321129513,40.0,1.2004586077662651,10.0,30.0,1.1317427581117359
SGC2022yesuam,4,120.0,242.119,0.2652692654120146,75,7,3,14.142135623730951,30.0,0.811149029576443,0.0,20.0,0.6981114328110763
SGC2023iywhuy,4,70.0,247.16699999999997,0.17612777589371922,125,7,6,10.0,30.0,0.5439646927389378,10.0,30.0,0.42167535297675485
SGC2024rmmmjj,4,100.0,243.3,0.22229397753206162,125,14,5,22.360679774997898,40.0,1.0200395595395995,22.360679774997898,20.0,0.45679628964092595
SGC2025ykkrkg,5,40.0,193.469,0.31338857037946,125,4,1,10.0,30.0,0.43563049600985615,0.0,0.0,0.0
SGC2023rhwust,4,130.0,160.03400000000002,0.17205757781664793,125,9,7,10.0,40.0,1.379941581123215,10.0,40.0,1.4856008488164165
SGC2025yxrhgz,8,40.0,203.613,0.6978694966576899,125,21,11,20.0,40.0,0.8624312336112958,10.0,40.0,0.8862740421668657
SGC2024lvjfcm,4,60.0,263.09299999999996,0.796985977957565,125,10,4,22.360680627990142,10.0,1.331279836848371,20.0,0.0,0.9505379214844013
SGC2023ulidxj,5,120.0,196.70899999999997,0.33593313214659837,125,20,4,22.360682333974815,40.0,1.1074890703049323,10.000000953674316,20.0,0.6822224805560441
SGC2024ufcjzl,4,120.0,159.08500000000004,0.3433950524978726,125,12,6,20.0,30.0,0.9690381200719893,20.0,20.0,0.7968288994444508
SGC2024puhvvk,4,20.0,199.662,0.48302137924723376,75,11,6,22.360679774997898,20.0,0.9222866184619553,20.0,20.0,0.8517928417856074
SGC2022xonpvo,5,130.0,183.503,0.10160393516566302,125,9,4,14.142135623730951,40.0,1.4009031869371862,14.142135623730951,40.0,1.521328699611229
SGC2024pbabav,4,130.0,284.74,0.09013788016053542,100,15,9,14.142138321129513,40.0,1.632551636654919,10.0,40.0,1.2107133498778346
SGC2024mwivws,4,110.0,228.326,0.08506072016060065,125,10,3,22.360680627990142,40.0,0.8993980357754102,22.360680627990142,20.0,0.44195309950950407
SGC2025xnanbj,4,110.0,176.695,0.10320169161977862,125,5,3,10.0,20.0,0.720271045774787,10.0,10.0,0.49157017019578425
SGC2024thrrxq,4,140.0,140.087,0.15906230703328025,125,11,5,14.142135623730951,30.0,1.1540634816431525,14.142135623730951,20.0,0.7274236149899321
SGC2024tbsvxc,5,130.0,122.03399999999999,0.16539937749145664,125,7,4,14.142135623730951,30.0,1.0182115989118707,0.0,30.0,1.120121836439616
SGC2022wzjitd,4,100.0,210.033,0.16001082717770904,100,7,3,10.0,20.0,0.644257928358876,0.0,20.0,0.6529806659835373
SGC2023saovgs,4,130.0,194.05700000000004,0.13064015016101352,125,12,4,14.142135623730951,40.0,1.3786216194501602,14.14213494938139,20.0,0.885343906677271
SGC2023ucxnls,4,100.0,266.692,0.06607162621505046,75,10,6,20.0,30.0,0.8477117688000341,10.0,20.0,0.6837820251148145
SGC2023xyysmz,5,20.0,241.24199999999996,0.3146380377407351,45,3,1,10.0,10.0,0.5528637842931403,0.0,0.0,0.0
SGC2025qewysy,4,120.0,259.46,0.061638643818054034,125,17,5,22.360679774997898,40.0,1.5777584675987877,14.142135623730951,40.0,1.3891481030458543
SGC2025orkxht,5,140.0,167.91899999999998,0.5667275723214339,125,26,12,22.360681480982638,40.0,1.5662944006008848,20.0,40.0,1.4080025394438613
SGC2026bjpket,4,110.0,195.38199999999998,0.10249460773526808,125,6,2,10.0,30.0,0.8040725519323073,0.0,10.0,0.37659638248063043
SGC2026asxhkz,4,100.0,227.693,0.2604838832863269,75,9,6,14.142135623730951,40.0,1.1920810518164258,10.0,40.0,1.023174187930935
SGC2025dlrwqj,4,30.0,145.59300000000002,0.37999091651753114,100,4,3,14.14213494938139,30.0,0.7707624221731897,14.14213494938139,30.0,0.8823403803993115
SGC2025xarvbk,4,100.0,159.08500000000004,0.22793313239568486,125,8,5,20.0,20.0,0.6934771954410189,10.0,20.0,0.5807862739314856
SGC2023umyhhm,4,100.0,159.08500000000004,0.1669953545442137,125,8,4,14.142135623730951,40.0,0.9564993530909365,10.0,20.0,0.596525411738929
SGC2025rlquib,4,40.0,325.506,0.1954649973207537,75,34,21,28.284271247461902,40.0,1.2817314383377159,28.284271247461902,40.0,1.2795949149990307
SGC2024ubfhjk,4,60.0,223.31300000000002,0.3843801536264856,75,6,5,10.0,40.0,0.9125229906719082,0.0,40.0,0.934395048298252
SGC2024tcjkzg,5,30.0,209.904,0.2926146853605123,100,6,2,14.142136298080542,20.0,0.7677350014757333,14.142136298080542,10.0,0.5347393466139359
SGC2023bjhhmw,4,70.0,207.93599999999998,0.03068409199351488,100,5,3,10.0,30.0,0.7545030350466582,0.0,20.0,0.6082171633034849
SGC2023afqhyw,5,120.0,138.122,0.2003688939115086,125,8,4,10.0,30.0,0.9938204112008366,10.0,20.0,0.596642886886622
SGC2022wzzmkc,5,90.0,177.226,0.3778419668350171,125,17,7,20.0,40.0,1.1616298710689057,10.0,30.0,0.9702077831695628
SGC2023bmveut,4,20.0,167.89499999999998,0.29647001159826897,75,2,1,0.0,10.0,0.23645698147621586,0.0,0.0,0.0
SGC2025zeadrs,4,90.0,193.469,0.15279726034016666,125,5,3,10.0,20.0,0.7167142616320498,10.0,10.0,0.43471865240048857
SGC2024ogkpvz,4,60.0,176.356,0.3156597933108994,125,13,7,22.36067892200566,40.0,1.27255078594065,14.142135623730951,40.0,1.1880447919123456
SGC2023azklpd,5,30.0,166.78199999999998,0.3924635122460275,100,4,1,14.142135623730951,20.0,0.2600963711093821,0.0,0.0,0.0
SGC2024pksixs,4,100.0,251.928,0.15984240256953788,125,8,4,22.360679774997898,20.0,0.8977269247982239,10.0,10.0,0.47872883696278445
SGC2024tuzory,4,130.0,142.909,0.05248725011390005,125,3,2,0.0,20.0,0.8550964578439896,0.0,10.0,0.5425361013364878
SGC2026eohlkf,4,140.0,168.178,0.05413391985817526,125,6,5,10.0,40.0,1.495678903346458,0.0,40.0,1.4851523879770263
SGC2025xsxeym,5,40.0,220.36599999999996,0.23903882309854568,125,6,3,10.000000953674316,30.0,0.4274336116379248,10.000000953674316,20.0,0.17434003349615707
SGC2025tqfinq,5,60.0,247.76500000000004,0.22500843406471754,125,12,6,22.360679774997898,40.0,0.7850859892589961,22.360679774997898,30.0,0.6174815594966695
SGC2025zfsqjt,5,110.0,193.555,0.3190838670158864,125,12,7,22.360679774997898,40.0,1.0657025002004463,14.142135623730951,30.0,0.7369053575842456
SGC2023drpkur,4,90.0,234.83100000000002,0.18333091792364878,100,11,4,22.360679774997898,40.0,0.8170463206732826,0.0,30.0,0.7389667110424922
SGC2023wgpmdi,6,30.0,207.97400000000002,0.5587274812084304,80,13,11,14.142135623730951,30.0,0.6345216180383648,10.0,30.0,0.6282807700326012
SGC2023bdykyx,5,30.0,166.78199999999998,0.2804680118356104,100,2,2,0.0,10.0,0.22582570066285568,0.0,10.0,0.22582570066285568
SGC2024tcetdl,4,120.0,212.43,0.12571777321212255,100,12,5,22.360679774997898,30.0,0.9656458524785944,10.0,20.0,0.7848860220431968
SGC2022zdjlqx,5,20.0,146.37,0.36157541130351334,75,3,2,0.0,20.0,0.09096921333354395,0.0,10.0,0.11140297019976941
SGC2024mgluio,5,70.0,231.098,0.8726223492628287,125,19,11,22.360680627990142,40.0,0.7532639622580706,22.360680627990142,40.0,0.43784950921334953
SGC2023qbzxlp,4,50.0,274.48300000000006,0.20092090709291124,125,6,2,20.0,20.0,0.887826601340384,10.0,10.0,0.24509966966274677
SGC2024pprutt,4,90.0,308.523,0.1714393334684986,75,23,13,22.360679774997898,40.0,0.9502666004534761,22.360679774997898,30.0,0.9199645185202815
SGC2026azfcut,5,110.0,147.95,0.23540510195957023,125,14,7,14.142136298080542,40.0,1.2864319117532086,14.142136298080542,40.0,1.3249605550748496
SGC2024txdwii,4,120.0,223.408,0.2336220795125578,125,23,7,22.360679774997898,40.0,1.3648291810848014,22.360679774997898,40.0,1.631316856188731
SGC2024bqvqla,4,120.0,147.353,0.044086320568349595,125,5,3,9.999999046325684,30.0,1.1387074353212028,0.0,20.0,0.752304964040867
SGC2026cfguwl,5,130.0,142.909,0.14921160450281573,125,7,3,10.0,30.0,1.0667628732608565,0.0,20.0,0.8743108205013063
SGC2024vkfmqs,5,20.0,258.657,0.20519614118004267,75,5,4,22.360679774997898,20.0,0.8969408960093838,10.0,10.0,0.4765214647974496
SGC2023uuhjpr,4,110.0,266.10900000000004,0.2068024554366727,75,9,5,10.000003814697266,40.0,0.7789175476020467,10.000003814697266,40.0,0.8078490688105505
SGC2023scsezk,4,130.0,193.469,0.07331867930911053,125,10,4,10.0,40.0,1.3658751462765784,0.0,30.0,1.1304851100543982
SGC2023qrpkqd,4,40.0,193.469,0.2710118604582814,125,7,5,10.0,40.0,0.6074419127275311,10.0,30.0,0.40861929253654816
SGC2023ddhfnc,4,140.0,195.38199999999998,0.26094589212390895,125,6,2,22.360681480982638,10.0,0.717499948961198,10.0,0.0,0.16697806856256658
SGC2023qqaqaj,5,120.0,176.09199999999998,0.13480229626154244,125,7,2,10.0,30.0,1.0412372658274098,0.0,10.0,0.5067030434924025
SGC2022yshsek,4,100.0,209.552,0.17909329172488928,100,9,3,10.0,30.0,0.640352086719226,0.0,20.0,0.5684848837458772
SGC2023vcepsh,5,140.0,217.18300000000002,0.3169667009054509,100,15,5,22.360681480982638,40.0,1.3297465843511482,10.0,20.0,0.8385602648608224
SGC2023sqepsi,4,120.0,212.43,0.433001985775462,100,17,9,22.360679774997898,40.0,1.081855332366902,22.360679774997898,30.0,1.05068728124562
SGC2025yzjqpb,4,100.0,153.40800000000002,0.1586075027776468,125,7,3,14.142138321129513,30.0,1.0015767660184274,10.0,20.0,0.8546312495765997
SGC2024rwlcgo,5,140.0,118.554,0.20931618842665653,125,3,2,0.0,20.0,0.8240572794056802,0.0,10.0,0.47631906395733203
SGC2025tvsxzl,4,90.0,243.99500000000003,0.23306107094887069,125,16,4,22.360681480982638,40.0,0.8175737425887831,14.142138321129513,20.0,0.42997293728748937
SGC2024dgzxxb,4,100.0,282.283,0.23486130353199453,125,19,6,28.284271247461902,40.0,1.3358488171152005,22.360679774997898,20.0,1.0101101944826585
SGC2024rholox,4,40.0,254.161,0.07172153713224044,125,8,3,10.0,40.0,0.5636289078217296,0.0,20.0,0.1565743581348009
SGC2025tfaske,4,140.0,195.38199999999998,0.10277042215289188,125,11,3,20.0,30.0,1.3295185636518732,10.0,20.0,0.8589805018322415
SGC2024pgztmu,4,100.0,226.93,0.07118335656244408,125,8,2,22.360679774997898,40.0,0.7615922540198965,0.0,10.0,0.40492382350627976
SGC2025xjqrcw,5,130.0,138.122,0.2601424370952283,125,15,9,14.142138321129513,30.0,1.1474545111014585,14.142138321129513,30.0,0.9939769761654231
SGC2024qtimfm,4,90.0,235.34400000000002,0.11849779840247028,125,7,4,20.0,20.0,0.7991804328156102,10.0,20.0,0.7209510832408222
SGC2024dohimt,4,130.0,170.875,0.10971331451370289,125,13,5,14.142135623730951,40.0,1.5737429171963684,10.0,30.0,1.2796055668549104
SGC2025ntwvyr,4,140.0,280.62199999999996,0.11267432440998475,100,29,11,28.284273944860335,40.0,1.6184105102180353,22.360679774997898,30.0,1.3916255818326762
SGC2024rgurdj,4,120.0,156.937,0.23485132301413014,125,14,5,20.0,30.0,1.0065022003473925,10.0,20.0,0.6629447180860917
SGC2026baiaoh,4,130.0,177.226,0.2456873702681487,125,18,10,22.360679774997898,30.0,1.1738030026518897,22.360679774997898,30.0,1.1671888394871486
SGC2023cdhrcc,4,110.0,166.13599999999997,0.15845413984140272,125,8,5,14.142138321129513,40.0,1.2486794783087882,14.142138321129513,40.0,1.1795239050763102
SGC2023wjpoym,5,90.0,144.115,0.30623622358833347,125,7,3,10.0,30.0,0.9469319497714901,10.0,20.0,0.876182583439313
SGC2022xalvej,4,130.0,195.38199999999998,0.05590132218281439,125,9,3,10.0,40.0,1.1899816976322013,0.0,20.0,0.8897512925523174
SGC2025rixoxi,4,40.0,198.90099999999998,0.15149281110433904,125,5,3,0.0,40.0,0.6914980151796911,0.0,20.0,0.30334841812766267
SGC2023qtjdxp,5,130.0,138.122,0.12279261994199173,125,5,3,10.0,30.0,1.19059034051611,0.0,20.0,0.8397986525506552
SGC2024bxralz,4,20.0,198.90099999999998,0.17733965892877374,75,2,2,0.0,10.0,0.3171101762315376,0.0,10.0,0.3171101762315376
SGC2022xdqijv,5,120.0,166.13599999999997,0.09632605619559662,125,6,2,14.142138321129513,40.0,1.2136642215218467,0.0,10.0,0.5490257149122986
SGC2024qflkpy,5,110.0,196.019,0.1874487603129849,125,10,5,22.360680627990142,30.0,0.8626694381514955,14.142135623730951,20.0,0.8362463690302913
SGC2025qepyjp,5,30.0,138.48000000000002,0.10678386759679827,100,4,2,20.0,30.0,1.0185804131490364,0.0,10.0,0.2292493380184113
SGC2026dhvymj,4,110.0,159.08500000000004,0.07370850575084421,125,4,2,10.0,20.0,0.7358249165352334,0.0,10.0,0.4856054525356064
SGC2025kzjxsz,4,30.0,239.91399999999993,0.30814794466166107,100,14,6,22.360679774997898,30.0,0.9756222840848251,22.360679774997898,20.0,0.6524156193658415
SGC2024bkqtbf,4,20.0,283.77299999999997,0.3806118973099612,45,5,2,10.0,20.0,0.5972740302309931,0.0,10.0,0.14154593833250484
SGC2025zdcurr,4,90.0,223.31300000000002,0.43214802439159133,75,7,3,10.0,30.0,0.7175802597376422,0.0,20.0,0.6268124928438285
SGC2024pxcemr,5,100.0,251.928,0.2984046859696597,125,18,9,22.360679774997898,40.0,1.2219068670644875,22.360679774997898,20.0,0.8805649127025644
SGC2023aqixkz,5,30.0,222.64999999999998,0.4438464657132628,60,7,2,14.142135623730951,30.0,0.4306057645476218,10.0,10.0,0.25577595929179786
SGC2022vsyeya,4,20.0,142.94100000000003,0.38581665931347664,75,2,1,0.0,10.0,0.21870587324534663,0.0,0.0,0.0
SGC2023vwmrwk,5,120.0,236.96899999999997,0.41561106467573783,125,24,8,20.0,40.0,1.33746357084472,20.0,30.0,0.863856678174965
SGC2026ceuaxf,4,120.0,211.073,0.058111720925576545,125,6,2,14.142138321129513,30.0,0.861853649466271,0.0,10.0,0.4316385211260245
SGC2024ptzeen,4,120.0,142.909,0.21566267255193233,125,8,5,10.0,30.0,1.0563989064317247,10.0,20.0,0.6989628070283456
SGC2026brwygx,4,130.0,203.37199999999999,0.47647118173944747,125,14,6,22.360679774997898,20.0,0.877180864225534,22.360679774997898,10.0,0.661347790121532
SGC2025keziwb,4,90.0,278.491,0.20624413792726728,125,9,2,22.360679774997898,20.0,1.022845519497355,22.360679774997898,10.0,0.44477855454170356
SGC2024tprxcz,5,100.0,209.13200000000003,0.14651228278927936,125,5,2,10.0,30.0,0.6936585354545795,0.0,10.0,0.35454672153065303
SGC2025ytdces,6,120.0,243.99500000000003,0.25194305091898334,125,33,20,22.360681480982638,40.0,1.4607992282202382,22.360681480982638,40.0,1.2472854698942752
SGC2023vnwxtt,4,40.0,206.274,0.1055935725352547,125,4,1,22.36067892200566,20.0,0.5741252822752225,0.0,0.0,0.0
SGC2023tcibjg,5,120.0,159.08500000000004,0.15839921880061508,125,8,4,22.360681480982638,40.0,1.205429432380918,0.0,30.0,0.7484975077137705
SGC2023phevtw,5,100.0,259.659,0.0507834758431116,100,9,6,10.0,30.0,0.8951803258155718,10.0,20.0,0.6266535560170069
SGC2024qznunr,5,120.0,201.129,0.2104786895466201,125,15,5,22.360681480982638,40.0,1.0670666432353273,10.0,30.0,0.9711599217480518
SGC2026exzhxo,4,110.0,207.21000000000004,0.12142258162739028,125,7,5,20.0,40.0,1.488918043257317,14.142138321129513,40.0,1.3654143089849178
SGC2024cneajl,4,40.0,272.841,0.14742955947664554,125,16,5,28.284271247461902,40.0,1.4837651430917331,22.360679774997898,20.0,1.2782554919058093
SGC2022wvatxu,4,110.0,169.99099999999999,0.07766076603006598,125,8,2,20.0,40.0,1.2966038522271803,10.0,10.0,0.5214476800399837
SGC2026dyiksr,4,110.0,160.03400000000002,0.23860010048470048,125,8,2,10.0,30.0,0.9956956460698955,0.0,10.0,0.43307150353258006
SGC2024plqdlm,4,130.0,233.01600000000002,0.22970008994414803,75,8,2,14.142138321129513,20.0,0.6476093242958356,0.0,10.0,0.4467345723383431
SGC2026bkcxyi,4,120.0,152.54500000000002,0.1711150718430107,125,10,5,22.360679774997898,20.0,0.8006789156067852,22.360679774997898,20.0,0.8212411688306835
SGC2023vxqrtd,5,110.0,200.784,0.09808467207652803,125,4,4,0.0,30.0,0.8250838832024261,0.0,30.0,0.8250838832024261
SGC2024ncmexx,4,100.0,207.24100000000004,0.1241870680455264,125,4,2,14.142138321129513,20.0,0.5316595260969272,0.0,10.0,0.4168558685838857
SGC2025tvctbl,4,110.0,193.469,0.09805641469349209,125,9,4,10.0,40.0,1.1266986029872295,10.0,30.0,0.8915154142751067
SGC2026brkwnu,4,130.0,177.74899999999997,0.17755289987572834,125,11,6,14.142138321129513,30.0,1.0856661322182857,14.142138321129513,20.0,0.8697544629405576
SGC2023murazu,4,80.0,193.86400000000003,0.14215103850536412,125,4,3,0.0,30.0,1.1164157219323345,0.0,20.0,0.8689259744238367
SGC2025jbwyuu,4,40.0,278.79100000000005,0.2742064897590924,125,18,8,22.360680201494034,30.0,1.4619336105971756,22.360680201494034,20.0,0.9296950003331772
SGC2024civevk,5,140.0,222.452,0.2347061101953226,125,26,12,22.360679774997898,40.0,1.5876301461033473,14.142135623730951,40.0,1.577329207355722
SGC2025txacav,5,120.0,159.08500000000004,0.15772267799593506,125,6,4,10.0,30.0,0.9816130916353466,10.0,20.0,0.7459229820376702
SGC2022wxgxlt,4,20.0,213.15300000000002,0.04773513202697795,60,3,1,10.0,10.0,0.3523149212156622,0.0,0.0,0.0
SGC2026abkrcj,5,90.0,119.04400000000001,0.5549408261062827,125,10,6,14.14213764678008,30.0,0.8822555606236742,14.14213764678008,30.0,0.8897034853059589
SGC2022ympqby,5,20.0,125.78899999999999,0.5033401172447223,75,2,2,0.0,10.0,0.18871613370378348,0.0,10.0,0.18871613370378348
SGC2024ncfxus,5,20.0,167.89499999999998,0.527495681873215,75,2,1,14.142135623730951,0.0,0.28518150644347084,0.0,0.0,0.0
SGC2026btftkx,4,80.0,188.406,0.22900087659510432,125,9,6,10.000000953674316,40.0,1.1574312063141918,10.0,40.0,1.1573361590259972
SGC2026ervxru,4,110.0,144.71000000000004,0.11122581230965754,125,9,3,14.142135623730951,40.0,1.3489407462051761,10.0,20.0,0.7301050132073381
SGC2025uycmzs,4,120.0,177.226,0.14543601295786285,125,14,6,10.000003814697266,40.0,1.338380416783345,10.000003814697266,20.0,0.8598337079905055
SGC2024qkgdbo,4,140.0,152.54500000000002,0.35804143943385724,125,4,1,28.284273944860335,10.0,0.46340285018075605,22.360679774997898,0.0,0.0
SGC2025yaqxax,4,20.0,140.60099999999997,0.4862879837979523,75,4,3,10.000000953674316,20.0,0.3176739541553134,10.000000953674316,10.0,0.2720985448522437
SGC2023sfemcd,4,80.0,192.608,0.2659479608506587,125,13,6,14.142135623730951,40.0,1.1734426483317457,14.142135623730951,40.0,1.1827236746845413
SGC2026ajvwzf,5,120.0,172.12699999999998,0.2780384386968003,125,13,7,22.360681480982638,30.0,0.9825315251583037,10.0,30.0,0.9291431261344294
SGC2026awhvuh,6,140.0,115.18199999999996,0.07368776874528048,125,5,3,0.0,40.0,1.505843688122593,0.0,20.0,0.8819911800656374
SGC2024sfxbmu,4,130.0,142.909,0.08167117186997241,125,4,2,0.0,30.0,1.1053872141739323,0.0,10.0,0.4953060253634094
SGC2025uxgyer,5,20.0,225.968,0.4028558634368914,45,3,1,10.0,10.0,0.6280358700066884,0.0,0.0,0.0
SGC2023unmbyr,5,30.0,126.976,0.2833214544270926,100,4,2,0.0,30.0,0.46946479913580974,0.0,10.0,0.17160927775697754
SGC2023ddosjo,4,20.0,257.45799999999997,0.20602707657188574,75,7,3,22.360679774997898,20.0,1.0471824173524984,22.360679774997898,20.0,0.2641731994332222
SGC2024qjhwqb,5,70.0,214.433,0.3359247218033712,125,12,8,22.360679774997898,40.0,0.6659906559360792,22.360679774997898,20.0,0.6544755213238694
SGC2024pgvrth,4,110.0,214.29399999999998,0.07237071275789361,125,8,5,22.360680627990142,40.0,0.7463553926705367,22.360680627990142,20.0,0.5230733733992572
SGC2022xkvwdt,4,70.0,197.45,0.061447867841809695,125,5,2,9.999999046325684,30.0,1.0588887820058912,0.0,10.0,0.3748626916385418
SGC2022vvaspr,4,110.0,226.21900000000002,0.1096714185017178,125,5,2,10.0,20.0,0.7509893570670918,10.0,10.0,0.38165330618345994
SGC2024myplje,5,80.0,254.161,0.15817384559339637,125,7,4,20.0,20.0,0.7487360251471998,10.0,10.0,0.5329711082035918
SGC2022xohehk,5,20.0,309.07599999999996,0.15765953489628726,45,3,2,20.0,0.0,0.984198064713195,10.0,0.0,0.6255448992104338
SGC2024netekv,4,30.0,214.85999999999999,0.13090781173158414,100,3,2,0.0,20.0,0.2876022382116143,0.0,10.0,0.1985854450254836
SGC2024vbarlt,5,30.0,138.122,0.5156703715350872,100,4,2,10.0,20.0,0.28180211198748006,0.0,10.0,0.08435969445525693
SGC2026czryym,5,120.0,159.08500000000004,0.16406124230542918,125,6,3,14.142138321129513,30.0,0.9541132017145486,0.0,20.0,0.8112845152281116
SGC2025pnwfgl,4,40.0,244.42999999999998,0.36454111057140776,125,12,7,20.0,30.0,1.238531433747003,20.0,10.0,0.9488369322823393
SGC2023rirsqn,5,20.0,222.89,0.19576829957451924,75,4,2,10.000000953674316,10.0,0.5044593102826799,0.0,10.0,0.1370531205205161
SGC2023vnacts,4,100.0,171.70199999999997,0.10667743604617345,125,5,3,10.0,30.0,0.6961644045626306,0.0,20.0,0.5635953799474654
SGC2022xlfwwf,4,20.0,284.636,0.6983420275435038,75,12,7,22.360679774997898,10.0,1.584792575205691,20.0,10.0,1.2032636786928246
SGC2025woncnz,4,130.0,232.981,0.14944348383555564,125,16,8,14.142135623730951,40.0,1.3690524472008283,14.142135623730951,40.0,1.4046325028329154
SGC2022wkiprb,4,120.0,176.695,0.06777933633318671,125,7,3,10.0,40.0,1.0466941221825667,10.0,20.0,0.8602338202455554
SGC2025kfipmf,4,90.0,212.43,0.19753100296358928,100,10,6,10.0,40.0,0.8894761762677035,10.0,30.0,0.7860175241525064
SGC2023yansbx,4,120.0,228.786,0.08680810892985867,125,16,8,22.360679774997898,30.0,1.093422033503484,20.000000953674316,20.0,0.9342089915084727
SGC2025yufamz,6,100.0,215.12,0.1776038477524897,125,8,3,14.142135623730951,30.0,0.7564802376386903,0.0,20.0,0.576794828098329
SGC2022wyhzuh,4,90.0,249.27100000000004,0.2605127477361863,125,4,2,19.999999046325684,20.0,0.681009200493233,19.999999046325684,10.0,0.4139620109520279
SGC2022yfztoz,4,110.0,193.469,0.07497153323148152,125,9,1,20.0,40.0,1.037810118739231,10.0,0.0,0.0
SGC2022xjxxaf,4,90.0,186.92199999999997,0.04495596457736628,125,11,5,22.360679774997898,40.0,1.336092310300299,22.360679774997898,30.0,1.120971086135914
SGC2024qgnium,4,100.0,252.561,0.10194323421517185,125,6,3,22.360679774997898,20.0,0.7543056724348708,22.360679774997898,10.0,0.389959127063608
SGC2025pnxksl,4,140.0,285.073,0.230456668195447,100,26,11,22.360679774997898,40.0,1.7773889283013158,22.360679774997898,40.0,1.8794120931661369
SGC2022yyhbgu,4,110.0,224.38600000000002,0.13492936118138876,75,7,2,22.360679774997898,30.0,0.8535894626661158,0.0,10.0,0.24403551735454343
SGC2025uxqhko,5,110.0,206.91300000000004,0.19338645889341083,125,11,5,14.142138321129513,30.0,0.9131728147902755,10.000000953674316,20.0,0.7232820665329013
SGC2025yaiwry,5,70.0,191.61399999999998,0.32137513129392764,125,14,4,22.360679774997898,30.0,0.7952603373593846,10.0,20.0,0.716883077372411
SGC2026ejgemx,5,20.0,173.027,0.4798361892388846,75,4,3,14.142135623730951,10.0,0.4677736325677113,14.142135623730951,10.0,0.19610873973924636
SGC2024swsrao,5,70.0,246.094,1.045071403972446,125,30,12,22.360679774997898,40.0,1.0231199489814196,22.360679774997898,40.0,0.6087624950372441
SGC2024swywon,5,90.0,245.32799999999997,0.3929428065916271,125,21,12,22.360679774997898,40.0,0.9938844618234209,22.360679774997898,40.0,0.9187105129735833
SGC2024atbeai,5,30.0,271.085,0.24358174120016032,100,9,3,20.0,30.0,0.8776954432730403,10.0,10.0,0.5376956082327297
SGC2024pqcywf,4,130.0,156.937,0.2088264643804864,125,16,6,14.142138321129513,40.0,1.4596900224864326,10.000003814697266,30.0,1.16191180644896
SGC2023uhyhnz,5,120.0,213.54699999999997,0.11672699194809151,125,10,1,22.360679774997898,40.0,0.8326507751315636,14.142135623730951,0.0,0.0
SGC2025zsgmbu,6,100.0,250.787,0.34305086085402237,125,28,16,22.360679774997898,40.0,1.222798851633603,22.360679774997898,40.0,1.0350061190896842
SGC2024ggmgzc,4,120.0,161.56,0.3607743486910944,125,14,4,22.36067892200566,40.0,1.039379307971418,22.36067892200566,10.0,0.5069207128393697
SGC2024pvdxju,5,90.0,135.01100000000002,1.4076235719160275,125,8,4,10.0,30.0,0.7169880901078505,10.0,20.0,0.4897218443728407
