event_id,round,n_picks,catalog_x_km,catalog_y_km,catalog_z_km,x_km,y_km,depth_km,lat,lon,origin_time_shift_s,rms_before_s,rms_after_s,horizontal_shift_km,vertical_shift_km,total_shift_km,vp_final_km_s,dvp_percent,vp_active,hit_count
SGC2025xxueyp,2,6,-76.31575012207031,-56.20719909667969,120.0,-76.31575012207031,-56.20719909667969,110.0,6.495084449365076,-73.69070129433389,0.8325078147838081,0.2091951727875404,0.1578682748038366,0.0,-10.0,10.0,7.422474897125625,-0.18146501122487346,True,106
SGC2026eywwqq,2,6,-76.31575012207031,-46.20719909667969,100.0,-76.31575012207031,-46.20719909667969,100.0,6.584915566864178,-73.69070129433389,0.0619128161288244,0.1372411576929036,0.1372411576929036,0.0,0.0,0.0,8.436222187657114,0.9029548446099861,True,192
SGC2023vzpirs,2,8,-116.31575012207033,33.79280090332031,40.0,-116.31575012207033,33.79280090332031,50.0,7.303564506856992,-74.05272422838306,-0.0661274276291461,0.4788258410770781,0.3638837124491886,0.0,10.0,10.0,7.789099693298341,0.0,False,17
SGC2024qrnhfe,2,7,-66.31575012207031,-66.20719909667969,130.0,-66.31575012207031,-66.20719909667969,130.0,6.405253331865975,-73.60019556082159,0.1705367612973205,0.1652481562703051,0.1652481562703051,0.0,0.0,0.0,9.397954678917197,3.4562626311648064,True,125
SGC2026exxida,2,5,-76.31575012207031,-66.20719909667969,120.0,-76.31575012207031,-56.20719909667969,110.0,6.495084449365076,-73.69070129433389,1.215163226584579,0.2945981056593107,0.2928548861694932,10.0,-10.0,14.142135623730953,7.422474897125625,-0.18146501122487346,True,106
SGC2025tmwskm,2,7,-56.31574630737305,33.79280090332031,110.0,-56.31574630737305,33.79280090332031,110.0,7.303564506856992,-73.5096897927841,0.1510341840535538,0.1237567744018005,0.1237567744018005,0.0,0.0,0.0,9.22234744019127,1.523111298745696,True,36
SGC2024ekhhas,2,5,-76.31575012207031,-56.20719909667969,120.0,-76.31575012207031,-46.20719909667969,110.0,6.584915566864178,-73.69070129433389,1.4373793117106075,0.0981615292765891,0.0817811231023452,10.0,-10.0,14.142135623730953,9.03564464032637,-0.5321841944458479,True,296
SGC2023wbejxq,2,6,-66.31575012207031,-76.20719909667969,120.0,-76.31575012207031,-66.20719909667969,130.0,6.405253331865975,-73.69070129433389,-0.1570230943502881,0.4203958846310212,0.1367034803659189,14.142135623730953,10.0,17.320508075688775,8.853330905879343,0.8719664215040662,True,51
SGC2022yzdtke,2,5,-76.31575012207031,-56.20719909667969,120.0,-76.31575012207031,-56.20719909667969,120.0,6.495084449365076,-73.69070129433389,-0.0770721010714297,0.0293536405390418,0.0293536405390418,0.0,0.0,0.0,9.252968523944665,1.860199845251345,True,143
SGC2022yfcina,2,4,-56.31574630737305,-46.20719909667969,130.0,-66.31575012207031,-46.20719909667969,140.0,6.584915566864178,-73.60019556082159,-1.1613843692173162,0.2940817333207329,0.1225190626915063,10.000003814697266,10.0,14.142138321129512,8.33297236866202,0.6397661521641108,True,22
SGC2023yrtdmq,2,5,-66.31575012207031,-76.20719909667969,90.0,-66.31575012207031,-76.20719909667969,80.0,6.315422214366873,-73.60019556082159,0.969953990251586,0.1740558424591909,0.1269420150137224,0.0,-10.0,10.0,7.789099693298341,0.0,False,5
SGC2023qylyeu,2,7,-66.31575012207031,-66.20719909667969,120.0,-76.31575012207031,-56.20719909667969,130.0,6.495084449365076,-73.69070129433389,-0.5186211803180107,0.357640660516839,0.1041263920011628,14.142135623730953,10.0,17.320508075688775,8.338252385590398,0.7035344746116658,True,41
SGC2024pkfxmx,2,6,-66.31575012207031,-76.20719909667969,120.0,-76.31575012207031,-66.20719909667969,130.0,6.405253331865975,-73.69070129433389,-0.1992168765640816,0.3237310150156855,0.2078129270512032,14.142135623730953,10.0,17.320508075688775,8.853330905879343,0.8719664215040662,True,51
SGC2024aqxgtc,2,7,-56.31574630737305,-36.20719909667969,120.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,-1.0891293249850804,0.2567673949151504,0.2494568535636648,10.000003814697266,10.0,14.142138321129512,8.843973386553555,0.765349896576419,True,241
SGC2023yteipo,2,7,-36.31574630737305,-26.207199096679688,130.0,-46.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.41918405927181,-0.0567490502316374,0.2536508376475133,0.195070340239343,14.142135623730953,10.0,17.320508075688775,9.1285280770246,0.4903120347277561,True,172
SGC2025dpitar,2,6,-96.31575012207033,-26.207199096679688,90.0,-106.31575012207033,-26.207199096679688,100.0,6.764577801862382,-73.96221849487077,-1.1642676260517124,0.2396355431423573,0.1887781620326194,10.0,10.0,14.142135623730953,8.808954865323365,0.3663602806662408,True,20
SGC2023ymlbqd,2,6,-66.31575012207031,-66.20719909667969,100.0,-66.31575012207031,-66.20719909667969,100.0,6.405253331865975,-73.60019556082159,0.0039888225657112,0.1961251978866224,0.1961251978866224,0.0,0.0,0.0,8.244786676575472,-0.8170542435728517,True,27
SGC2023aquzjv,2,6,-76.31575012207031,-56.20719909667969,120.0,-76.31575012207031,-56.20719909667969,120.0,6.495084449365076,-73.69070129433389,0.0532172900442287,0.0944138823401563,0.0944138823401563,0.0,0.0,0.0,9.252968523944665,1.860199845251345,True,143
