event_id,n_picks,depth_km,selection_group,rms_residual_s,mad_residual_s,p90_abs_residual_s,median_residual_s,azimuthal_gap_deg
SGC2024dojoro,4,120.0,domain_20_120,0.15824201032287655,0.17743861335695216,0.2204405472331217,0.0756880941263116,246.037
SGC2026eerlzu,4,120.0,domain_20_120,0.16402978373160926,0.13933493564060806,0.24704147156118064,-0.0192344026619899,159.08500000000004
SGC2024cltarn,4,80.0,domain_20_120,0.09801823664327211,0.07467665299222019,0.11431266899878124,0.06142684767467706,257.01800000000003
SGC2026cbmdpr,4,120.0,domain_20_120,0.13608863430914905,0.11233409913525481,0.18267658437694895,-0.0479117696604181,220.07399999999998
SGC2023spirjn,4,120.0,domain_20_120,0.1397664486615627,0.12241826204299414,0.20059260501503606,-0.0323119508743002,159.08500000000004
SGC2023iixzcc,5,70.0,domain_20_120,0.20338478397090962,0.17586324942017775,0.30161312871070506,0.0884767425072396,247.16699999999997
SGC2023aarcxm,4,110.0,domain_20_120,0.06716704821536768,0.07354367773323796,0.08986534022770659,-0.03401571703662042,166.05399999999997
SGC2022vwoysu,4,100.0,domain_20_120,0.14863822557570075,0.10804908691864298,0.2207914251189907,0.0241894511481222,212.43
SGC2024vugkde,4,140.0,domain_20_120,0.2011996310339771,0.15687142215592748,0.29158732988796177,0.08433995917089905,207.21000000000004
SGC2024raxrkz,6,120.0,domain_20_120,0.58578834572408,0.5059000588163336,0.8717945896714276,-0.03788074483849255,266.283
SGC2026czgcvh,5,60.0,domain_20_120,0.1689384083276566,0.1519227906164614,0.25305919758969464,0.112635879209149,203.344
SGC2022yjuevm,4,40.0,domain_20_120,0.11609693092839392,0.034779474867319596,0.17210395105816279,-0.03461080095514285,200.34199999999996
SGC2022ycfyzh,5,130.0,domain_20_120,0.225685536858409,0.17684275859248325,0.34838665808169084,-0.0045463244658279,138.122
SGC2023yrmofd,4,40.0,domain_20_120,0.1781969825862855,0.13001725106731468,0.26898540904556895,0.033629451661993,200.76099999999997
SGC2025uxswrv,5,70.0,domain_20_120,0.1206439692401113,0.14922933296870078,0.16334205772693228,-0.085965441368188,235.718
SGC2023tmuazc,4,130.0,domain_20_120,0.16334022531216547,0.1387241397824177,0.22705659940494097,-0.09414035419675129,156.80699999999996
SGC2025cqrwap,5,30.0,domain_20_120,0.11284095825235078,0.1196948473222863,0.1476392240863406,0.035823022772675,260.34999999999997
SGC2026aodwcx,4,70.0,domain_20_120,0.13942733206245356,0.11569267215910778,0.20253449765740966,0.019378126179243647,192.28200000000004
SGC2023hrwvis,4,110.0,domain_20_120,0.29748699757195435,0.1844010327574236,0.4473632932308654,0.03892279428011845,176.695
SGC2022xndkre,4,40.0,domain_20_120,0.1397689536026952,0.13629354399269109,0.20501795322141658,-0.028922717873425298,320.85100000000006
SGC2025pckcqe,5,120.0,domain_20_120,0.3403844358739801,0.14022105121713288,0.5454552649872447,0.022111062291362,207.422
SGC2023scytrc,7,40.0,domain_20_120,0.2575104576968036,0.3380921626267255,0.3739990055489606,-0.0177697250068575,261.227
SGC2022vukpun,4,130.0,domain_20_120,0.2575834501669972,0.2740749689612671,0.36839579173433423,-0.0415184042989516,126.976
SGC2022yesuam,4,120.0,domain_20_120,0.3277671651508973,0.31395807504649687,0.42788094368689644,-0.1276650576799785,242.119
SGC2023iywhuy,4,70.0,domain_20_120,0.18044167922201446,0.17831778933699327,0.2620955661918686,-0.0460168887040453,247.16699999999997
SGC2024rmmmjj,4,100.0,domain_20_120,0.2236701995295838,0.3210493233420218,0.2677861620860096,0.02695543527280364,243.3
SGC2025ykkrkg,5,40.0,domain_20_120,0.3129719913550011,0.41638482690106726,0.4659419155676513,0.0157519513923762,193.469
SGC2023rhwust,4,130.0,domain_20_120,0.2109041894049828,0.2678761312436404,0.24460849533635165,-0.059735577786611295,160.03400000000002
SGC2025yxrhgz,7,40.0,domain_20_120,0.7453907693464052,0.46150892085291784,1.296495674414964,-0.0755221932472469,230.479
SGC2024lvjfcm,4,60.0,domain_20_120,1.0718430957017901,1.1834940880721747,1.5146860754428169,-0.04482934667785801,263.09299999999996
SGC2023ulidxj,5,120.0,domain_20_120,0.3273630575528899,0.1935332569103512,0.5196663816058518,-0.0596810501399289,196.70899999999997
SGC2024ufcjzl,4,120.0,domain_20_120,0.36213197504679107,0.38061901257310865,0.5312454064095204,-0.015246905263287747,159.08500000000004
SGC2024puhvvk,4,20.0,domain_20_120,0.47998670940856175,0.5729150304210888,0.5751569755348699,0.12279902621617556,199.662
SGC2022xonpvo,5,130.0,domain_20_120,0.15717848890056627,0.22358059693943097,0.2088067433828499,-0.0119532980789855,183.503
SGC2024pbabav,4,130.0,domain_20_120,0.11985871975887995,0.11143688675871032,0.1701751312862722,0.05891985226235086,284.74
SGC2024mwivws,4,110.0,domain_20_120,0.13254031202608163,0.14219829603799075,0.17360642294343404,0.038829463800016846,228.326
SGC2025xnanbj,4,110.0,domain_20_120,0.1585828180347632,0.20956290986371048,0.19806425861471677,0.005597542801460555,176.695
SGC2024thrrxq,4,140.0,domain_20_120,0.25965690120430096,0.282619863412313,0.37784329981925924,0.07248313641982304,140.087
SGC2024tbsvxc,5,130.0,domain_20_120,0.16456810228210855,0.23713054160951938,0.21523194380523375,0.0980794779162188,122.03399999999999
SGC2022wzjitd,4,100.0,domain_20_120,0.23485593316520834,0.2952109006654464,0.2882204829453251,-0.025970830139952356,210.033
SGC2023saovgs,4,130.0,domain_20_120,0.1672261712092997,0.07665674817815615,0.24831333528127325,-0.004338860735641598,194.05700000000004
SGC2023ucxnls,4,100.0,domain_20_120,0.1260037563701711,0.12977283101607703,0.1587255475465923,-0.0475511156057973,266.692
SGC2023xyysmz,4,20.0,domain_20_120,0.26464004477600034,0.17890463299870502,0.3714134845405162,-0.1040654261249143,241.24199999999996
SGC2025qewysy,4,120.0,domain_20_120,0.12350705572119944,0.07740633004095497,0.17222643979244173,0.10844186451779331,259.46
SGC2025orkxht,5,140.0,domain_20_120,0.5978391316596481,0.5889326076186713,0.908338734906048,-0.042790269525728,167.91899999999998
SGC2026bjpket,4,110.0,domain_20_120,0.16101098667119468,0.10142682808608405,0.23417413080479912,-0.010037861101628753,195.38199999999998
SGC2026asxhkz,4,100.0,domain_20_120,0.31606797389014074,0.2926122207543872,0.4727790482041931,0.024329039381052898,227.693
SGC2025dlrwqj,4,30.0,domain_20_120,0.37292173226094055,0.3782769889153084,0.5195308953959357,0.07114492798276695,145.59300000000002
SGC2025xarvbk,4,100.0,domain_20_120,0.2338222801571385,0.07856891030822928,0.34814384533412407,0.06370367351057821,159.08500000000004
SGC2023umyhhm,4,100.0,domain_20_120,0.20140346610405546,0.07756529257787201,0.2710773423601356,-0.12138272717913345,159.08500000000004
SGC2025rlquib,4,40.0,domain_20_120,0.2101949884949756,0.18636005209081868,0.2803765982122673,0.07607553887875619,325.506
SGC2024ubfhjk,4,60.0,domain_20_120,0.46152479895524745,0.14839370082721492,0.6723572418900197,-0.0041060880241321485,223.31300000000002
SGC2024tcjkzg,5,30.0,domain_20_120,0.29179860617447123,0.2259304355737995,0.4542604281516507,0.0126212383023016,209.904
SGC2023bjhhmw,4,70.0,domain_20_120,0.12745856058556715,0.05983028115442982,0.16206829382777438,-0.10991917203180976,207.93599999999998
SGC2023afqhyw,5,120.0,domain_20_120,0.20692810070398351,0.14848119420751765,0.28158545623534437,-0.1264831613545922,138.122
SGC2022wzzmkc,5,90.0,domain_20_120,0.42793868570282273,0.5351477220075217,0.487500506250408,-0.1216653109466499,177.226
SGC2023bmveut,4,20.0,domain_20_120,0.29671558824824196,0.43456076707161545,0.33021051811502866,0.013895722058252943,167.89499999999998
SGC2025zeadrs,4,90.0,domain_20_120,0.17138715812428695,0.17720450774940452,0.24522383835645203,0.0665664019076697,193.469
SGC2024ogkpvz,4,60.0,domain_20_120,0.38659236842863437,0.4849368490216998,0.5227778622363703,0.08233639018115645,176.356
SGC2023azklpd,5,30.0,domain_20_120,0.38482271257425715,0.11771719598980815,0.6133747529063225,0.0133050994073933,166.78199999999998
SGC2024pksixs,4,100.0,domain_20_120,0.2664932262373394,0.30375774993540705,0.37646295417109743,0.09384308881690731,251.928
SGC2024tuzory,4,130.0,domain_20_120,0.22852747917620694,0.320820676524946,0.25644822507474524,-0.0010699727846485985,142.909
SGC2026eohlkf,4,140.0,domain_20_120,0.10326308466765964,0.06617873974360845,0.14461692157046246,0.09073873290602735,168.178
SGC2025xsxeym,5,40.0,domain_20_120,0.2395200238816159,0.23333335579014428,0.34851975204169955,-0.0215632075059151,220.36599999999996
SGC2025tqfinq,5,60.0,domain_20_120,0.2685797410651575,0.35774808224907434,0.4048563728590394,0.1079217480394962,247.76500000000004
SGC2025zfsqjt,5,110.0,domain_20_120,0.3123025676370363,0.39106493070126397,0.46896457878383657,-0.0395996567837002,193.555
SGC2023drpkur,4,90.0,domain_20_120,0.1771534288874922,0.15321186375512916,0.2520545750358341,-0.039998176870094354,234.83100000000002
SGC2023wgpmdi,6,30.0,domain_20_120,0.5799888953041397,0.39853725312249516,0.8605116290896015,-0.058485223586685293,207.97400000000002
SGC2023bdykyx,5,30.0,domain_20_120,0.3059308133476436,0.18076703428315097,0.4466271622064255,-0.1299237601834972,166.78199999999998
