event_id,round_preferred,n_picks_preferred,catalog_x_km_preferred,catalog_y_km_preferred,catalog_z_km_preferred,relocated_x_km_preferred,relocated_y_km_preferred,relocated_z_km_preferred,relocated_lat_preferred,relocated_lon_preferred,origin_time_shift_s_preferred,rms_before_s_preferred,rms_after_s_preferred,horizontal_shift_km_preferred,vertical_shift_km_preferred,total_shift_km_preferred,round_1d,n_picks_1d,catalog_x_km_1d,catalog_y_km_1d,catalog_z_km_1d,relocated_x_km_1d,relocated_y_km_1d,relocated_z_km_1d,relocated_lat_1d,relocated_lon_1d,origin_time_shift_s_1d,rms_before_s_1d,rms_after_s_1d,horizontal_shift_km_1d,vertical_shift_km_1d,total_shift_km_1d,run_horizontal_difference_km,run_vertical_difference_km,run_total_difference_km
SGC2024nomyjk,2,4,-66.31575012207031,-56.20719909667969,110.0,-66.31575012207031,-56.20719909667969,100.0,6.495084449365076,-73.60019556082159,0.7148154858798677,0.2965224394266926,0.2738995577954165,0.0,-10.0,10.0,2,4,-66.31575012207031,-66.20719909667969,110.0,-66.31575012207031,-66.20719909667969,100.0,6.405253331865975,-73.60019556082159,1.0345943506740056,0.2293848688132219,0.1946235734888259,0.0,-10.0,10.0,10.0,0.0,10.0
SGC2023wyuzfb,2,5,-56.31574630737305,-46.20719909667969,110.0,-66.31575012207031,-36.20719909667969,120.0,6.67474668436328,-73.60019556082159,-0.299389384665421,0.3040545414359801,0.1238766597175756,14.142138321129512,10.0,17.320510278105544,2,5,-66.31575012207031,-46.20719909667969,130.0,-66.31575012207031,-46.20719909667969,140.0,6.584915566864178,-73.60019556082159,-0.9651157261121632,0.3438363408793627,0.3316937338481932,0.0,10.0,10.0,10.0,20.0,22.360679774997898
SGC2023suywaz,2,6,-56.31574630737305,-26.207199096679688,110.0,-56.31574630737305,-26.207199096679688,110.0,6.764577801862382,-73.5096897927841,0.1317180591110442,0.142357000720517,0.142357000720517,0.0,0.0,0.0,2,6,-56.31574630737305,-36.20719909667969,120.0,-56.31574630737305,-26.207199096679688,130.0,6.764577801862382,-73.5096897927841,-0.8287402203656811,0.3070622157858698,0.2548087392898008,10.0,10.0,14.142135623730953,0.0,20.0,20.0
SGC2026cwcgml,2,6,-56.31574630737305,-26.207199096679688,120.0,-66.31575012207031,-26.207199096679688,130.0,6.764577801862382,-73.60019556082159,-1.0041163148477317,0.3394003032694376,0.2831513202960154,10.000003814697266,10.0,14.142138321129512,2,6,-56.31574630737305,-36.20719909667969,120.0,-66.31575012207031,-26.207199096679688,130.0,6.764577801862382,-73.60019556082159,-0.8763553291081525,0.5438262924790094,0.3507134727754109,14.142138321129512,10.0,17.320510278105544,0.0,0.0,0.0
SGC2023arxybx,2,5,-106.31575012207033,13.792799949645996,90.0,-116.31575012207033,23.792800903320312,100.0,7.21373338935789,-74.05272422838306,-1.5035976429275486,0.3821104187308586,0.2607209223477316,14.142136298080542,10.0,17.320508626292913,2,5,-116.31575012207033,13.792799949645996,100.0,-116.31575012207033,13.792799949645996,100.0,7.123902263291825,-74.05272422838306,0.0186536268439283,0.1111432925484897,0.1111432925484897,0.0,0.0,0.0,10.000000953674316,0.0,10.000000953674316
SGC2024ryjmlx,2,5,-96.31575012207033,-46.20719909667969,20.0,-96.31575012207033,-46.20719909667969,20.0,6.584915566864178,-73.87171276135847,0.1194460614043375,0.4792047626412263,0.4792047626412263,0.0,0.0,0.0,2,5,-96.31575012207033,-46.20719909667969,20.0,-96.31575012207033,-46.20719909667969,20.0,6.584915566864178,-73.87171276135847,0.0421701669163017,0.2519021262895051,0.2519021262895051,0.0,0.0,0.0,0.0,0.0,0.0
SGC2022vonreq,2,4,-56.31574630737305,23.792800903320312,120.0,-56.31574630737305,33.79280090332031,130.0,7.303564506856992,-73.5096897927841,-1.0181157554183038,0.3085455092839778,0.1888619554590136,10.0,10.0,14.142135623730953,2,4,-56.31574630737305,23.792800903320312,120.0,-56.31574630737305,23.792800903320312,130.0,7.21373338935789,-73.5096897927841,-1.0701876483679769,0.4071330601391317,0.3782473089797632,0.0,10.0,10.0,10.0,0.0,10.0
SGC2024bvzfdf,2,4,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-46.20719909667969,130.0,6.584915566864178,-73.60019556082159,-1.04111594743366,0.5377800263681805,0.2703097840698574,10.000003814697266,10.0,14.142138321129512,2,4,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-36.20719909667969,120.0,6.67474668436328,-73.60019556082159,-0.014479558331665,0.4129972863575306,0.1106419356774508,14.142138321129512,0.0,14.142138321129512,10.0,10.0,14.142135623730951
SGC2023xtyryp,2,4,-96.31575012207033,-16.207199096679688,100.0,-96.31575012207033,-26.207199096679688,110.0,6.764577801862382,-73.87171276135847,-0.9761810254989768,0.4231225986536272,0.1044440231212849,10.0,10.0,14.142135623730953,2,4,-106.31575012207033,-16.207199096679688,100.0,-106.31575012207033,-16.207199096679688,110.0,6.854408919361483,-73.96221849487077,-0.950654675035814,0.3197456340917576,0.1717187879618547,0.0,10.0,10.0,14.142135623730951,0.0,14.142135623730951
SGC2025tozgde,2,5,-126.31575012207033,-46.20719909667969,20.0,-126.31575012207033,-46.20719909667969,20.0,6.584915566864178,-74.14322996189536,-0.0385922212463105,0.663611449015574,0.663611449015574,0.0,0.0,0.0,2,5,-126.31575012207033,-46.20719909667969,20.0,-126.31575012207033,-46.20719909667969,20.0,6.584915566864178,-74.14322996189536,0.1771270692345066,0.4653085297255364,0.4653085297255364,0.0,0.0,0.0,0.0,0.0,0.0
SGC2023ssysve,2,6,-56.31574630737305,-36.20719909667969,120.0,-56.31574630737305,-46.20719909667969,120.0,6.584915566864178,-73.5096897927841,-0.0158960190989798,0.2959457938645591,0.2007207555918188,10.0,0.0,10.0,2,6,-56.31574630737305,-56.20719909667969,130.0,-56.31574630737305,-56.20719909667969,130.0,6.495084449365076,-73.5096897927841,0.019193931630502,0.2360480512009216,0.2360480512009216,0.0,0.0,0.0,10.0,10.0,14.142135623730951
SGC2023qskwsy,2,5,-36.31574630737305,-16.207199096679688,130.0,-36.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.32867832575951,-0.7116167934705047,0.2686029987373612,0.1386219742473312,0.0,10.0,10.0,2,5,-46.31574630737305,-16.207199096679688,130.0,-46.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.41918405927181,-0.7693892483938889,0.395146576895352,0.2745825230272281,0.0,10.0,10.0,10.0,0.0,10.0
SGC2024bxylqj,2,4,-46.31574630737305,63.79280090332031,130.0,-46.31574630737305,63.79280090332031,130.0,7.573057859354296,-73.41918405927181,0.1436150742324287,0.1073156214625078,0.1073156214625078,0.0,0.0,0.0,2,4,-46.31574630737305,73.79280090332031,130.0,-46.31574630737305,63.79280090332031,130.0,7.573057859354296,-73.41918405927181,0.8084477610974456,0.1480855845534639,0.0915599675092735,10.0,0.0,10.0,0.0,0.0,0.0
SGC2024rpsupc,2,4,-66.31575012207031,-66.20719909667969,120.0,-66.31575012207031,-66.20719909667969,120.0,6.405253331865975,-73.60019556082159,0.0700179154343274,0.2369496835824368,0.2369496835824368,0.0,0.0,0.0,2,4,-66.31575012207031,-76.20719909667969,120.0,-76.31575012207031,-66.20719909667969,130.0,6.405253331865975,-73.69070129433389,-0.5889624923436365,0.3084338119821699,0.2550902704871789,14.142135623730953,10.0,17.320508075688775,10.0,10.0,14.142135623730951
SGC2023rkahnb,2,4,-56.31574630737305,53.79280090332031,100.0,-56.31574630737305,63.79280090332031,100.0,7.573057859354296,-73.5096897927841,-0.8548070423280176,0.1174946806953374,0.0591740273254087,10.0,0.0,10.0,2,4,-66.31575012207031,53.79280090332031,120.0,-66.31575012207031,43.79280090332031,110.0,7.393395624356093,-73.60019556082159,1.579031972009581,0.2265238851098769,0.1815781616483363,10.0,-10.0,14.142135623730953,22.360681480982638,10.0,24.494898985175666
SGC2024qcdxyn,2,4,-66.31575012207031,-66.20719909667969,120.0,-76.31575012207031,-56.20719909667969,110.0,6.495084449365076,-73.69070129433389,1.281786318221119,0.2699390408149016,0.2095666258074557,14.142135623730953,-10.0,17.320508075688775,2,4,-76.31575012207031,-76.20719909667969,120.0,-76.31575012207031,-76.20719909667969,130.0,6.315422214366873,-73.69070129433389,-0.9187507686733376,0.1922628175557612,0.1835831976790612,0.0,10.0,10.0,20.0,20.0,28.284271247461902
SGC2026brapry,2,5,-56.31574630737305,63.79280090332031,120.0,-56.31574630737305,53.79280090332031,130.0,7.483226741855195,-73.5096897927841,-0.0215540116808092,0.4813894781778315,0.2127390066629172,10.0,10.0,14.142135623730953,2,5,-66.31575012207031,63.79280090332031,120.0,-66.31575012207031,53.79280090332031,130.0,7.483226741855195,-73.60019556082159,-0.2424838080083304,0.5156056107479167,0.347452834156885,10.0,10.0,14.142135623730953,10.000003814697266,0.0,10.000003814697266
SGC2023swhscy,2,4,-76.31575012207031,-56.20719909667969,110.0,-76.31575012207031,-66.20719909667969,120.0,6.405253331865975,-73.69070129433389,-0.59237242337033,0.319445714133119,0.1629289541395764,10.0,10.0,14.142135623730953,2,4,-76.31575012207031,-56.20719909667969,110.0,-86.31575012207031,-46.20719909667969,120.0,6.584915566864178,-73.78120702784618,-0.5327590196835796,0.4215531797461306,0.1605901864080767,14.142135623730953,10.0,17.320508075688775,22.360679774997898,0.0,22.360679774997898
SGC2025zhuyrj,2,5,-36.31574630737305,-26.207199096679688,130.0,-46.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.41918405927181,-0.122941192978434,0.2944310272960519,0.2113553416048127,14.142135623730953,10.0,17.320508075688775,2,5,-46.31574630737305,-26.207199096679688,130.0,-46.31574630737305,-26.207199096679688,140.0,6.764577801862382,-73.41918405927181,-1.0478599593081306,0.3702543765260329,0.2396565047494368,0.0,10.0,10.0,10.0,0.0,10.0
SGC2024twnndl,2,4,-76.31575012207031,-56.20719909667969,100.0,-86.31575012207031,-46.20719909667969,90.0,6.584915566864178,-73.78120702784618,0.7905399154706334,0.8540620047429499,0.4374818788377764,14.142135623730953,-10.0,17.320508075688775,2,4,-76.31575012207031,-66.20719909667969,100.0,-86.31575012207031,-56.20719909667969,90.0,6.495084449365076,-73.78120702784618,1.1381041981245907,0.7524350242064094,0.4548323029697346,14.142135623730953,-10.0,17.320508075688775,10.0,0.0,10.0
SGC2024vfxyxk,2,4,-56.31574630737305,-16.207199096679688,100.0,-56.31574630737305,-16.207199096679688,100.0,6.854408919361483,-73.5096897927841,0.0658841405052852,0.1231556578021723,0.1231556578021723,0.0,0.0,0.0,2,4,-56.31574630737305,-16.207199096679688,120.0,-56.31574630737305,-16.207199096679688,110.0,6.854408919361483,-73.5096897927841,1.032271107687528,0.1983654524162566,0.0897198472010427,0.0,-10.0,10.0,0.0,10.0,10.0
SGC2023xshoeu,2,4,-86.31575012207031,-6.207200050354004,110.0,-86.31575012207031,-16.207199096679688,110.0,6.854408919361483,-73.78120702784618,0.0411543265182778,0.4628836390488903,0.1080384731724141,9.999999046325684,0.0,9.999999046325684,2,4,-96.31575012207033,-6.207200050354004,110.0,-96.31575012207033,-6.207200050354004,120.0,6.944240028293622,-73.87171276135847,-0.8634497494347535,0.276500763730627,0.2462095794067347,0.0,10.0,10.0,14.1421349493814,10.0,17.320507525084675
SGC2022wiiemr,2,5,-96.31575012207033,23.792800903320312,30.0,-96.31575012207033,23.792800903320312,30.0,7.21373338935789,-73.87171276135847,0.0597103782361312,0.6112768405442889,0.6112768405442889,0.0,0.0,0.0,2,5,-96.31575012207033,23.792800903320312,30.0,-96.31575012207033,23.792800903320312,30.0,7.21373338935789,-73.87171276135847,-0.1229004637292492,0.5866223236607634,0.5866223236607634,0.0,0.0,0.0,0.0,0.0,0.0
SGC2023amzmuc,2,5,-86.31575012207031,13.792799949645996,30.0,-96.31575012207033,23.792800903320312,20.0,7.21373338935789,-73.87171276135847,-0.8128081940014411,0.4072764805327333,0.3788326784688137,14.142136298080542,-10.0,17.320508626292913,2,5,-96.31575012207033,23.792800903320312,20.0,-96.31575012207033,23.792800903320312,20.0,7.21373338935789,-73.87171276135847,-0.121357516651293,0.2525011399420397,0.2525011399420397,0.0,0.0,0.0,0.0,0.0,0.0
SGC2026dzqhsx,2,5,-136.3157501220703,53.79280090332031,60.0,-136.3157501220703,53.79280090332031,50.0,7.483226741855195,-74.23373569540765,0.3010483485961508,0.3016505369099034,0.2775679412339481,0.0,-10.0,10.0,2,5,-146.3157501220703,63.79280090332031,70.0,-146.3157501220703,63.79280090332031,70.0,7.573057859354296,-74.32424142891993,0.0236705802360326,0.2322405883833538,0.2322405883833538,0.0,0.0,0.0,14.142135623730951,20.0,24.49489742783178
SGC2025yjmgrl,2,7,-106.31575012207033,23.792800903320312,90.0,-106.31575012207033,23.792800903320312,90.0,7.21373338935789,-73.96221849487077,0.014712641015226,0.2298831453097396,0.2298831453097396,0.0,0.0,0.0,2,7,-106.31575012207033,23.792800903320312,90.0,-106.31575012207033,23.792800903320312,90.0,7.21373338935789,-73.96221849487077,-0.0589294041399561,0.2032393591481065,0.2032393591481065,0.0,0.0,0.0,0.0,0.0,0.0
SGC2024swunur,2,5,-106.31575012207033,13.792799949645996,90.0,-106.31575012207033,3.792799949645996,80.0,7.034071145792724,-73.96221849487077,1.317698087693966,1.123922503103978,0.9251169028685584,10.0,-10.0,14.142135623730953,2,5,-106.31575012207033,13.792799949645996,90.0,-106.31575012207033,3.792799949645996,80.0,7.034071145792724,-73.96221849487077,1.7027056019581828,0.9595175561272844,0.8159726456603387,10.0,-10.0,14.142135623730953,0.0,0.0,0.0
SGC2024bgjvqm,2,4,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-46.20719909667969,130.0,6.584915566864178,-73.60019556082159,-0.8882849995150313,0.3777977363102162,0.2543487977275169,10.000003814697266,10.0,14.142138321129512,2,4,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-46.20719909667969,130.0,6.584915566864178,-73.60019556082159,-1.2617778505911392,0.228553176128126,0.1431542403507577,10.000003814697266,10.0,14.142138321129512,0.0,0.0,0.0
SGC2025yptgbm,2,4,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,-0.5692912802905479,0.3973695487047235,0.1957931722558195,14.142138321129512,10.0,17.320510278105544,2,4,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-46.20719909667969,130.0,6.584915566864178,-73.60019556082159,-1.2574130183331391,0.3527803621163735,0.1857794860687255,10.000003814697266,10.0,14.142138321129512,10.0,0.0,10.0
SGC2023lzkdnd,2,4,-66.31575012207031,93.79280090332033,30.0,-66.31575012207031,93.79280090332033,30.0,7.842551211851601,-73.60019556082159,0.1334039835551514,0.3734252248865482,0.3734252248865482,0.0,0.0,0.0,2,4,-66.31575012207031,93.79280090332033,30.0,-66.31575012207031,93.79280090332033,30.0,7.842551211851601,-73.60019556082159,0.0355366874654663,0.3388671490648496,0.3388671490648496,0.0,0.0,0.0,0.0,0.0,0.0
SGC2023sxnsic,2,6,-76.31575012207031,-16.207199096679688,110.0,-76.31575012207031,-16.207199096679688,120.0,6.854408919361483,-73.69070129433389,-0.7812554637330447,0.2400197156213354,0.1060169676127247,0.0,10.0,10.0,2,6,-76.31575012207031,-16.207199096679688,110.0,-76.31575012207031,-16.207199096679688,120.0,6.854408919361483,-73.69070129433389,-0.7312585704876291,0.4206779136093774,0.3513847403941321,0.0,10.0,10.0,0.0,0.0,0.0
SGC2024ocscwt,2,5,-76.31575012207031,-56.20719909667969,110.0,-76.31575012207031,-56.20719909667969,110.0,6.495084449365076,-73.69070129433389,-0.0854927777877705,0.2182566357300939,0.2182566357300939,0.0,0.0,0.0,2,5,-76.31575012207031,-56.20719909667969,110.0,-76.31575012207031,-66.20719909667969,120.0,6.405253331865975,-73.69070129433389,-1.493705815263855,0.3761510755236504,0.2186870414345381,10.0,10.0,14.142135623730953,10.0,10.0,14.142135623730951
SGC2023bhnimu,2,4,-56.31574630737305,-16.207199096679688,120.0,-56.31574630737305,-16.207199096679688,120.0,6.854408919361483,-73.5096897927841,0.0621298485637726,0.1918505101853849,0.1918505101853849,0.0,0.0,0.0,2,4,-66.31575012207031,-16.207199096679688,110.0,-66.31575012207031,-16.207199096679688,110.0,6.854408919361483,-73.60019556082159,0.0609028695520468,0.2107029203364152,0.2107029203364152,0.0,0.0,0.0,10.000003814697266,10.0,14.142138321129513
SGC2024epnwud,2,4,-36.31574630737305,43.79280090332031,20.0,-36.31574630737305,43.79280090332031,20.0,7.393395624356093,-73.32867832575951,0.0427417607981581,0.2968398380439345,0.2968398380439345,0.0,0.0,0.0,2,4,-36.31574630737305,53.79280090332031,40.0,-36.31574630737305,53.79280090332031,50.0,7.483226741855195,-73.32867832575951,-0.373174143760913,0.3626724434741626,0.3264772946632185,0.0,10.0,10.0,10.0,30.0,31.622776601683793
SGC2022wkvvvy,2,5,-66.31575012207031,-66.20719909667969,120.0,-66.31575012207031,-76.20719909667969,130.0,6.315422214366873,-73.60019556082159,-1.204271055931308,0.2185901934777028,0.1381169866487187,10.0,10.0,14.142135623730953,2,5,-76.31575012207031,-76.20719909667969,120.0,-76.31575012207031,-76.20719909667969,130.0,6.315422214366873,-73.69070129433389,-0.8882869953211205,0.400831871918587,0.3129819936238167,0.0,10.0,10.0,10.0,0.0,10.0
SGC2022wfeany,2,4,-86.31575012207031,-56.20719909667969,90.0,-86.31575012207031,-56.20719909667969,80.0,6.495084449365076,-73.78120702784618,0.6724063995302085,0.2467297705384506,0.2361357591197958,0.0,-10.0,10.0,2,4,-86.31575012207031,-56.20719909667969,90.0,-86.31575012207031,-56.20719909667969,90.0,6.495084449365076,-73.78120702784618,-0.0129733287104718,0.1039196399235041,0.1039196399235041,0.0,0.0,0.0,0.0,10.0,10.0
SGC2024quubcs,2,4,-56.31574630737305,-26.207199096679688,120.0,-56.31574630737305,-26.207199096679688,120.0,6.764577801862382,-73.5096897927841,0.1033731469574323,0.0997710104727088,0.0997710104727088,0.0,0.0,0.0,2,4,-56.31574630737305,-26.207199096679688,120.0,-56.31574630737305,-26.207199096679688,120.0,6.764577801862382,-73.5096897927841,0.0048178066801831,0.1335009602934132,0.1335009602934132,0.0,0.0,0.0,0.0,0.0,0.0
SGC2026achatu,2,5,-66.31575012207031,-36.20719909667969,120.0,-66.31575012207031,-36.20719909667969,120.0,6.67474668436328,-73.60019556082159,0.2551782405914835,0.1267404256432883,0.1267404256432883,0.0,0.0,0.0,2,5,-66.31575012207031,-46.20719909667969,120.0,-66.31575012207031,-46.20719909667969,130.0,6.584915566864178,-73.60019556082159,-0.7062547524508709,0.4253076167052511,0.3218383107113594,0.0,10.0,10.0,10.0,10.0,14.142135623730951
SGC2026bboqbh,2,4,-106.31575012207033,-26.207199096679688,90.0,-106.31575012207033,-26.207199096679688,100.0,6.764577801862382,-73.96221849487077,-0.9455994796623886,0.227464393758288,0.1306386268271053,0.0,10.0,10.0,2,4,-116.31575012207033,-26.207199096679688,90.0,-116.31575012207033,-26.207199096679688,100.0,6.764577801862382,-74.05272422838306,-0.9400454032512204,0.22845006762011,0.1379691207897369,0.0,10.0,10.0,10.0,0.0,10.0
SGC2023zjakcm,2,4,-136.3157501220703,33.79280090332031,60.0,-126.31575012207033,23.792800903320312,50.0,7.21373338935789,-74.14322996189536,1.3177112637885822,1.157849890545765,0.7231721166540777,14.142135623730953,-10.0,17.320508075688775,2,4,-136.3157501220703,33.79280090332031,60.0,-136.3157501220703,23.792800903320312,50.0,7.21373338935789,-74.23373569540765,1.4060761809017874,0.994678825358686,0.6128560287581255,10.0,-10.0,14.142135623730953,9.999999999999986,0.0,9.999999999999986
SGC2023rdpyow,2,4,-106.31575012207033,63.79280090332031,90.0,-106.31575012207033,53.79280090332031,100.0,7.483226741855195,-73.96221849487077,0.1012005839570306,0.4832664708367218,0.3428448769727203,10.0,10.0,14.142135623730953,2,4,-116.31575012207033,63.79280090332031,90.0,-106.31575012207033,53.79280090332031,80.0,7.483226741855195,-73.96221849487077,1.6581878025918255,0.475008647198453,0.3808485600037931,14.142135623730953,-10.0,17.320508075688775,0.0,20.0,20.0
SGC2024wqoomj,2,4,-46.31574630737305,-16.207199096679688,130.0,-46.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.41918405927181,-0.9038325589065046,0.0800973000466568,0.0529935646489493,0.0,10.0,10.0,2,4,-46.31574630737305,-16.207199096679688,130.0,-46.31574630737305,-16.207199096679688,130.0,6.854408919361483,-73.41918405927181,0.0164021533236145,0.0609840631521806,0.0609840631521806,0.0,0.0,0.0,0.0,10.0,10.0
SGC2025qoeujk,2,4,-56.31574630737305,3.792799949645996,120.0,-56.31574630737305,3.792799949645996,120.0,7.034071145792724,-73.5096897927841,0.0402949675658792,0.1525101340872443,0.1525101340872443,0.0,0.0,0.0,2,4,-46.31574630737305,13.792799949645996,100.0,-46.31574630737305,13.792799949645996,90.0,7.123902263291825,-73.41918405927181,0.8504270625404535,0.224129258799696,0.1859208018757183,0.0,-10.0,10.0,14.142135623730951,30.0,33.166247903554
SGC2024pidmvi,2,4,-86.31575012207031,-76.20719909667969,110.0,-86.31575012207031,-76.20719909667969,110.0,6.315422214366873,-73.78120702784618,0.0429172891359943,0.0946475819419908,0.0946475819419908,0.0,0.0,0.0,2,4,-96.31575012207033,-76.20719909667969,110.0,-96.31575012207033,-76.20719909667969,120.0,6.315422214366873,-73.87171276135847,-0.9654012808768826,0.349630471584664,0.3007897254036772,0.0,10.0,10.0,10.000000000000014,10.0,14.14213562373096
SGC2022ynfdxk,2,4,-76.31575012207031,-66.20719909667969,90.0,-76.31575012207031,-66.20719909667969,100.0,6.405253331865975,-73.69070129433389,-0.6602016571238618,0.1230299293365642,0.0530604086003047,0.0,10.0,10.0,2,4,-76.31575012207031,-76.20719909667969,110.0,-76.31575012207031,-76.20719909667969,120.0,6.315422214366873,-73.69070129433389,-0.8614349405210682,0.1978581560587798,0.1703157319632166,0.0,10.0,10.0,10.0,20.0,22.360679774997898
SGC2023tvfwju,2,5,-56.31574630737305,-66.20719909667969,120.0,-66.31575012207031,-56.20719909667969,130.0,6.495084449365076,-73.60019556082159,-0.2458765863540399,0.3420112681500005,0.2112053691420476,14.142138321129512,10.0,17.320510278105544,2,5,-66.31575012207031,-66.20719909667969,120.0,-66.31575012207031,-66.20719909667969,130.0,6.405253331865975,-73.60019556082159,-0.8346082648579802,0.360022352295974,0.3200687653164578,0.0,10.0,10.0,10.0,0.0,10.0
SGC2025yricvd,2,7,-56.31574630737305,53.79280090332031,120.0,-56.31574630737305,43.79280090332031,110.0,7.393395624356093,-73.5096897927841,1.2055702416650185,0.5808963406182518,0.3668614943143801,10.0,-10.0,14.142135623730953,2,7,-66.31575012207031,53.79280090332031,120.0,-66.31575012207031,43.79280090332031,130.0,7.393395624356093,-73.60019556082159,-0.2531782922496397,0.4937996030605059,0.3599966137794362,10.0,10.0,14.142135623730953,10.000003814697266,20.0,22.360681480982638
SGC2025dcmmkd,2,4,-56.31574630737305,-36.20719909667969,120.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,-0.9829767613425666,0.3758461569698326,0.0965239855617185,10.000003814697266,10.0,14.142138321129512,2,4,-56.31574630737305,-36.20719909667969,110.0,-56.31574630737305,-26.207199096679688,100.0,6.764577801862382,-73.5096897927841,1.1274753938962698,0.2720205809244447,0.117252503475026,10.0,-10.0,14.142135623730953,14.142138321129513,30.0,33.1662490537287
SGC2026aretcm,2,4,-36.31574630737305,-26.207199096679688,130.0,-46.31574630737305,-26.207199096679688,120.0,6.764577801862382,-73.41918405927181,1.539683955601291,0.2600578788954293,0.099111132653724,10.0,-10.0,14.142135623730953,2,4,-46.31574630737305,-16.207199096679688,130.0,-46.31574630737305,-26.207199096679688,140.0,6.764577801862382,-73.41918405927181,-0.7898989483932901,0.3436934377765193,0.2290428273419671,10.0,10.0,14.142135623730953,0.0,20.0,20.0
SGC2023yglgkm,2,4,-96.31575012207033,13.792799949645996,30.0,-96.31575012207033,13.792799949645996,20.0,7.123902263291825,-73.87171276135847,0.514656194729886,0.2576630193017857,0.0954968185466884,0.0,-10.0,10.0,2,4,-96.31575012207033,23.792800903320312,30.0,-96.31575012207033,23.792800903320312,20.0,7.21373338935789,-73.87171276135847,0.5038791463561223,0.2022917561127213,0.1177469636143071,0.0,-10.0,10.0,10.000000953674316,0.0,10.000000953674316
SGC2026cjgetx,2,7,-116.31575012207033,33.79280090332031,20.0,-116.31575012207033,33.79280090332031,20.0,7.303564506856992,-74.05272422838306,0.3025609183013884,0.6921393501589385,0.6921393501589385,0.0,0.0,0.0,2,7,-116.31575012207033,33.79280090332031,20.0,-116.31575012207033,33.79280090332031,20.0,7.303564506856992,-74.05272422838306,0.0871138603568972,0.3786273493163846,0.3786273493163846,0.0,0.0,0.0,0.0,0.0,0.0
SGC2026fdohjn,2,4,-76.31575012207031,-66.20719909667969,110.0,-76.31575012207031,-56.20719909667969,110.0,6.495084449365076,-73.69070129433389,0.6208028398459273,0.6734981766677736,0.6567587256841483,10.0,0.0,10.0,2,4,-76.31575012207031,-66.20719909667969,120.0,-76.31575012207031,-56.20719909667969,120.0,6.495084449365076,-73.69070129433389,0.5146216928653633,0.563507737304471,0.5361319581289856,10.0,0.0,10.0,0.0,10.0,10.0
SGC2025bnzfqm,2,4,-86.31575012207031,63.79280090332031,110.0,-86.31575012207031,53.79280090332031,120.0,7.483226741855195,-73.78120702784618,-0.0887484633547739,0.2316027244845566,0.2048489510362471,10.0,10.0,14.142135623730953,2,4,-86.31575012207031,63.79280090332031,110.0,-86.31575012207031,53.79280090332031,120.0,7.483226741855195,-73.78120702784618,-0.2310898199870088,0.1949940731359626,0.1338268548794665,10.0,10.0,14.142135623730953,0.0,0.0,0.0
SGC2022vfmdyf,2,5,-96.31575012207033,13.792799949645996,20.0,-96.31575012207033,13.792799949645996,20.0,7.123902263291825,-73.87171276135847,-0.1024827849785632,0.7532791698828779,0.7532791698828779,0.0,0.0,0.0,2,5,-96.31575012207033,13.792799949645996,20.0,-96.31575012207033,13.792799949645996,20.0,7.123902263291825,-73.87171276135847,0.1783723414927642,0.8372152965154779,0.8372152965154779,0.0,0.0,0.0,0.0,0.0,0.0
SGC2023aisttn,2,5,-76.31575012207031,-66.20719909667969,120.0,-76.31575012207031,-66.20719909667969,110.0,6.405253331865975,-73.69070129433389,0.7658051656923028,0.128894875531198,0.1042744017213903,0.0,-10.0,10.0,2,5,-76.31575012207031,-76.20719909667969,110.0,-76.31575012207031,-76.20719909667969,110.0,6.315422214366873,-73.69070129433389,-0.048619341814696,0.3560919860118894,0.3560919860118894,0.0,0.0,0.0,10.0,0.0,10.0
SGC2023agufsq,2,5,-86.31575012207031,-56.20719909667969,100.0,-86.31575012207031,-66.20719909667969,110.0,6.405253331865975,-73.78120702784618,-0.8043581702081504,0.3270392088963091,0.2349983965109557,10.0,10.0,14.142135623730953,2,5,-86.31575012207031,-66.20719909667969,100.0,-96.31575012207033,-56.20719909667969,110.0,6.495084449365076,-73.87171276135847,-0.4863420196465462,0.3643105185401801,0.2863956799456775,14.142135623730953,10.0,17.320508075688775,14.14213562373096,0.0,14.14213562373096
SGC2023acggtw,2,6,-76.31575012207031,53.79280090332031,110.0,-76.31575012207031,53.79280090332031,100.0,7.483226741855195,-73.69070129433389,0.5541073227713227,0.3270850341647358,0.3198513168274255,0.0,-10.0,10.0,2,6,-76.31575012207031,43.79280090332031,110.0,-76.31575012207031,43.79280090332031,120.0,7.393395624356093,-73.69070129433389,-0.7167989490997915,0.2357123461462483,0.196811561420192,0.0,10.0,10.0,10.0,20.0,22.360679774997898
