event_id,selection_group,sgc_lat,sgc_lon,sgc_depth_km,sgc_rms_s,magnitude,phases,n_picks,final_event_rms_s,final_abs_residual_p90_s,final_n_equations,relocated_lat,relocated_lon,relocated_depth_km,rms_before_s,rms_after_s,horizontal_shift_km,vertical_shift_km,total_shift_km,origin_time_shift_s,rms_improvement_s,rms_improvement_percent,depth_change_km
SGC2025yquhay,domain_20_120,6.721333333,-73.659,104.77,0.6,1.479439298,16,4,0.2057955181865092,0.2602318749075161,4,6.67474668436328,-73.60019556082159,110.0,0.1666484828333533,0.1666484828333533,0.0,0.0,0.0,0.0714568903210981,0.39420448181349077,65.70074696891514,5.230000000000004
SGC2023wvkkdu,bucaramanga_nest,6.61,-73.5395,131.01,0.5,1.873379702,63,5,0.10602077703120755,0.13861726037988117,5,6.584915566864178,-73.5096897927841,130.0,0.1585872706739884,0.1528233670308435,0.0,-10.0,10.0,1.1492904655522054,0.39397922296879245,78.79584459375849,-1.009999999999991
SGC2024vxpsvt,bucaramanga_nest,6.865333333,-73.3015,127.92,0.5,2.405860927,61,4,0.10776773266203794,0.14728296301086183,4,6.944240028293622,-73.32867832575951,110.0,0.123415732699262,0.110318990552995,0.0,-10.0,10.0,1.0802444224495495,0.39223226733796207,78.44645346759242,-17.92
SGC2023gmfuyb,bucaramanga_nest,7.161833333,-73.09266667,158.13,0.5,2.616126929,57,4,0.10782435321101724,0.14286369215103956,4,7.034071145792724,-73.05716112953829,160.0,0.1415266740271518,0.1195930638277505,0.0,10.0,10.0,-0.8660523914756855,0.39217564678898276,78.43512935779655,1.8700000000000045
SGC2022zendbv,domain_20_120,7.158,-73.3405,115.66,0.6,1.837837102,34,5,0.2090692411607284,0.2642766811223261,5,7.123902263291825,-73.41918405927181,120.0,0.1814967237804859,0.1600798346488113,10.000000953674316,-10.0,14.142136298080542,1.1527765088405673,0.3909307588392716,65.15512647321194,4.340000000000003
SGC2024myhhjm,domain_20_120,7.4885,-73.50433333,116.07,0.6,1.96362029,41,6,0.20917211996724344,0.30518575812102355,6,7.393395624356093,-73.5096897927841,110.0,0.2571744248704487,0.2571744248704487,0.0,0.0,0.0,-0.0072215928530017,0.39082788003275654,65.13798000545943,-6.069999999999993
SGC2025yswier,domain_20_120,6.766266972,-73.2869983,113.828125,0.7,1.564837118,6,4,0.3093652743055615,0.4494335180917957,4,6.764577801862382,-73.41918405927181,90.0,0.362507511008228,0.2646478012664132,10.0,-10.0,14.142135623730953,0.7522939199252203,0.39063472569443847,55.80496081349121,-23.828125
SGC2024pyionv,domain_20_120,6.394833333,-73.663,110.38,0.6,3.3261225,97,7,0.20955864389650533,0.3170986001442309,7,6.495084449365076,-73.69070129433389,120.0,0.1784714136195385,0.1784714136195385,0.0,0.0,0.0,0.1295942638600031,0.3904413561034946,65.07355935058244,9.620000000000005
SGC2023uhtfle,bucaramanga_nest,6.754333333,-73.3685,123.5,0.6,2.096334338,61,6,0.2099563673191525,0.3106772317064195,6,6.854408919361483,-73.41918405927181,140.0,0.3254657886352908,0.2070450209729923,14.142135623730953,10.0,17.320508075688775,-0.1314101475477791,0.3900436326808475,65.00727211347458,16.5
SGC2024qcdxyn,domain_20_120,6.309333333,-73.61833333,111.87,0.6,1.719433427,26,4,0.21047970175018954,0.26718237789955235,4,6.495084449365076,-73.69070129433389,110.0,0.2699390408149016,0.2095666258074557,14.142135623730953,-10.0,17.320508075688775,1.281786318221119,0.38952029824981044,64.92004970830175,-1.8700000000000045
SGC2025laibnf,domain_20_120,6.704,-74.0575,83.39,0.6,2.123788083,45,4,0.2106069850766076,0.2793782300714236,4,6.67474668436328,-74.05272422838306,80.0,0.1820458374537055,0.1820458374537055,0.0,0.0,0.0,0.0236393947953956,0.3893930149233924,64.89883582056541,-3.3900000000000006
SGC2025uwhqgz,domain_20_120,6.3635,-73.7025,111.6,0.6,1.677982171,23,5,0.21082196835403622,0.2915932882229896,5,6.405253331865975,-73.69070129433389,120.0,0.2515915024520623,0.2311521734576547,10.0,10.0,14.142135623730953,-0.9658081904858768,0.38917803164596376,64.8630052743273,8.400000000000006
SGC2024rqkugu,domain_20_120,6.927666667,-74.26133333,23.92,0.5,1.311134316,18,4,0.11098409397669008,0.1596401699592475,4,6.854408919361483,-74.23373569540765,20.0,0.2256941922476152,0.1772509276053001,0.0,-10.0,10.0,0.4028848482162077,0.38901590602330993,77.80318120466198,-3.9200000000000017
SGC2024tcetdl,domain_20_120,6.291666667,-73.58033333,118.24,0.6,1.680474162,20,4,0.21155191363367165,0.3131302980902,4,6.405253331865975,-73.60019556082159,120.0,0.1319752597221902,0.1319752597221902,0.0,0.0,0.0,0.1111351648265692,0.3884480863663283,64.74134772772139,1.7600000000000051
SGC2023tyngxs,domain_20_120,6.3275,-73.61033333,114.54,0.6,1.719114807,32,5,0.21257017281250828,0.3114672899665379,5,6.495084449365076,-73.69070129433389,120.0,0.3585960916281621,0.2761176300512362,14.142135623730953,0.0,14.142135623730953,0.4431157837568378,0.3874298271874917,64.57163786458194,5.459999999999994
SGC2023tzwetg,domain_20_120,6.367166667,-73.632,113.24,0.6,1.802202125,42,6,0.21313375614558996,0.31549833819564194,6,6.405253331865975,-73.60019556082159,130.0,0.2048009132442792,0.1483462379096722,0.0,10.0,10.0,-0.8554879744738102,0.38686624385441004,64.47770730906835,16.760000000000005
SGC2024bavmtj,bucaramanga_nest,6.904666667,-73.31316667,125.3,0.5,2.717645651,85,5,0.11333642319873949,0.16676261038122037,5,6.854408919361483,-73.32867832575951,140.0,0.136530160446078,0.136530160446078,0.0,0.0,0.0,0.1011540340901682,0.3866635768012605,77.33271536025211,14.700000000000003
SGC2023bmixxl,domain_20_120,7.537666667,-74.234,35.47,0.6,1.236640841,18,5,0.21413261069605563,0.28675957777845723,5,7.483226741855195,-74.23373569540765,40.0,0.1510693365046513,0.1510693365046513,0.0,0.0,0.0,0.0249919969449479,0.3858673893039444,64.3112315506574,4.530000000000001
SGC2025amxoga,domain_20_120,7.840166667,-73.6035,99.13,0.6,1.998597688,39,4,0.21423091356114582,0.3047452997018409,4,7.7527200943525,-73.60019556082159,90.0,0.2418806317348085,0.2323932827260659,0.0,-10.0,10.0,0.6511721162449575,0.38576908643885416,64.29484773980903,-9.129999999999995
SGC2025zhwqne,domain_20_120,6.257166667,-73.70683333,110.41,0.6,1.485528393,28,6,0.21428649601715039,0.30374284679724534,6,6.315422214366873,-73.69070129433389,110.0,0.1823540309520634,0.1517090038918975,0.0,-10.0,10.0,0.8112802701657156,0.3857135039828496,64.2855839971416,-0.4099999999999966
SGC2025dfwezb,domain_20_120,7.550333333,-73.71616667,95.26,0.6,2.15273357,55,4,0.2152675574384734,0.32727746727715046,4,7.393395624356093,-73.78120702784618,120.0,0.2685051515536275,0.2137651690609635,10.0,10.0,14.142135623730953,-0.0978524256511459,0.3847324425615266,64.12207376025444,24.739999999999995
SGC2026asxhkz,domain_20_120,6.289333333,-73.65033333,108.89,0.7,1.49663948,23,4,0.31606797389014074,0.4727790482041931,4,6.315422214366873,-73.60019556082159,100.0,0.2492954939259128,0.2492954939259128,0.0,0.0,0.0,-0.0194851270826186,0.3839320261098592,54.84743230140847,-8.89
SGC2024rifnbq,domain_20_120,6.6905,-73.51916667,113.01,0.6,1.263473233,12,4,0.21731713269872074,0.30854370271251824,4,6.764577801862382,-73.41918405927181,120.0,0.2130703336756131,0.2130703336756131,0.0,0.0,0.0,0.141879499374733,0.3826828673012792,63.78047788354653,6.989999999999995
SGC2022wwnjbd,domain_20_120,7.469833333,-74.2925,65.2,0.6,1.67691531,38,5,0.21761009248847663,0.3007955234752717,5,7.483226741855195,-74.23373569540765,50.0,0.2546238558966344,0.2128650349589708,10.0,-10.0,14.142135623730953,1.175466230918854,0.38238990751152335,63.73165125192056,-15.200000000000003
SGC2024ooeunc,domain_20_120,6.744,-73.7265,98.09,0.6,1.745705406,35,4,0.21770794038734678,0.27899483600722785,4,6.67474668436328,-73.69070129433389,100.0,0.1672885543991897,0.1672885543991897,0.0,0.0,0.0,0.0066372759220767,0.3822920596126532,63.71534326877554,1.9099999999999966
SGC2025wfyhiq,domain_20_120,7.596833333,-73.51816667,102.83,0.6,2.124102771,33,5,0.2191735731505268,0.33342608711303184,5,7.573057859354296,-73.60019556082159,110.0,0.3328560848618975,0.2082034338404176,14.142138321129512,10.0,17.320510278105544,-1.5523281045528634,0.3808264268494732,63.471071141578875,7.170000000000002
SGC2025nvjpiv,domain_20_120,6.557166667,-73.51116667,116.4,0.6,2.207516128,48,5,0.21941532509972506,0.3099841622477378,5,6.764577801862382,-73.5096897927841,110.0,0.2734637879684107,0.206325500535353,10.0,-10.0,14.142135623730953,1.4104578490897417,0.3805846749002749,63.430779150045815,-6.400000000000006
SGC2023xbfsyl,domain_20_120,6.651,-73.47883333,112.11,0.5,1.571579516,35,4,0.11952878856973398,0.17696406923933983,4,6.764577801862382,-73.60019556082159,130.0,0.11598373266514,0.0785618817295726,0.0,10.0,10.0,-0.7397803942217571,0.380471211430266,76.0942422860532,17.89
SGC2022hbejng,bucaramanga_nest,6.886833333,-73.27183333,127.33,0.6,2.097652862,59,7,0.22022195746691609,0.3590734811810521,7,6.854408919361483,-73.32867832575951,140.0,0.2714839881871175,0.1496888254069726,0.0,10.0,10.0,-0.7040207934705052,0.3797780425330839,63.296340422180656,12.670000000000002
SGC2025yuaeko,domain_20_120,6.341833333,-73.58716667,113.96,0.8,2.338295224,61,7,0.42048655400073304,0.5769971657942792,7,6.315422214366873,-73.60019556082159,130.0,0.5596117245003366,0.4465662520219607,10.000003814697266,10.0,14.142138321129512,-0.645679146176807,0.379513445999267,47.439180749908374,16.040000000000006
SGC2025uxswrv,domain_20_120,7.503333333,-74.00566667,77.41,0.5,1.397010369,21,5,0.1206439692401113,0.16334205772693228,5,7.303564506856992,-73.96221849487077,70.0,0.3692796641871612,0.1509560290897198,10.0,0.0,10.0,0.7793630069184445,0.3793560307598887,75.87120615197774,-7.409999999999997
SGC2024pgvrth,domain_20_120,7.398666667,-73.55183333,107.59,0.5,1.504695276,19,4,0.12156857063624939,0.17496420566792886,4,7.303564506856992,-73.5096897927841,110.0,0.1843003471378751,0.1750501324062781,0.0,10.0,10.0,-0.5063417072624521,0.3784314293637506,75.68628587275012,2.4099999999999966
SGC2022xopelo,domain_20_120,6.587333333,-73.5935,107.72,0.5,1.416333718,16,4,0.1216534735292747,0.1654964919686085,4,6.67474668436328,-73.60019556082159,110.0,0.3209453057686442,0.1392850328114988,10.000003814697266,-10.0,14.142138321129512,1.2472527115968983,0.3783465264707253,75.66930529414506,2.280000000000001
SGC2024thrllj,domain_20_120,6.530260641,-73.38852787,109.7265625,0.7,1.816859526,15,5,0.32167211520208877,0.5080371072747831,5,6.67474668436328,-73.41918405927181,120.0,0.5727499478077015,0.3334888023662,14.142135623730953,0.0,14.142135623730953,1.0817746764318803,0.3783278847979112,54.04684068541589,10.2734375
SGC2025aynchv,bucaramanga_nest,6.804333333,-73.10483333,150.7,0.6,2.376051656,73,4,0.2233087429704286,0.30557145407970443,4,6.854408919361483,-73.14766685873492,130.0,0.2300442454500435,0.2072960725657773,0.0,-10.0,10.0,0.6346423778023631,0.3766912570295714,62.781876171595236,-20.69999999999999
SGC2024shrxer,domain_20_120,6.793666667,-73.368,119.86,0.6,1.2993358,26,4,0.22341810059695333,0.29787811990463914,4,6.944240028293622,-73.41918405927181,120.0,0.2985523004122689,0.2003668264552707,9.999999046325684,0.0,9.999999046325684,-0.2389913563761858,0.37658189940304665,62.76364990050778,0.14000000000000057
SGC2023jptken,domain_20_120,7.847166667,-73.36266667,116.91,0.5,2.140671573,50,4,0.124817281984962,0.15260739111473104,4,7.842551211851601,-73.41918405927181,130.0,0.1662408135329836,0.1662408135329836,0.0,0.0,0.0,0.1282751916181084,0.375182718015038,75.0365436030076,13.090000000000003
SGC2026bfmznn,bucaramanga_nest,7.4255,-73.28266667,126.6,0.6,2.575053729,92,8,0.22560639472318497,0.4020156807447438,8,7.303564506856992,-73.32867832575951,130.0,0.2964268662262399,0.2656987695871504,0.0,10.0,10.0,-0.6825443504819333,0.374393605276815,62.3989342128025,3.4000000000000057
SGC2022ycfyzh,domain_20_120,6.725833333,-73.503,113.58,0.6,1.391954161,22,5,0.225685536858409,0.34838665808169084,5,6.764577801862382,-73.5096897927841,130.0,0.2922655602424591,0.2265964139773456,0.0,10.0,10.0,-0.8161019909820091,0.374314463141591,62.38574385693184,16.42
SGC2026boggwn,domain_20_120,7.711,-73.73683333,44.87,0.6,2.28767753,56,8,0.2261049659121112,0.3266157019797208,8,7.573057859354296,-73.78120702784618,60.0,0.5084408494169258,0.1951969917661135,10.0,10.0,14.142135623730953,0.5353304905884775,0.37389503408788877,62.31583901464813,15.130000000000003
SGC2026bfapbx,domain_20_120,6.558833333,-73.537,115.1,0.7,1.705193877,38,6,0.327259844587729,0.49854223049860025,6,6.584915566864178,-73.5096897927841,130.0,0.3226733816269213,0.3226733816269213,0.0,0.0,0.0,-0.1008991460297448,0.37274015541227096,53.24859363032442,14.900000000000006
SGC2026egwytg,bucaramanga_nest,6.804833333,-73.1415,148.68,0.6,2.800032894,99,5,0.22726473149156862,0.2960048289926014,5,6.854408919361483,-73.23817259224722,140.0,0.2660019537863581,0.2360616784648432,10.0,-10.0,14.142135623730953,1.370261091338051,0.37273526850843136,62.12254475140522,-8.680000000000007
SGC2025tqjmsm,domain_20_120,6.766833333,-73.52066667,115.0,0.5,1.785744806,23,5,0.12739050733778975,0.17901677188165263,5,6.764577801862382,-73.5096897927841,140.0,0.2170785970736371,0.1586072098307405,10.0,10.0,14.142135623730953,-1.0630417422502774,0.3726094926622102,74.52189853244204,25.0
SGC2024oyksqs,domain_20_120,7.4075,-73.531,107.06,0.5,2.180662926,52,5,0.127892945355439,0.18225266661277784,5,7.303564506856992,-73.5096897927841,120.0,0.1113711612771091,0.1113711612771091,0.0,0.0,0.0,0.1034071015324187,0.372107054644561,74.4214109289122,12.939999999999998
SGC2023tsklaz,domain_20_120,7.287333333,-73.39733333,115.07,0.6,1.45165551,18,4,0.22810089380284898,0.32100279823888195,4,7.21373338935789,-73.41918405927181,140.0,0.2103144599038738,0.1772128611596068,0.0,10.0,10.0,-0.8464448244355136,0.371899106197151,61.983184366191836,24.930000000000007
SGC2022hkfulx,bucaramanga_nest,6.8805,-73.301,122.75,0.7,2.123373534,62,7,0.32857839650950454,0.48497334892119714,7,6.854408919361483,-73.32867832575951,120.0,0.5992489865883107,0.4557900645562855,0.0,10.0,10.0,-1.0512616034582845,0.3714216034904954,53.060229070070775,-2.75
SGC2022xnyxle,domain_20_120,6.503833333,-73.72183333,97.29,0.6,0.943128483,25,4,0.2290254806526207,0.3192706876390677,4,6.405253331865975,-73.69070129433389,100.0,0.1434365385926899,0.1434365385926899,0.0,0.0,0.0,-0.0694222960295265,0.37097451934737924,61.829086557896545,2.7099999999999937
SGC2024ryjmlx,domain_20_120,6.632333333,-73.9045,26.89,0.8,1.271393635,30,5,0.42932575530851513,0.6734983520183967,5,6.584915566864178,-73.87171276135847,20.0,0.4792047626412263,0.4792047626412263,0.0,0.0,0.0,0.1194460614043375,0.3706742446914849,46.33428058643561,-6.890000000000001
SGC2024heikcj,bucaramanga_nest,6.8795,-73.27516667,123.84,0.5,2.34122778,62,4,0.12937752712902012,0.16217789815436914,4,6.854408919361483,-73.32867832575951,130.0,0.1201712234056609,0.1201712234056609,0.0,0.0,0.0,0.1291438604433175,0.3706224728709799,74.12449457419598,6.159999999999997
SGC2022zbzwbc,bucaramanga_nest,6.801666667,-73.1525,149.9,0.7,2.59456207,85,6,0.3294208310905023,0.5455498695330068,6,6.854408919361483,-73.14766685873492,170.0,0.3165216994191878,0.2772787543645942,0.0,10.0,10.0,-1.073479922584271,0.37057916890949766,52.93988127278538,20.099999999999994
SGC2026dvolvp,domain_20_120,6.870666667,-73.23283333,117.22,0.5,1.302017166,16,4,0.1296100399751388,0.17873584007943638,4,6.944240028293622,-73.41918405927181,130.0,0.2860114859457231,0.1154578993625321,10.0,0.0,10.0,0.5397396145937172,0.3703899600248612,74.07799200497223,12.780000000000001
SGC2023xgguyd,domain_20_120,6.419,-73.62216667,102.47,0.6,1.509585653,32,4,0.22981715071968792,0.31345939808602985,4,6.495084449365076,-73.69070129433389,110.0,0.3120336054222956,0.2184015750886179,14.142135623730953,10.0,17.320508075688775,-0.1401311880762836,0.3701828492803121,61.69714154671868,7.530000000000001
SGC2024poryip,domain_20_120,6.342166667,-73.5985,112.2,0.7,1.964526765,45,5,0.3299444090738551,0.4213231104674733,5,6.495084449365076,-73.60019556082159,130.0,0.6232891655540855,0.2771437681240289,14.142138321129512,10.0,17.320510278105544,-0.2488141486104211,0.3700555909261449,52.8650844180207,17.799999999999997
SGC2023pwjeab,domain_20_120,6.862666667,-73.67416667,102.33,0.6,2.075434441,36,5,0.23035737864584915,0.33804380861466254,5,6.764577801862382,-73.60019556082159,110.0,0.1850274721062497,0.1850274721062497,0.0,0.0,0.0,-0.1025317035698414,0.3696426213541508,61.60710355902514,7.670000000000002
SGC2025ukomlv,domain_20_120,6.9185,-73.36666667,119.61,0.5,1.727554123,26,5,0.13047017581144515,0.16766966567840025,5,6.854408919361483,-73.41918405927181,140.0,0.1812513567330478,0.0995564783213261,0.0,10.0,10.0,-0.9583518722691586,0.36952982418855485,73.90596483771097,20.39
SGC2023hqtcfg,domain_20_120,6.565833333,-73.52116667,112.18,0.6,1.745221297,51,5,0.2305586957962825,0.34055166784668384,5,6.67474668436328,-73.60019556082159,130.0,0.535316859272449,0.2304997707282944,10.000003814697266,10.0,14.142138321129512,-1.0916475685778124,0.36944130420371746,61.573550700619585,17.819999999999993
SGC2024pmsaxp,bucaramanga_nest,6.833833333,-73.16066667,149.52,0.5,2.304669817,68,5,0.1306738922967363,0.17166140197703467,5,6.854408919361483,-73.23817259224722,150.0,0.148407786401437,0.127096845368791,0.0,10.0,10.0,-0.7269237332808309,0.3693261077032637,73.86522154065274,0.47999999999998977
SGC2026azfcut,domain_20_120,7.163,-73.82,104.62,0.7,1.498404351,21,5,0.33089847318595805,0.44409984692762877,5,7.123902263291825,-73.78120702784618,110.0,0.257853013216276,0.257853013216276,0.0,0.0,0.0,0.0726350587277409,0.3691015268140419,52.72878954486313,5.3799999999999955
SGC2022xiloob,domain_20_120,6.7365,-73.69633333,100.98,0.9,0.6231261513,12,5,0.5322398722822003,0.7847887952060176,5,6.764577801862382,-73.5096897927841,100.0,0.5160177434856636,0.455889189873895,14.142138321129512,10.0,17.320510278105544,-1.37245604092449,0.36776012771779976,40.86223641308886,-0.980000000000004
SGC2023wjeiiz,domain_20_120,6.4695,-73.57983333,111.3,0.6,1.549226539,17,4,0.23282232054210547,0.3266504837638813,4,6.405253331865975,-73.5096897927841,130.0,0.326226669832962,0.1743925147188462,0.0,10.0,10.0,-0.7393238261678121,0.3671776794578945,61.19627990964908,18.700000000000003
SGC2024pqdlkq,domain_20_120,6.8625,-73.43483333,118.09,0.6,1.532932105,37,5,0.23371870973242062,0.3012270519892354,5,6.854408919361483,-73.41918405927181,140.0,0.2165586667729471,0.1849666286459788,0.0,10.0,10.0,-0.9262436746206184,0.3662812902675794,61.04688171126323,21.909999999999997
SGC2025xarvbk,domain_20_120,6.5275,-73.56683333,110.65,0.6,1.604587853,19,4,0.2338222801571385,0.34814384533412407,4,6.67474668436328,-73.60019556082159,100.0,0.2766800052613813,0.1636899177528547,10.0,-10.0,14.142135623730953,0.7276147918672686,0.3661777198428615,61.029619973810256,-10.650000000000006
SGC2023rmvidz,domain_20_120,7.513333333,-73.80566667,84.16,0.5,2.00926539,31,5,0.13386060948969375,0.19212215014119136,5,7.393395624356093,-73.78120702784618,100.0,0.1781758175937128,0.0992072417754241,0.0,10.0,10.0,-0.5313291713165746,0.36613939051030625,73.22787810206125,15.840000000000003
SGC2023xuycwv,bucaramanga_nest,6.8755,-73.30066667,125.82,0.5,2.011366457,67,5,0.13409205101513322,0.19310376810554855,5,6.944240028293622,-73.41918405927181,140.0,0.1814646192146885,0.1306780076325348,14.14213494938139,0.0,14.14213494938139,0.3787790975834078,0.3659079489848668,73.18158979697336,14.180000000000007
SGC2022swmajy,bucaramanga_nest,6.873833333,-73.34016667,128.28,0.6,1.97673547,58,6,0.2346004755263527,0.3349572694803662,6,6.854408919361483,-73.32867832575951,140.0,0.204070872458645,0.204070872458645,0.0,0.0,0.0,0.0476058929187761,0.3653995244736473,60.89992074560789,11.719999999999999
SGC2025mhawpx,domain_20_120,6.469833333,-73.91583333,34.69,0.6,2.151512462,55,5,0.2347998167637805,0.3758350848944989,5,6.495084449365076,-73.87171276135847,30.0,0.2043101928999896,0.2043101928999896,0.0,0.0,0.0,0.007349934673769,0.3652001832362195,60.866697206036584,-4.689999999999998
SGC2024ajvond,domain_20_120,6.584666667,-73.45966667,118.47,0.5,1.66902713,44,4,0.1348182918819031,0.19933255017075985,4,6.584915566864178,-73.5096897927841,140.0,0.2206797930876637,0.1593996990775821,10.0,10.0,14.142135623730953,-1.3271295752018588,0.3651817081180969,73.03634162361938,21.53
SGC2023votnyx,domain_20_120,7.286166667,-73.43516667,110.37,0.5,2.007796378,46,6,0.13537684948435136,0.19539954364029904,6,7.303564506856992,-73.5096897927841,110.0,0.1184840022111862,0.1184840022111862,0.0,0.0,0.0,0.1104917084382162,0.36462315051564864,72.92463010312973,-0.37000000000000455
SGC2022uvvpiw,domain_20_120,6.758858702,-73.25380282,117.9296875,0.6,1.83798643,17,5,0.23539915919851945,0.3419483502729918,5,6.854408919361483,-73.32867832575951,130.0,0.2241804612596496,0.2241804612596496,0.0,0.0,0.0,-0.0604791964946791,0.36460084080148053,60.766806800246755,12.0703125
SGC2026cbmdpr,domain_20_120,6.534166667,-73.59133333,116.19,0.5,1.578087191,21,4,0.13608863430914905,0.18267658437694895,4,6.584915566864178,-73.5096897927841,120.0,0.1426497095652998,0.1042700237650714,0.0,-10.0,10.0,0.9402520585033348,0.3639113656908509,72.78227313817018,3.8100000000000023
SGC2025ujfiyo,domain_20_120,7.478666667,-73.4645,116.96,0.5,2.222662795,40,5,0.13634373757388954,0.21482512371467097,5,7.393395624356093,-73.5096897927841,110.0,0.1505814423254807,0.1505814423254807,0.0,0.0,0.0,-0.0848700960989639,0.3636562624261105,72.7312524852221,-6.959999999999994
SGC2023szsrce,domain_20_120,6.5555,-73.56166667,111.2,0.6,2.108416967,59,6,0.23686085544524263,0.3365083358641296,6,6.67474668436328,-73.60019556082159,130.0,0.3848860035014239,0.2198211549765156,14.142138321129512,10.0,17.320510278105544,-0.5282337937311343,0.3631391445547574,60.52319075912624,18.799999999999997
SGC2026eximwe,domain_20_120,8.048333333,-73.52366667,106.29,0.7,2.394026836,69,6,0.3371597173685089,0.5331595266870508,6,7.7527200943525,-73.5096897927841,90.0,0.3451053826814999,0.340887760031115,0.0,-10.0,10.0,0.5628540280476901,0.36284028263149104,51.83432609021301,-16.290000000000006
SGC2024mewtvs,domain_20_120,7.647,-73.51983333,107.77,0.5,2.007496549,41,4,0.13717279323293302,0.17778498832225045,4,7.483226741855195,-73.5096897927841,100.0,0.2943778244665316,0.0801584302984524,10.0,0.0,10.0,0.7618218809555497,0.362827206767067,72.56544135341339,-7.769999999999996
SGC2026esyldq,domain_20_120,7.4835,-73.45733333,116.73,0.6,2.076249162,38,4,0.23780059117509078,0.29882504927773434,4,7.303564506856992,-73.5096897927841,140.0,0.2340994479283289,0.2016123893924098,10.0,10.0,14.142135623730953,-0.401110772132208,0.3621994088249092,60.36656813748486,23.269999999999996
SGC2023ypkydp,domain_20_120,6.529,-73.772,24.49,0.8,1.973708229,87,7,0.43816955079225045,0.7306081083349971,6,6.405253331865975,-73.69070129433389,20.0,0.4110170954705756,0.4106487417725528,10.0,0.0,10.0,-0.958039074591948,0.3618304492077496,45.2288061509687,-4.489999999999998
SGC2025qrozun,domain_20_120,7.1245,-73.44416667,34.12,0.6,1.883041003,32,7,0.2386758245821179,0.362135777282041,7,7.123902263291825,-73.5096897927841,40.0,0.2360311711203226,0.2360311711203226,0.0,0.0,0.0,0.089657296702855,0.3613241754178821,60.220695902980346,5.880000000000003
SGC2023anepfp,domain_20_120,6.379333333,-73.659,101.51,0.7,1.434568214,38,5,0.33906215043292753,0.5160797209884777,5,6.495084449365076,-73.69070129433389,120.0,0.5149470424818196,0.332175916320296,14.142135623730953,10.0,17.320508075688775,-0.4134513317492292,0.3609378495670724,51.562549938153204,18.489999999999995
SGC2022rfeklc,bucaramanga_nest,7.492,-73.33533333,126.64,0.7,2.777985066,96,8,0.3395824985742003,0.531042758148878,8,7.393395624356093,-73.41918405927181,130.0,0.5099908615674856,0.3911939954995127,10.0,-10.0,14.142135623730953,1.0290650117296618,0.36041750142579965,51.48821448939995,3.3599999999999994
SGC2026fenvlm,bucaramanga_nest,6.800833333,-73.31933333,123.08,0.7,1.974167197,65,5,0.3398588983785034,0.4706710878665568,5,6.854408919361483,-73.32867832575951,120.0,0.3758654308144359,0.3380870583390246,0.0,10.0,10.0,-1.1628590958655067,0.36014110162149654,51.44872880307094,-3.0799999999999983
SGC2025wtjawk,domain_20_120,6.631,-73.49883333,113.26,0.7,2.054152425,72,6,0.34050799069229154,0.5298996924488932,6,6.67474668436328,-73.5096897927841,130.0,0.3128418464696995,0.3101392094270303,0.0,10.0,10.0,-0.8162120878519659,0.3594920093077084,51.35600132967264,16.739999999999995
SGC2023tebpyo,bucaramanga_nest,6.868833333,-73.31683333,126.11,0.5,2.164382221,75,7,0.14221723091272645,0.19661396130288086,7,6.854408919361483,-73.32867832575951,150.0,0.1746834550561785,0.1709027114818352,0.0,10.0,10.0,-0.91278306038339,0.3577827690872736,71.55655381745471,23.89
SGC2024zkvcaa,bucaramanga_nest,7.4635,-73.18183333,135.97,0.6,2.100140013,63,6,0.24250550917166222,0.3408530709413533,6,7.303564506856992,-73.23817259224722,150.0,0.4046062895509462,0.2256944192238608,10.0,0.0,10.0,0.3655960674526266,0.35749449082833773,59.582415138056284,14.030000000000001
SGC2026etbmrw,domain_20_120,7.006,-73.85016667,89.47,0.7,1.575556,19,4,0.34257419826217095,0.502587811972299,4,7.034071145792724,-73.78120702784618,90.0,0.4201761878858352,0.3508516301482828,0.0,-10.0,10.0,0.7840288234625312,0.357425801737829,51.06082881968986,0.5300000000000011
SGC2025ilwtww,bucaramanga_nest,6.8775,-73.30016667,124.43,0.5,2.546861725,66,5,0.14301358223766517,0.20427759686636118,5,6.854408919361483,-73.32867832575951,140.0,0.15121295885073,0.1359983217370401,0.0,10.0,10.0,-0.6335230333268456,0.35698641776233486,71.39728355246697,15.569999999999993
SGC2023qgxtzi,bucaramanga_nest,6.823833333,-73.19833333,149.35,0.6,2.39837241,73,6,0.24370499337917143,0.370668547993926,6,6.764577801862382,-73.14766685873492,170.0,0.287962191350036,0.1986664136233911,0.0,10.0,10.0,-0.999262841566214,0.3562950066208286,59.38250110347144,20.650000000000006
SGC2022mkdbmg,domain_20_120,6.647,-73.513,109.33,0.7,2.443341959,55,5,0.3437138706066735,0.5276743557008523,5,6.67474668436328,-73.5096897927841,130.0,0.3153645552556571,0.294856676395401,0.0,10.0,10.0,-0.5444417330991094,0.35628612939332643,50.89801848476092,20.67
SGC2025qwpuej,domain_20_120,6.394833333,-73.62083333,113.45,0.6,2.260751722,45,4,0.24425009833966746,0.35567523105030613,4,6.315422214366873,-73.69070129433389,90.0,0.3394899768339605,0.2580906477249204,0.0,-10.0,10.0,0.9574966738855676,0.3557499016603325,59.29165027672208,-23.450000000000003
