event_id,round,n_picks,catalog_x_km,catalog_y_km,catalog_z_km,x_km,y_km,depth_km,lat,lon,origin_time_shift_s,rms_before_s,rms_after_s,horizontal_shift_km,vertical_shift_km,total_shift_km,vp_final_km_s,dvp_percent,vp_active,hit_count
SGC2023ymlbqd,2,6,-66.31575012207031,-66.20719909667969,100.0,-66.31575012207031,-66.20719909667969,100.0,6.405253331865975,-73.60019556082159,0.0039888225657112,0.1961251978866224,0.1961251978866224,0.0,0.0,0.0,8.244786676575472,-0.8170542435728517,True,27
SGC2026dksnpf,2,6,-76.31575012207031,-76.20719909667969,110.0,-76.31575012207031,-76.20719909667969,110.0,6.315422214366873,-73.69070129433389,0.0380430923139041,0.1502119186217263,0.1502119186217263,0.0,0.0,0.0,8.99465958924232,-0.9833632385856642,True,27
SGC2024bsnnzy,2,6,-36.31574630737305,-26.207199096679688,120.0,-36.31574630737305,-26.207199096679688,130.0,6.764577801862382,-73.32867832575951,-1.1618034482462658,0.4193223104852663,0.362294157530274,0.0,10.0,10.0,6.853360552714463,-0.019414496274688334,True,27
SGC2024swgung,2,6,-56.31574630737305,63.79280090332031,120.0,-56.31574630737305,53.79280090332031,130.0,7.483226741855195,-73.5096897927841,-0.0281920082451385,1.10682922506814,1.043393288243419,10.0,10.0,14.142135623730953,8.805184150260928,0.3233979823847405,True,25
SGC2023xuport,2,6,-46.31574630737305,23.792800903320312,130.0,-46.31574630737305,23.792800903320312,130.0,7.21373338935789,-73.41918405927181,0.0411944488540072,0.171051205252422,0.171051205252422,0.0,0.0,0.0,9.147126567544397,0.695051298269421,True,25
SGC2023jrgeuv,2,6,-46.31574630737305,13.792799949645996,120.0,-56.31574630737305,23.792800903320312,120.0,7.21373338935789,-73.5096897927841,-0.2670016299191413,0.334625287052581,0.1982448569862877,14.142136298080542,0.0,14.142136298080542,9.210143480443328,1.3887654641509044,True,24
SGC2025zrmarc,2,6,-66.31575012207031,-66.20719909667969,120.0,-66.31575012207031,-66.20719909667969,110.0,6.405253331865975,-73.60019556082159,0.7096873639917449,0.4580778921450212,0.4562162520491749,0.0,-10.0,10.0,9.384233876993703,-0.1529732725813682,True,21
SGC2025zsgmbu,2,6,-66.31575012207031,73.79280090332031,90.0,-66.31575012207031,73.79280090332031,100.0,7.662888976853399,-73.60019556082159,-0.5623994392167813,0.3064710780571738,0.3056497112258819,0.0,10.0,10.0,9.044121151825737,-0.43887152910155575,True,21
SGC2024cqmvow,2,6,-16.315746307373047,-16.207199096679688,160.0,-26.315746307373047,-16.207199096679688,170.0,6.854408919361483,-73.23817259224722,-0.7719883306918653,0.424479277856628,0.3397004884030347,10.0,10.0,14.142135623730953,8.44763312512297,2.0245579415209063,True,21
SGC2025impxxu,2,6,-46.31574630737305,63.79280090332031,130.0,-46.31574630737305,53.79280090332031,120.0,7.483226741855195,-73.41918405927181,1.3427999946176676,0.3325847269005991,0.2542379727562431,10.0,-10.0,14.142135623730953,9.07134079839454,-0.13922729795123426,True,21
SGC2025dpitar,2,6,-96.31575012207033,-26.207199096679688,90.0,-106.31575012207033,-26.207199096679688,100.0,6.764577801862382,-73.96221849487077,-1.1642676260517124,0.2396355431423573,0.1887781620326194,10.0,10.0,14.142135623730953,8.808954865323365,0.3663602806662408,True,20
SGC2025kbifxx,2,6,-76.31575012207031,73.79280090332031,100.0,-76.31575012207031,63.79280090332031,100.0,7.573057859354296,-73.69070129433389,0.75093457405658,0.3995458972187039,0.2675753371466369,10.0,0.0,10.0,8.929007930522939,-1.7060816894290949,True,20
SGC2023awsjjn,2,5,-86.31575012207031,-46.20719909667969,100.0,-86.31575012207031,-46.20719909667969,100.0,6.584915566864178,-73.78120702784618,0.120921348461545,0.1873111079559256,0.1873111079559256,0.0,0.0,0.0,9.077381265862735,-0.07273153263259036,True,300
SGC2025ooxkee,2,5,-56.31574630737305,-26.207199096679688,120.0,-56.31574630737305,-26.207199096679688,120.0,6.764577801862382,-73.5096897927841,0.0199434320598363,0.1041850900024037,0.1041850900024037,0.0,0.0,0.0,9.139738684434478,0.6137226686450664,True,188
SGC2024syefqh,2,5,-66.31575012207031,-26.207199096679688,110.0,-66.31575012207031,-26.207199096679688,120.0,6.764577801862382,-73.60019556082159,-0.6076919856358547,0.3179373137529601,0.1988527267862524,0.0,10.0,10.0,9.059650978257284,-0.26791328799374187,True,175
SGC2023zsiaqk,2,5,-56.31574630737305,-36.20719909667969,100.0,-66.31575012207031,-26.207199096679688,110.0,6.764577801862382,-73.60019556082159,-0.2868580704301706,0.2724073812634712,0.1588383397200644,14.142138321129512,10.0,17.320510278105544,9.058913475951863,-0.27603199411731094,True,174
SGC2025toelnt,2,5,-76.31575012207031,3.792799949645996,100.0,-76.31575012207031,-6.207200050354004,110.0,6.944240028293622,-73.69070129433389,-0.6200168677586397,0.5058945758126049,0.235883385442818,10.0,10.0,14.142135623730953,9.09442710034732,0.11491550222283639,True,134
SGC2024udzxmk,2,5,-76.31575012207031,-46.20719909667969,110.0,-76.31575012207031,-46.20719909667969,120.0,6.584915566864178,-73.69070129433389,-0.6416776303237519,0.2855659274930419,0.2537725117660421,0.0,10.0,10.0,9.136908686308594,0.5825689719780668,True,131
SGC2024thrllj,2,5,-36.31574630737305,-46.20719909667969,120.0,-46.31574630737305,-36.20719909667969,120.0,6.67474668436328,-73.41918405927181,1.0817746764318803,0.5727499478077015,0.3334888023662,14.142135623730953,0.0,14.142135623730953,9.172639373035647,0.9759059730936946,True,128
SGC2026bbtqub,2,5,-76.31575012207031,-76.20719909667969,100.0,-86.31575012207031,-66.20719909667969,110.0,6.405253331865975,-73.78120702784618,-0.1759365155084218,0.3835867488056745,0.2892310740123868,14.142135623730953,10.0,17.320508075688775,9.269037560794159,2.0370939199014964,True,124
SGC2024oebzla,2,5,-86.31575012207031,-46.20719909667969,110.0,-86.31575012207031,-36.20719909667969,100.0,6.67474668436328,-73.78120702784618,1.1825611215518776,0.5574686798498555,0.4747854583527943,10.0,-10.0,14.142135623730953,8.971643749434207,-1.236730364648374,True,122
SGC2024uypmcs,2,5,-76.31575012207031,-36.20719909667969,100.0,-76.31575012207031,-36.20719909667969,100.0,6.67474668436328,-73.69070129433389,0.0473704024854413,0.032084987360893,0.032084987360893,0.0,0.0,0.0,7.363385511756709,1.370895607072119,True,110
SGC2025ldcnfw,2,5,-66.31575012207031,-26.207199096679688,100.0,-66.31575012207031,-26.207199096679688,100.0,6.764577801862382,-73.60019556082159,-0.0988931342679357,0.1288561609040253,0.1288561609040253,0.0,0.0,0.0,9.846867605080165,1.352794747191462,True,108
SGC2024ovqjjy,2,5,-86.31575012207031,-36.20719909667969,100.0,-86.31575012207031,-26.207199096679688,90.0,6.764577801862382,-73.78120702784618,0.8136215639564028,1.3850209110394156,1.1082722844894484,10.0,-10.0,14.142135623730953,6.904754155654213,0.8316460536282835,True,105
SGC2024putmth,2,5,-56.31574630737305,-46.20719909667969,100.0,-56.31574630737305,-46.20719909667969,110.0,6.584915566864178,-73.5096897927841,-0.4499788330921301,0.3831321029068099,0.3492568847281631,0.0,10.0,10.0,10.784066782973465,4.272517233209527,True,99
SGC2025uwhqgz,2,5,-76.31575012207031,-56.20719909667969,110.0,-76.31575012207031,-66.20719909667969,120.0,6.405253331865975,-73.69070129433389,-0.9658081904858768,0.2515915024520623,0.2311521734576547,10.0,10.0,14.142135623730953,9.060959206795419,-0.25351181024173636,True,94
SGC2024pvdxju,2,5,-96.31575012207033,-6.207200050354004,80.0,-86.31575012207031,-16.207199096679688,90.0,6.854408919361483,-73.78120702784618,-0.778636556697041,1.66793278588867,1.4924114843541478,14.14213494938139,10.0,17.32050752508467,8.423171351136991,-0.48818195123842506,True,84
SGC2023akgcos,2,5,-86.31575012207031,-26.207199096679688,90.0,-86.31575012207031,-26.207199096679688,80.0,6.764577801862382,-73.78120702784618,0.9605691105463166,0.3356546204135223,0.3260724527286103,0.0,-10.0,10.0,7.6533593522884305,-1.2112850277743281,True,79
SGC2025twyqsf,2,5,-76.31575012207031,-36.20719909667969,110.0,-76.31575012207031,-36.20719909667969,110.0,6.67474668436328,-73.69070129433389,0.0475110141087498,0.1662228409679585,0.1662228409679585,0.0,0.0,0.0,9.287252128854028,2.237606818856254,True,78
SGC2024absgdd,2,5,-46.31574630737305,-36.20719909667969,120.0,-46.31574630737305,-36.20719909667969,130.0,6.67474668436328,-73.41918405927181,-0.747725041612405,0.279636097478568,0.2603381496977827,0.0,10.0,10.0,9.351581723847115,2.945771488929768,True,76
SGC2023tmuvoa,2,5,-76.31575012207031,-66.20719909667969,90.0,-86.31575012207031,-56.20719909667969,80.0,6.495084449365076,-73.78120702784618,1.3706207311164498,0.9435181216452307,0.605931134591045,14.142135623730953,-10.0,17.320508075688775,8.892904262727551,2.222132966013819,True,76
SGC2022wwfiss,2,5,-46.31574630737305,-26.207199096679688,120.0,-46.31574630737305,-26.207199096679688,120.0,6.764577801862382,-73.41918405927181,-0.0455118105967287,0.1221974941418512,0.1221974941418512,0.0,0.0,0.0,7.34439232914914,1.4204123011700138,True,68
SGC2024cxmvsk,2,5,-76.31575012207031,-36.20719909667969,90.0,-76.31575012207031,-36.20719909667969,90.0,6.67474668436328,-73.69070129433389,-0.0963731890957504,0.3126232073963703,0.3126232073963703,0.0,0.0,0.0,6.450911756061365,1.3294920758658266,True,67
SGC2025ttfsqr,2,5,-66.31575012207031,-56.20719909667969,120.0,-66.31575012207031,-56.20719909667969,130.0,6.495084449365076,-73.60019556082159,-0.9235463558822694,0.1108150845117528,0.0910138644051681,0.0,10.0,10.0,8.77701622128823,0.0024617815690247892,True,65
SGC2023xzawrz,2,5,-66.31575012207031,-26.207199096679688,110.0,-76.31575012207031,-26.207199096679688,110.0,6.764577801862382,-73.69070129433389,-0.0128036947833507,0.4966128753181804,0.227957765122632,10.0,0.0,10.0,9.06557339282536,-0.20271709393887902,True,60
SGC2022wzzmkc,2,5,-66.31575012207031,-46.20719909667969,100.0,-66.31575012207031,-46.20719909667969,90.0,6.584915566864178,-73.60019556082159,0.4646026420651594,0.503782125053443,0.3936152166560445,0.0,-10.0,10.0,7.69179080094532,-2.788708805385257,True,59
SGC2025uhmjor,2,5,-86.31575012207031,-6.207200050354004,100.0,-86.31575012207031,-6.207200050354004,110.0,6.944240028293622,-73.78120702784618,-0.7539160125709827,0.3611854774162886,0.2313198571120111,0.0,10.0,10.0,9.02984840823576,-0.5959913237547989,True,57
SGC2024oxujcg,2,5,-26.315746307373047,-6.207200050354004,140.0,-26.315746307373047,-6.207200050354004,140.0,6.944240028293622,-73.23817259224722,-0.0511857788399332,0.2070023066581363,0.2070023066581363,0.0,0.0,0.0,9.230021949383907,1.6075952173987627,True,57
SGC2024qzedus,2,5,-86.31575012207031,-56.20719909667969,90.0,-86.31575012207031,-56.20719909667969,90.0,6.495084449365076,-73.78120702784618,0.0625978432730658,0.2149377441043786,0.2149377441043786,0.0,0.0,0.0,9.203932839778838,-2.5856579537463515,True,54
SGC2022wvkzqi,2,5,-56.31574630737305,-66.20719909667969,120.0,-66.31575012207031,-56.20719909667969,110.0,6.495084449365076,-73.60019556082159,1.548806818887467,0.4803705658076883,0.1704679083537446,14.142138321129512,-10.0,17.320510278105544,10.116128419720066,0.6158483989194273,True,52
SGC2024gkucty,2,5,-76.31575012207031,-46.20719909667969,110.0,-86.31575012207031,-46.20719909667969,120.0,6.584915566864178,-73.78120702784618,-1.272902723549823,0.351032344556695,0.3386774877646341,10.0,10.0,14.142135623730953,8.75516416628956,-0.24651340997191826,True,50
SGC2024ndoodz,2,5,-26.315746307373047,-6.207200050354004,110.0,-26.315746307373047,-6.207200050354004,110.0,6.944240028293622,-73.23817259224722,-0.0627886133870205,0.17203535707023,0.17203535707023,0.0,0.0,0.0,8.068238382084527,0.45617789254154006,True,49
SGC2026ajvwzf,2,5,-56.31574630737305,-26.207199096679688,120.0,-66.31575012207031,-16.207199096679688,120.0,6.854408919361483,-73.60019556082159,-0.1374115853368422,0.3772163961693074,0.2416527334063747,14.142138321129512,0.0,14.142138321129512,9.022279535666724,-0.679312354242478,True,48
SGC2024vljyjt,2,5,-76.31575012207031,-56.20719909667969,100.0,-76.31575012207031,-56.20719909667969,100.0,6.495084449365076,-73.69070129433389,0.1764793647435176,0.1727485808559467,0.1727485808559467,0.0,0.0,0.0,8.533566619649488,-1.1253636122835204,True,45
SGC2025bbjrpd,2,5,-46.31574630737305,-6.207200050354004,110.0,-46.31574630737305,-6.207200050354004,110.0,6.944240028293622,-73.41918405927181,0.1634903607047313,0.1016418909260792,0.1016418909260792,0.0,0.0,0.0,9.91443758382344,-0.950982851248841,True,43
SGC2025czxsgi,2,5,-46.31574630737305,43.79280090332031,130.0,-46.31574630737305,33.79280090332031,120.0,7.303564506856992,-73.41918405927181,1.0749115874378958,0.4998808089567108,0.2528596117538454,10.0,-10.0,14.142135623730953,9.10419847700091,0.22248253610199842,True,43
SGC2024ziqmow,2,5,-56.31574630737305,-36.20719909667969,100.0,-56.31574630737305,-26.207199096679688,90.0,6.764577801862382,-73.5096897927841,1.2960622589513378,0.2903705329146562,0.1501911884890299,10.0,-10.0,14.142135623730953,6.515085595679425,-1.0055278522811948,True,41
SGC2023bvylye,2,5,-86.31575012207031,-46.20719909667969,80.0,-86.31575012207031,-36.20719909667969,70.0,6.67474668436328,-73.78120702784618,1.045521914771232,0.6870114378031954,0.4393696998010906,10.0,-10.0,14.142135623730953,11.987782541141701,2.1923189383168844,True,38
SGC2022yauabz,2,5,-36.31574630737305,-26.207199096679688,120.0,-36.31574630737305,-26.207199096679688,120.0,6.764577801862382,-73.32867832575951,-0.0349931599387538,0.2033160263804224,0.2033160263804224,0.0,0.0,0.0,8.555702180312121,1.6300868928620655,True,38
SGC2024oggjcr,2,5,-76.31575012207031,33.79280090332031,60.0,-76.31575012207031,23.792800903320312,70.0,7.21373338935789,-73.69070129433389,-0.1656313577298469,0.4457176719170877,0.3031609384910855,10.0,10.0,14.142135623730953,7.804679138870505,0.2000159990963812,True,37
SGC2023ypnccm,2,5,-66.31575012207031,-56.20719909667969,110.0,-66.31575012207031,-56.20719909667969,100.0,6.495084449365076,-73.60019556082159,0.6991465881606622,0.1833593779306526,0.1775065181916323,0.0,-10.0,10.0,9.425494406278096,-1.0862616463058477,True,37
SGC2026egwytg,2,5,-16.315746307373047,-16.207199096679688,150.0,-26.315746307373047,-16.207199096679688,140.0,6.854408919361483,-73.23817259224722,1.370261091338051,0.2660019537863581,0.2360616784648432,10.0,-10.0,14.142135623730953,8.937192997416153,0.21732771003095017,True,37
SGC2025plpjyc,2,5,-46.31574630737305,-36.20719909667969,100.0,-56.31574630737305,-36.20719909667969,90.0,6.67474668436328,-73.5096897927841,0.901959079898127,0.8004512344558338,0.7144328361817015,10.0,-10.0,14.142135623730953,7.469874753581668,-3.203702484103836,True,36
SGC2025ftidkq,2,5,-46.31574630737305,-16.207199096679688,100.0,-46.31574630737305,-16.207199096679688,90.0,6.854408919361483,-73.41918405927181,0.94197420561542,0.4638573517350229,0.4196432007588239,0.0,-10.0,10.0,7.912988179162837,1.5905366569012915,True,34
SGC2025qmgyvg,2,5,-56.31574630737305,3.792799949645996,120.0,-56.31574630737305,3.792799949645996,110.0,7.034071145792724,-73.5096897927841,0.8570536930627917,0.1713650761612185,0.1492237532145764,0.0,-10.0,10.0,9.14893883195552,0.7150013947829631,True,34
SGC2023vxqrtd,2,5,-56.31574630737305,3.792799949645996,120.0,-66.31575012207031,13.792799949645996,110.0,7.123902263291825,-73.60019556082159,0.7024689480348556,0.3257167354638067,0.2060368035274954,14.142138321129512,-10.0,17.320510278105544,9.324765024484822,2.6505630540189076,True,32
SGC2023ibuwyb,2,5,-56.31574630737305,-6.207200050354004,120.0,-66.31575012207031,-6.207200050354004,130.0,6.944240028293622,-73.60019556082159,-1.0538729734726855,0.4545734742453248,0.272499154246519,10.000003814697266,10.0,14.142138321129512,8.759858973892895,-0.19302230250586214,True,31
SGC2023upqric,2,5,-46.31574630737305,53.79280090332031,110.0,-46.31574630737305,43.79280090332031,110.0,7.393395624356093,-73.41918405927181,0.696389595291798,0.2976605726284537,0.2698390545353085,10.0,0.0,10.0,9.228063617756899,1.5860371573692513,True,30
SGC2025vrhlri,2,5,-56.31574630737305,13.792799949645996,110.0,-56.31574630737305,13.792799949645996,120.0,7.123902263291825,-73.5096897927841,-0.7663249339098819,0.2540294801481244,0.2536979033862647,0.0,10.0,10.0,9.139247714946537,0.6083178896241247,True,28
SGC2026dlwhzl,2,5,-46.31574630737305,53.79280090332031,110.0,-46.31574630737305,43.79280090332031,120.0,7.393395624356093,-73.41918405927181,-0.1203513322032243,0.6094442513013901,0.3671062339106305,10.0,10.0,14.142135623730953,9.020928491040621,-0.6941851677896782,True,28
SGC2026dfnxfz,2,5,-76.31575012207031,-46.20719909667969,60.0,-76.31575012207031,-46.20719909667969,70.0,6.584915566864178,-73.69070129433389,-0.7767130973822614,0.1986179894400568,0.1370845082864132,0.0,10.0,10.0,8.029025639146738,-1.8816869523052424,True,28
SGC2024sogsrf,2,5,-36.31574630737305,-6.207200050354004,130.0,-36.31574630737305,-6.207200050354004,140.0,6.944240028293622,-73.32867832575951,-0.8637881904607845,0.3873225217769614,0.271954842053622,0.0,10.0,10.0,8.959285150150947,-1.372778530114693,True,28
SGC2023mpvgdo,2,5,-46.31574630737305,3.792799949645996,120.0,-46.31574630737305,3.792799949645996,130.0,7.034071145792724,-73.41918405927181,-0.7976146625892788,0.2540764340246716,0.2478659076778668,0.0,10.0,10.0,9.303072122615589,2.411759332391037,True,27
SGC2025nyojpb,2,5,-76.31575012207031,33.79280090332031,110.0,-76.31575012207031,33.79280090332031,110.0,7.303564506856992,-73.69070129433389,-0.0207812054485962,0.1331138526239573,0.1331138526239573,0.0,0.0,0.0,8.906091309321361,-1.9583565793014626,True,27
SGC2024mgluio,2,5,-96.31575012207033,43.79280090332031,80.0,-96.31575012207033,33.79280090332031,70.0,7.303564506856992,-73.87171276135847,1.088376466309903,1.1160531973461487,0.9204880004562634,10.0,-10.0,14.142135623730953,8.028006510962301,-0.4181791751907553,True,27
SGC2025uxqhko,2,5,-56.31574630737305,23.792800903320312,110.0,-56.31574630737305,23.792800903320312,110.0,7.21373338935789,-73.5096897927841,0.0421166396370598,0.1539919061300887,0.1539919061300887,0.0,0.0,0.0,9.09970496316894,0.17301622529077113,True,27
SGC2024dvthbo,2,5,-56.31574630737305,23.792800903320312,100.0,-56.31574630737305,23.792800903320312,90.0,7.21373338935789,-73.5096897927841,0.8057493088639127,0.1876761416365509,0.1365507343904881,0.0,-10.0,10.0,7.749705864932371,-0.5057558628998431,True,25
SGC2025mepgel,2,5,-16.315746307373047,-16.207199096679688,150.0,-26.315746307373047,-16.207199096679688,160.0,6.854408919361483,-73.23817259224722,-0.940626272227398,0.3517621317892532,0.2370132387315967,10.0,10.0,14.142135623730953,8.337146994924149,0.6901843453616986,True,25
SGC2025zfsqjt,2,5,-76.31575012207031,53.79280090332031,100.0,-76.31575012207031,43.79280090332031,110.0,7.393395624356093,-73.69070129433389,-0.4034714147162326,0.4470433285239514,0.3770596308759708,10.0,10.0,14.142135623730953,9.07461731606332,-0.10315814417916444,True,23
SGC2023wjpoym,2,5,-66.31575012207031,-36.20719909667969,100.0,-76.31575012207031,-26.207199096679688,90.0,6.764577801862382,-73.69070129433389,0.9399151741999424,0.6175801904844561,0.409566984002114,14.142135623730953,-10.0,17.320508075688775,6.313392925335605,-0.49295881420582577,True,23
SGC2025peqqvg,2,5,-56.31574630737305,-46.20719909667969,130.0,-66.31575012207031,-46.20719909667969,140.0,6.584915566864178,-73.60019556082159,-0.9466454029575466,0.2987419002139428,0.2614164145777803,10.000003814697266,10.0,14.142138321129512,8.33297236866202,0.6397661521641108,True,22
SGC2025vrvdwd,2,5,-76.31575012207031,-46.20719909667969,100.0,-86.31575012207031,-56.20719909667969,110.0,6.495084449365076,-73.78120702784618,-1.556501885099154,0.2235431492171146,0.2109779186108416,14.142135623730953,10.0,17.320508075688775,9.052622284732488,-0.3452878219321328,True,22
SGC2024vegrky,2,5,-56.31574630737305,-66.20719909667969,130.0,-66.31575012207031,-56.20719909667969,140.0,6.495084449365076,-73.60019556082159,-0.3685580496166132,0.3574966353008267,0.1968939496814133,14.142138321129512,10.0,17.320510278105544,8.345169864960427,0.7870789141420672,True,22
SGC2025vqocjw,2,5,-46.31574630737305,23.792800903320312,130.0,-46.31574630737305,23.792800903320312,120.0,7.21373338935789,-73.41918405927181,0.9940597352536784,0.0878411368337295,0.0861957911517538,0.0,-10.0,10.0,9.150350989568093,0.7305469633491319,True,21
SGC2024qznunr,2,5,-56.31574630737305,3.792799949645996,120.0,-66.31575012207031,13.792799949645996,120.0,7.123902263291825,-73.60019556082159,-0.29878950903176,0.3110535064835747,0.2464688967483198,14.142138321129512,0.0,14.142138321129512,9.151120359345583,0.7390164787362503,True,21
SGC2023woxqbz,2,5,-56.31574630737305,-56.20719909667969,110.0,-56.31574630737305,-66.20719909667969,110.0,6.405253331865975,-73.5096897927841,-0.562196569332631,0.2188092520405848,0.1565285263389125,10.0,0.0,10.0,9.234334446752417,0.35351691731058316,True,20
SGC2024oosjpv,2,5,-36.31574630737305,-36.20719909667969,130.0,-46.31574630737305,-36.20719909667969,140.0,6.67474668436328,-73.41918405927181,-0.5418488602773053,0.547175169884122,0.4121351154646396,10.0,10.0,14.142135623730953,9.098313143516956,0.15769454473682576,True,20
SGC2024cltarn,2,4,-96.31575012207033,-6.207200050354004,90.0,-86.31575012207031,-6.207200050354004,80.0,6.944240028293622,-73.78120702784618,1.6863591325311056,0.1085533658346118,0.1052680047594075,10.0,-10.0,14.142135623730953,8.694414333283275,-2.393637909978298,True,646
SGC2023qvlpaa,2,4,-76.31575012207031,-16.207199096679688,90.0,-76.31575012207031,-16.207199096679688,100.0,6.854408919361483,-73.69070129433389,-0.7167696959785257,0.2374598072628203,0.2121150039521857,0.0,10.0,10.0,7.953541896463543,0.12800193530741508,True,342
SGC2024twnndl,2,4,-76.31575012207031,-56.20719909667969,100.0,-86.31575012207031,-46.20719909667969,90.0,6.584915566864178,-73.78120702784618,0.7905399154706334,0.8540620047429499,0.4374818788377764,14.142135623730953,-10.0,17.320508075688775,7.490779578402801,0.01092053815299545,True,185
SGC2026daapkn,2,4,-46.31574630737305,-46.20719909667969,110.0,-46.31574630737305,-46.20719909667969,110.0,6.584915566864178,-73.41918405927181,0.1231492233198867,0.100649877047766,0.100649877047766,0.0,0.0,0.0,8.109850133421322,0.9742782877890704,True,154
SGC2023iahrzj,2,4,-106.31575012207033,-46.20719909667969,90.0,-106.31575012207033,-46.20719909667969,90.0,6.584915566864178,-73.96221849487077,-0.0816125065586126,0.2379036580248974,0.2379036580248974,0.0,0.0,0.0,8.619827738108054,-2.155412074165253,True,142
SGC2024ggmgzc,2,4,-46.31574630737305,-26.207199096679688,130.0,-46.31574630737305,-16.207199096679688,120.0,6.854408919361483,-73.41918405927181,1.5257467359682515,0.7012458869709265,0.4872100194187016,10.0,-10.0,14.142135623730953,10.702695603356403,0.6359366454960207,True,108
SGC2023ekgszq,2,4,-56.31574630737305,-6.207200050354004,110.0,-56.31574630737305,-6.207200050354004,120.0,6.944240028293622,-73.5096897927841,-0.560374399248337,0.2571065771107226,0.1870977745846401,0.0,10.0,10.0,9.153491054713736,0.7651139958030605,True,95
SGC2024luloqi,2,4,-26.315746307373047,-6.207200050354004,130.0,-26.315746307373047,-6.207200050354004,130.0,6.944240028293622,-73.23817259224722,0.0657387295566351,0.0806689128308171,0.0806689128308171,0.0,0.0,0.0,9.30407288165199,2.4227760688233473,True,83
SGC2024vxpsvt,2,4,-36.31574630737305,-6.207200050354004,120.0,-36.31574630737305,-6.207200050354004,110.0,6.944240028293622,-73.32867832575951,1.0802444224495495,0.123415732699262,0.110318990552995,0.0,-10.0,10.0,8.236348774819785,2.5492900092704165,True,74
SGC2023aygbqk,2,4,-86.31575012207031,-66.20719909667969,110.0,-86.31575012207031,-66.20719909667969,100.0,6.405253331865975,-73.78120702784618,0.610735170986235,0.240625915752716,0.2359238230767826,0.0,-10.0,10.0,9.28812156560849,0.17581753424684624,True,73
SGC2023gmpunt,2,4,-56.31574630737305,-46.20719909667969,110.0,-56.31574630737305,-56.20719909667969,100.0,6.495084449365076,-73.5096897927841,-0.0002016525711372,0.3052917571085276,0.2583608349499663,10.0,-10.0,14.142135623730953,8.669906101622185,-0.48792194830085306,True,69
SGC2024ayphwr,2,4,-86.31575012207031,-66.20719909667969,100.0,-96.31575012207033,-66.20719909667969,90.0,6.405253331865975,-73.87171276135847,0.075980042016452,1.2736382974055205,1.002693179581657,10.0,-10.0,14.142135623730953,8.871362857061639,0.6997900030274476,True,67
SGC2023vlxgsm,2,4,-56.31574630737305,-46.20719909667969,110.0,-56.31574630737305,-56.20719909667969,120.0,6.495084449365076,-73.5096897927841,-1.06587561155977,0.2359695191918818,0.0716657303157359,10.0,10.0,14.142135623730953,8.941289741856096,-1.5708788349484335,True,64
SGC2026ervxru,2,4,-46.31574630737305,-36.20719909667969,120.0,-46.31574630737305,-26.207199096679688,110.0,6.764577801862382,-73.41918405927181,1.594519377091296,0.2655244351964438,0.1365165463356657,10.0,-10.0,14.142135623730953,12.182916540792707,4.52586693058226,True,60
SGC2025pfhsaa,2,4,-76.31575012207031,-26.207199096679688,100.0,-86.31575012207031,-36.20719909667969,110.0,6.67474668436328,-73.78120702784618,-1.1217618084308896,0.1425058313882984,0.1394192782263583,14.142135623730953,10.0,17.320508075688775,9.121281053047912,0.41053403606296063,True,58
SGC2023zsjxob,2,4,-46.31574630737305,-26.207199096679688,100.0,-46.31574630737305,-26.207199096679688,90.0,6.764577801862382,-73.41918405927181,0.971962818564819,0.3145797190006975,0.2685800174697336,0.0,-10.0,10.0,6.88643865206211,-2.693424635480679,True,54
SGC2024mzadna,2,4,-66.31575012207031,-36.20719909667969,100.0,-66.31575012207031,-36.20719909667969,100.0,6.67474668436328,-73.60019556082159,0.023748252058958,0.1541167688069045,0.1541167688069045,0.0,0.0,0.0,8.167281552485507,0.5787100294651651,True,53
SGC2025lepnch,2,4,-66.31575012207031,-26.207199096679688,90.0,-66.31575012207031,-26.207199096679688,90.0,6.764577801862382,-73.60019556082159,0.039890531053067,0.0630338710283424,0.0630338710283424,0.0,0.0,0.0,7.714675904449132,-0.9554864076684237,True,52
SGC2025baxbsw,2,4,-76.31575012207031,-26.207199096679688,90.0,-86.31575012207031,-26.207199096679688,100.0,6.764577801862382,-73.78120702784618,-1.0638371478344606,0.2963383540252762,0.1605366424881103,10.0,10.0,14.142135623730953,8.884390986735491,-2.1972419910029197,True,52
SGC2024gnxfpx,2,4,-36.31574630737305,-46.20719909667969,110.0,-46.31574630737305,-36.20719909667969,110.0,6.67474668436328,-73.41918405927181,0.7137839054037718,0.6521784676699564,0.4647488226203606,14.142135623730953,0.0,14.142135623730953,8.299563678180132,3.3363673459450105,True,52
SGC2024ntcoru,2,4,-46.31574630737305,-16.207199096679688,120.0,-56.31574630737305,-16.207199096679688,120.0,6.854408919361483,-73.5096897927841,0.3291384585800339,0.3116170867399194,0.1593419129591797,10.0,0.0,10.0,9.132024463574593,0.5288015888418778,True,51
SGC2025ntpflt,2,4,-46.31574630737305,-16.207199096679688,110.0,-46.31574630737305,-16.207199096679688,100.0,6.854408919361483,-73.41918405927181,0.8389277775049377,0.2193271984428953,0.2174649272835352,0.0,-10.0,10.0,7.974716168042773,-0.7082502918740319,True,50
SGC2024vfxyxk,2,4,-56.31574630737305,-16.207199096679688,100.0,-56.31574630737305,-16.207199096679688,100.0,6.854408919361483,-73.5096897927841,0.0658841405052852,0.1231556578021723,0.1231556578021723,0.0,0.0,0.0,9.513339315308187,1.837159709018953,True,48
